"genes","cluster"
"K04044",5
"K04045",5
"K04061",5
"K04107",5
"K04333",5
"K04402",5
"K04478",5
"K04488",5
"K04496",5
"K04562",5
"K04751",5
"K04754",5
"K04760",5
"K04764",5
"K04765",5
"K04773",5
"K04885",5
"K04930",5
"K04962",5
"K05039",5
"K05048",5
"K05084",5
"K05290",5
"K05299",5
"K05308",5
"K05359",5
"K05539",5
"K05561",5
"K05567",5
"K05573",5
"K05595",5
"K05604",5
"K05614",5
"K05618",5
"K05658",5
"K05662",5
"K05743",5
"K05770",5
"K05786",5
"K05788",5
"K05795",5
"K05802",5
"K05805",5
"K05813",5
"K05814",5
"K05815",5
"K05825",5
"K05831",5
"K05837",5
"K05838",5
"K05844",5
"K05850",5
"K05871",5
"K05886",5
"K05910",5
"K05922",5
"K05936",5
"K05939",5
"K05942",5
"K05964",5
"K05966",5
"K05967",5
"K05986",5
"K05995",5
"K06013",5
"K06020",5
"K06068",5
"K06073",5
"K06076",5
"K06079",5
"K06098",5
"K06119",5
"K06128",5
"K06133",5
"K06136",5
"K06138",5
"K06154",5
"K06175",5
"K06177",5
"K06181",5
"K06190",5
"K06193",5
"K06194",5
"K06204",5
"K06206",5
"K06209",5
"K06238",5
"K06284",5
"K06291",5
"K06306",5
"K06313",5
"K06350",5
"K06351",5
"K06381",5
"K06398",5
"K06499",5
"K06518",5
"K06605",5
"K06606",5
"K06610",5
"K06623",5
"K06677",5
"K06737",5
"K06857",5
"K06872",5
"K06879",5
"K06886",5
"K06891",5
"K06904",5
"K06917",5
"K06969",5
"K06971",5
"K06975",5
"K07000",5
"K07001",5
"K07012",5
"K07019",5
"K07068",5
"K07069",5
"K07080",5
"K07089",5
"K07091",5
"K07102",5
"K07107",5
"K07111",5
"K07120",5
"K07127",5
"K07139",5
"K07148",5
"K07150",5
"K07154",5
"K07165",5
"K07175",5
"K07181",5
"K07184",5
"K07216",5
"K07224",5
"K07253",5
"K07259",5
"K07262",5
"K07270",5
"K07278",5
"K07279",5
"K07292",5
"K07309",5
"K07314",5
"K07322",5
"K07334",5
"K07369",5
"K07405",5
"K07460",5
"K07498",5
"K07521",5
"K07548",5
"K07647",5
"K07654",5
"K07659",5
"K07660",5
"K07669",5
"K07671",5
"K07683",5
"K07684",5
"K07688",5
"K07692",5
"K07697",5
"K07714",5
"K07715",5
"K07716",5
"K07717",5
"K07735",5
"K07771",5
"K07782",5
"K07787",5
"K07788",5
"K07791",5
"K07796",5
"K07799",5
"K07812",5
"K07813",5
"K07823",5
"K07870",5
"K07939",5
"K08047",5
"K08065",5
"K08122",5
"K08183",5
"K08193",5
"K08227",5
"K08255",5
"K08294",5
"K08299",5
"K08305",5
"K08307",5
"K08309",5
"K08321",5
"K08322",5
"K08323",5
"K08325",5
"K08479",5
"K08505",5
"K08564",5
"K08641",5
"K08653",5
"K08655",5
"K08660",5
"K08674",5
"K08678",5
"K08693",5
"K08710",5
"K08720",5
"K08721",5
"K08740",5
"K08752",5
"K08764",5
"K08776",5
"K08785",5
"K08955",5
"K08961",5
"K09002",5
"K09011",5
"K09021",5
"K09286",5
"K09482",5
"K09489",5
"K09516",5
"K09566",5
"K09578",5
"K09612",5
"K09650",5
"K09667",5
"K09680",5
"K09689",5
"K09759",5
"K09760",5
"K09770",5
"K09774",5
"K09789",5
"K09793",5
"K09800",5
"K09816",5
"K09858",5
"K09873",5
"K09882",5
"K09889",5
"K09891",5
"K09925",5
"K09949",5
"K09976",5
"K09979",5
"K10012",5
"K10019",5
"K10026",5
"K10036",5
"K10037",5
"K10068",5
"K10126",5
"K10211",5
"K10234",5
"K10268",5
"K10300",5
"K10380",5
"K10524",5
"K10527",5
"K10548",5
"K10594",5
"K10614",5
"K10624",5
"K10671",5
"K10672",5
"K10677",5
"K10685",5
"K10693",5
"K10706",5
"K10708",5
"K10710",5
"K10761",5
"K10782",5
"K10793",5
"K10798",5
"K10804",5
"K10815",5
"K10823",5
"K10824",5
"K10843",5
"K10857",5
"K10863",5
"K10899",5
"K10901",5
"K10912",5
"K10941",5
"K11065",5
"K11175",5
"K11206",5
"K11230",5
"K11231",5
"K11328",5
"K11356",5
"K11357",5
"K11440",5
"K11494",5
"K11529",5
"K11536",5
"K11540",5
"K11606",5
"K11614",5
"K11615",5
"K11625",5
"K11637",5
"K11639",5
"K11641",5
"K11690",5
"K11691",5
"K11704",5
"K11735",5
"K11751",5
"K11752",5
"K11904",5
"K11927",5
"K11928",5
"K11938",5
"K11951",5
"K12111",5
"K12146",5
"K12164",5
"K12189",5
"K12252",5
"K12340",5
"K12343",5
"K12375",5
"K12376",5
"K12437",5
"K12448",5
"K12486",5
"K12506",5
"K12516",5
"K12524",5
"K12538",5
"K12567",5
"K12570",5
"K12583",5
"K12660",5
"K12743",5
"K12795",5
"K12879",5
"K12941",5
"K12942",5
"K13010",5
"K13015",5
"K13017",5
"K13018",5
"K13025",5
"K13040",5
"K13043",5
"K13275",5
"K13370",5
"K13396",5
"K13496",5
"K13530",5
"K13533",5
"K13550",5
"K13560",5
"K13584",5
"K13598",5
"K13599",5
"K13602",5
"K13611",5
"K13629",5
"K13632",5
"K13658",5
"K13670",5
"K13683",5
"K13694",5
"K13714",5
"K13731",5
"K13781",5
"K13787",5
"K13863",5
"K13927",5
"K13940",5
"K13954",5
"K13985",5
"K13990",5
"K14002",5
"K14026",5
"K14057",5
"K14059",5
"K14062",5
"K14084",5
"K14114",5
"K14115",5
"K14210",5
"K14213",5
"K14379",5
"K14386",5
"K14391",5
"K14392",5
"K14393",5
"K14403",5
"K14440",5
"K14487",5
"K14492",5
"K14572",5
"K14634",5
"K14654",5
"K14656",5
"K14664",5
"K14689",5
"K14726",5
"K14732",5
"K14755",5
"K14805",5
"K14853",5
"K14941",5
"K14977",5
"K14978",5
"K14980",5
"K15013",5
"K15119",5
"K15125",5
"K15238",5
"K15255",5
"K15358",5
"K15362",5
"K15369",5
"K15384",5
"K15396",5
"K15435",5
"K15460",5
"K15502",5
"K15521",5
"K15531",5
"K15532",5
"K15534",5
"K15549",5
"K15550",5
"K15552",5
"K15553",5
"K15584",5
"K15666",5
"K15726",5
"K15784",5
"K15837",5
"K15839",5
"K15849",5
"K15855",5
"K15856",5
"K15866",5
"K15870",5
"K15872",5
"K15894",5
"K15898",5
"K15899",5
"K15920",5
"K15925",5
"K16075",5
"K16089",5
"K16092",5
"K16139",5
"K16180",5
"K16201",5
"K16203",5
"K16248",5
"K16264",5
"K16306",5
"K16345",5
"K16516",5
"K16643",5
"K16692",5
"K16726",5
"K16781",5
"K16785",5
"K16793",5
"K16868",5
"K16882",5
"K16922",5
"K16924",5
"K16951",5
"K16963",5
"K17080",5
"K17081",5
"K17229",5
"K17259",5
"K17317",5
"K17318",5
"K17470",5
"K17472",5
"K17609",5
"K17713",5
"K17724",5
"K17725",5
"K17733",5
"K17735",5
"K17768",5
"K17783",5
"K17818",5
"K17879",5
"K17898",5
"K17899",5
"K17939",5
"K17950",5
"K17998",5
"K17999",5
"K18005",5
"K18012",5
"K18013",5
"K18021",5
"K18023",5
"K18028",5
"K18045",5
"K18122",5
"K18204",5
"K18210",5
"K18258",5
"K18266",5
"K18313",5
"K18324",5
"K18398",5
"K18399",5
"K18429",5
"K18453",5
"K18478",5
"K18575",5
"K18577",5
"K18579",5
"K18581",5
"K18612",5
"K18660",5
"K18675",5
"K18687",5
"K18691",5
"K18702",5
"K18758",5
"K18770",5
"K18785",5
"K18786",5
"K18792",5
"K18855",5
"K18883",5
"K18899",5
"K18928",5
"K18942",5
"K18947",5
"K18950",5
"K18951",5
"K19001",5
"K19051",5
"K19052",5
"K19119",5
"K19159",5
"K19230",5
"K19254",5
"K19268",5
"K19270",5
"K19271",5
"K19276",5
"K19289",5
"K19335",5
"K19355",5
"K19428",5
"K19540",5
"K19549",5
"K19607",5
"K19635",5
"K19647",5
"K19665",5
"K19692",5
"K19696",5
"K19700",5
"K19701",5
"K19702",5
"K19705",5
"K19793",5
"K19947",5
"K19963",5
"K19970",5
"K19973",5
"K20038",5
"K20095",5
"K20140",5
"K20143",5
"K20184",5
"K20202",5
"K20429",5
"K20445",5
"K20449",5
"K20450",5
"K20451",5
"K20454",5
"K20509",5
"K20525",5
"K20547",5
"K20573",5
"K20579",5
"K20625",5
"K20626",5
"K20712",5
"K20750",5
"K20757",5
"K20801",5
"K20817",5
"K20831",5
"K20859",5
"K20862",5
"K20878",5
"K20884",5
"K20895",5
"K20903",5
"K20904",5
"K20933",5
"K21023",5
"K21107",5
"K21147",5
"K21155",5
"K21218",5
"K21284",5
"K21305",5
"K21358",5
"K21364",5
"K21367",5
"K21368",5
"K21377",5
"K21393",5
"K21395",5
"K21399",5
"K21400",5
"K21433",5
"K21453",5
"K21459",5
"K21468",5
"K21472",5
"K21499",5
"K21519",5
"K21589",5
"K21618",5
"K21672",5
"K21701",5
"K21741",5
"K21749",5
"K21825",5
"K21830",5
"K21834",5
"K21836",5
"K21843",5
"K21867",5
"K21929",5
"K21959",5
"K21993",5
"K22078",5
"K22083",5
"K22086",5
"K22167",5
"K22225",5
"K22247",5
"K22293",5
"K22387",5
"K22418",5
"K22424",5
"K22432",5
"K22447",5
"K22452",5
"K22468",5
"K22602",5
"K22653",5
"K22709",5
"K22857",5
"K22934",5
"K22958",5
"K22982",5
"K23002",5
"K23007",5
"K23094",5
"K23095",5
"K23123",5
"K23159",5
"K23170",5
"K23182",5
"K23235",5
"K23242",5
"K23349",5
"K23359",5
"K23361",5
"K23385",5
"K23424",5
"K23514",5
"K23541",5
"K23753",5
"K23774",5
"K23779",5
"K23856",5
"K23896",5
"K23948",5
"K23950",5
"K23975",5
"K23989",5
"K24085",5
"K24113",5
"K24118",5
"K24142",5
"K24217",5
"K24298",5
"K24442",5
"K24451",5
"K24648",5
"K24652",5
"K24698",5
"K24846",5
"K24935",5
"K24936",5
"K24948",5
"K25027",5
"K25034",5
"K25046",5
"K25096",5
"K25110",5
"K25113",5
"K25132",5
"K25135",5
"K25137",5
"K25140",5
"K25159",5
"K25180",5
"K25185",5
"K25285",5
"K25316",5
"K25495",5
"K25634",5
"K25674",5
"K25675",5
"K25676",5
"K25677",5
"K25877",5
"K25882",5
"K25939",5
"K25985",5
"K26030",5
"K26041",5
"K26141",5
"K26211",5
"K26265",5
"K26273",5
"K26392",5
"K26425",5
"K26609",5
"K26672",5
"K26761",5
"K26765",5
"K26767",5
"K26774",5
"K26884",5
"K26889",5
"K26914",5
"K26933",5
"K26946",5
"K27000",5
"K27093",5
"K27094",5
"K27244",5
"K27269",5
"K27270",5
"K27400",5
"K27714",5
