	T1_LoCHO_FAT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K02433	174.585616178843	169.530624922223	0.0396203187899762	0.61719805639135	0.0423887895155726
K02434	776.547193174722	386.093776436321	1.88522651297234	0.979265733130664	1.0081223050921
K02435	6.63921181085911	6.97565529215597	-0.0457977201959241	0.152748893408425	-0.071316770980873
K02437	36.2034545181752	40.9400416588092	-0.155929265252784	0.193325384273866	-0.177385205164299
K02438	5.9106764476825	4.32388156559681	0.242881009379044	0.660376442888601	0.450996242062885
K02439	8.39403558101531	16.2713294291441	-0.536109352606591	0.632347932238455	-0.954895645756423
K02440	27.9083929515586	23.2485807508642	0.182541720627776	0.660940517037515	0.26355640497825
K02441	30.0140365244438	16.6155321697706	0.556277631837841	0.686342261881194	0.853104855937944
K02443	0.519072332364669	0.447508566918096	0.148909898739958	0.685540928619445	0.214020290135876
K02444	3.99718916641501	2.13900135275348	0.435133684749537	0.655582862155788	0.902048454817179
K02445	33.8852018899239	31.0804408558958	0.0797058139699455	0.691789885036598	0.124648399551098
K02446	14.401772783113	21.0286909868405	-0.338340912780933	0.507381892499333	-0.546112635833082
K02448	0.536273001291645	0.568001276751818	-0.0556696869668425	0.0956134884548726	-0.0829265500305147
K02453	0.518777875196138	0.488225515398911	0.066402615438902	0.675482560744426	0.0875692584411418
K02454	8.01657022095351	12.002986104573	-0.393126458296916	0.566505202223552	-0.58233632775167
K02455	0.551125630959057	0.734924745622879	-0.234862526269537	0.371755547408349	-0.415215305783706
K02456	0.756751787064545	0.708193017533113	0.0514947340615605	0.648199347406781	0.0956775575018694
K02459	0.526793181791896	0.493340213427884	0.0685814666854165	0.67857396015664	0.0946537832179247
K02460	NA	NA	NA	NA	NA
K02462	NA	NA	NA	NA	NA
K02466	0.518777875196138	0.512096899540499	0.0141183646508618	0.522545178686278	0.0187001285367538
K02467	0.554774867312023	0.48503929776786	0.131542932505477	0.701635910180147	0.193800792608842
K02468	34.7239468797737	19.6482848538963	0.668024312153467	0.751675780554866	0.821527558645553
K02469	2432.40854798206	2296.90395087982	0.218694037836979	0.657666445827819	0.0826950354530536
K02470	2807.2630219223	4188.70683104014	-1.52171153591864	0.946574525883309	-0.577340671902643
K02471	25.1077052312223	42.3890948180335	-0.572476538207019	0.666497586033253	-0.755562982588693
K02472	27.1274500980372	44.3626768915453	-0.518497292032524	0.617280511267939	-0.709592977068038
K02477	43.6991510778049	50.5001460040962	-0.190356054412384	0.283142466500182	-0.208682305473478
K02478	23.3438286492461	26.351953541696	-0.130178980585004	0.0947367654190961	-0.174868718128296
K02480	0.529567264183164	0.477281424361158	0.113243895466463	0.709501121017287	0.149973754770412
K02481	0.503631466205692	0.484398151643882	0.0426058916676955	0.625813508683054	0.0561750634494681
K02483	234.352151149548	179.58093188653	0.603373486261943	0.697930195976115	0.384043866403498
K02484	26.2638427396341	21.7505166856818	0.211354844331526	0.656182870231389	0.272028343872551
K02485	NA	NA	NA	NA	NA
K02488	0.676797452133282	1.24930007990225	-0.492112665670328	0.598579449915681	-0.884324009215157
K02490	0.508835318799223	0.487783459218064	0.0458226934412396	0.634481953354848	0.0609579760488137
K02491	0.547948827415105	0.678282347355515	-0.160341839178125	0.207500792145577	-0.307844779299569
K02492	61.6841243203408	36.628686985874	0.628420831486318	0.718064642807238	0.751925243617939
K02493	616.581817653014	342.26354543436	1.59255867095531	0.968997162177882	0.849184707754653
K02494	0.502830258304544	0.477547849624673	0.0560595749478224	0.657831421618723	0.0744261715509164
K02495	124.624445617436	108.048223275779	0.285264328909513	0.662236990778161	0.205911737923858
K02496	2.9279399913348	2.69448655064111	0.0653161969648805	0.673869608276092	0.119875600001694
K02498	1.25637768966454	1.07849885464695	0.104213222438371	0.708543667159889	0.22024558505913
K02499	112.409756800999	96.6969670251907	0.255909348207282	0.660881274931705	0.217224717943316
K02500	266.279690759748	296.890412304526	-0.304126621027389	0.465445735871545	-0.156988106173275
K02501	7.29864656262212	7.36007637547573	-0.0087837513427812	0.399152890546196	-0.0120917771001899
K02502	38.7114690193644	28.6554004088235	0.341056789153618	0.661123425120097	0.433954000410966
K02503	135.517620659628	128.925166562585	0.102173540777522	0.707882119010215	0.0719465405934536
K02504	0.518777875196138	0.484398151643882	0.0762809637929013	0.68812185607321	0.0989235929028815
K02505	0.51856793569722	0.498768765105805	0.0426067430956715	0.62581588328874	0.0561618829795479
K02507	0.611993795151694	0.909862772451865	-0.287055934961878	0.443992187272785	-0.572131945333448
K02510	0.7844097511649	1.20167852736802	-0.294604924975882	0.453276800585658	-0.615371623172592
K02515	0.48850002950083	0.493340213427884	-0.0106883042529391	0.387001636982357	-0.0142242405847527
K02516	0.659598120456153	0.486143650382843	0.264593512190718	0.661505181774049	0.440204609601863
K02517	12.4585771795305	17.0264299478155	-0.289928007917085	0.447509146327292	-0.450636650541106
K02518	202.152986474523	183.498984065753	0.155268673197266	0.679338354989511	0.139675441517968
K02519	3665.49728760716	3118.71188552565	0.810850105744411	0.791472960852263	0.233058658916719
K02520	920.446092905	648.593872975705	1.22194462113272	0.918878907105239	0.505017835524694
K02521	0.554913010615602	0.473830397582201	0.167579053062486	0.669342008663117	0.227890874557444
K02523	48.0064883141067	73.242367696685	-0.585540550051831	0.674150549091313	-0.609449023332597
K02525	3.14062284863253	3.56168867477334	-0.115408320857903	0.0479902015177348	-0.181510713864845
K02526	2.49359971528152	1.88607527461776	0.225494134923682	0.659006325488868	0.402842639192947
K02527	84.0796094154084	74.7051726694742	0.16524581774165	0.670991734880437	0.170547827113252
K02528	1258.09648188298	810.686076114408	1.60023002609709	0.972164611060925	0.634027295499304
K02529	1645.90104433344	1115.23518935099	1.41575004871991	0.948896563376317	0.561529611123703
K02530	27.7588691062711	22.3628670859989	0.143446656142944	0.691021927897574	0.31184362957178
K02532	0.518777875196138	0.498768765105805	0.0436620076150904	0.62873037569379	0.0567458322757791
K02535	15.8534401689634	18.6766353089052	-0.16279123704638	0.21482687831487	-0.236438632934833
K02536	234.396902475521	350.175325826366	-1.00789903078274	0.844662264248138	-0.579123926821679
K02537	0.595117131303615	0.482485460303324	0.201183878715319	0.655521425824698	0.302688181025372
K02538	6.04254449878716	6.84352852959178	-0.113944843876577	0.0440884092096704	-0.17958417943875
K02540	0.502547864236123	0.483588907844241	0.0422731695495219	0.624884386611726	0.0554798559991894
K02541	0.6338193179243	0.556466968404527	0.104291570042341	0.708566944761938	0.187775579245761
K02543	0.609337612477692	0.485791347817862	0.218755008573143	0.657679681037979	0.326905000995315
K02544	NA	NA	NA	NA	NA
K02546	0.549248709299246	0.568079116046052	-0.0318201337216489	0.243725423185806	-0.0486322926088282
K02547	12.2899075336798	10.4305060704882	0.12876122884777	0.703602960063701	0.236664904583862
K02548	64.718712027723	69.6275300216607	-0.0949630373581469	0.00487013120588442	-0.105474949048552
K02549	20.9932957002298	21.6008846555687	-0.0290044136754045	0.262945341641194	-0.0411617280520276
K02550	0.549263925873669	0.504218709852906	0.0905660060764212	0.701375303242187	0.123449890043028
K02551	225.995861334505	410.139058525057	-1.47656260953061	0.953590926901376	-0.859816788725292
K02552	1.08015035272115	0.492954357255408	0.585552345752737	0.690316885751843	1.13170616542482
K02553	0.516940898714365	0.465131361327868	0.111832930830415	0.709566301210149	0.152361131850627
K02555	0.511823243461706	0.481487936073458	0.0672236983700159	0.676671797129524	0.0881460150079616
K02556	9.45245634282033	11.5536844457689	-0.190362725501653	0.283158003573451	-0.289591811342279
K02557	148.769818821135	157.091700664427	-0.0949078984382285	0.00479977568057566	-0.0785250891993493
K02558	105.482989927872	72.806022616499	0.531165431243687	0.687559619605174	0.534880668022867
K02560	5.74644150606838	14.0079808385934	-0.642308221200686	0.657584940083657	-1.28550826918361
K02563	382.943447290748	306.240464171558	0.625518110334422	0.715048481142196	0.322466430460275
K02564	1885.11674275194	1938.07618713876	-0.124662327462151	0.0755715520158942	-0.0399714147952705
K02565	35.4389392992004	40.1122325357888	-0.160882303658483	0.209155297653711	-0.178706840664846
K02566	23.3443520531763	24.6548558084969	-0.0610036856311115	0.0684301367448279	-0.0787982697722348
K02567	139.107947261834	75.5446930513188	0.857843963883737	0.81529548962455	0.880802527663293
K02568	NA	NA	NA	NA	NA
K02569	0.652396908659166	0.493340213427884	0.237732807995743	0.660222503028121	0.403167056044543
K02572	NA	NA	NA	NA	NA
K02573	6.06875424325203	8.60026727892408	-0.341298659722602	0.51051273846572	-0.502981097297759
K02574	4.79935835956648	4.67808008087757	0.0221336761600471	0.556333270031709	0.0369249821341008
K02575	2.05833058765225	1.8158228906728	0.0613715486899553	0.667557997193743	0.180851217701236
K02584	5.69847688268967	4.50850805319543	0.141891130907682	0.69255152029035	0.337926261488837
K02585	3.09666330231568	5.44580205372623	-0.455224753419778	0.593257926389691	-0.8144300151761
K02587	0.513085970201409	0.50716024421709	0.0123460984324628	0.514503435863921	0.016758918591169
K02588	8.48589913760405	14.721720333041	-0.438209468756639	0.591345937854321	-0.794806833823177
K02594	1.73876754278847	4.60988773776127	-0.73612097275284	0.68539381082141	-1.40666654737564
K02598	44.5413397948172	53.4438926280775	-0.224822853634927	0.355780599262022	-0.262880136706328
K02600	1743.10644437022	989.326079623835	2.00789830970857	0.985519922251095	0.817142658150985
K02601	1994.52197997644	1787.59746583376	0.500929684757038	0.674060018769676	0.158021117633436
K02603	0.51916963440555	0.474396424473225	0.0983717746387883	0.706242625165186	0.130112868013561
K02604	NA	NA	NA	NA	NA
K02605	0.496181172664213	0.493340213427884	0.00627716358564975	0.485176835220136	0.00828410405439551
K02607	NA	NA	NA	NA	NA
K02608	0.529090648181926	0.486248701827651	0.0946224895536219	0.70414144478045	0.121820519512073
K02609	NA	NA	NA	NA	NA
K02610	NA	NA	NA	NA	NA
K02611	0.52008961133453	0.493340213427884	0.0588089983060745	0.663051389722657	0.0761773308301841
K02612	NA	NA	NA	NA	NA
K02613	0.697750996737215	0.46172151796158	0.317004253341494	0.66275846591556	0.595689311206382
K02614	152.268830571061	98.8608006504361	0.722077615773109	0.778086059806992	0.623150156692229
K02615	0.525350399544028	0.493340213427884	0.0697773915247333	0.680193585875828	0.0906971063238336
K02616	0.518777875196138	0.499995491617167	0.0409129059478629	0.620995091735604	0.0532018665551078
K02617	0.518777875196138	0.506807390521805	0.0254832267425644	0.569317672238676	0.0336793901995261
K02618	0.518777875196138	0.486886006105608	0.0702913568077687	0.680869703094052	0.0915329171358273
K02619	1.68300407260189	1.54921840299916	0.0667988633988641	0.676062948859554	0.119498123564126
K02621	368.403058378998	430.525427763727	-0.487617610390641	0.596931988888775	-0.224813410501576
K02622	748.778971412555	705.593204567215	0.224361358558211	0.658808805548706	0.0857032524330212
K02635	0.534051650549945	0.493340213427884	0.0880542565312711	0.6994266108916	0.114396388317673
K02636	0.518777875196138	0.478117435734946	0.0905080611417808	0.701331462965894	0.117751934852517
K02637	0.518905241559499	0.480225310646617	0.0843127725619844	0.696222217932282	0.111759664953596
K02639	0.525812629912649	0.496335411544037	0.0630718983672787	0.670372697294987	0.083233406793277
K02646	0.690322979000076	0.539997464291012	0.189634771517092	0.658023213693311	0.354318875815821
K02647	157.419003364359	172.685104190943	-0.200761274644099	0.307114963576984	-0.13353393028505
K02650	0.624131703159583	0.464281610004988	0.289631008076885	0.66223123667773	0.426850358643033
K02652	0.754141643133952	1.31386477529065	-0.427082306133168	0.588598540926036	-0.800909377691018
K02653	7.52489385373602	9.93871690360283	-0.260152042577405	0.408362644634582	-0.401388379373379
K02654	3.00826914698913	1.79959250343379	0.426366775983237	0.657301864656007	0.741263387143489
K02658	0.508108807370271	0.500208070000707	0.0171067140123003	0.53561626122597	0.0226091383741755
K02660	0.544269022734031	0.81168970714601	-0.308134116617148	0.470740890487175	-0.576608392243632
K02666	0.518777875196138	0.482530963832052	0.0798851068499629	0.691971919231828	0.104495430386636
K02667	2.30625550067391	3.44622635751508	-0.348710855116345	0.518337163663815	-0.579465112642995
K02668	0.577483856475601	0.713483376689179	-0.173789142191628	0.244009938690634	-0.30509920037615
K02669	65.6818571786794	63.1334732524711	0.0570589788312398	0.65977842996694	0.0570897980862854
K02670	0.509324835002554	0.542704447168648	-0.0543189886961622	0.102955834774255	-0.0915806651548802
K02677	0.803130406775795	0.591270924984295	0.237599442466637	0.660217064272849	0.441814925528357
K02684	0.521774534719022	0.484961139727345	0.0810522897384944	0.693138326366273	0.105557387158714
K02685	NA	NA	NA	NA	NA
K02686	0.729042800775168	0.772404783729316	-0.0444514929084174	0.161068510561564	-0.0833535843125684
K02687	305.071805126329	452.477642568709	-1.01846707858226	0.851915192081408	-0.56869765721379
K02688	1.04158138762638	0.690531278276764	0.277475205844651	0.662168490984019	0.592996904503962
K02689	0.534051650549945	0.493340213427884	0.0880542565312711	0.6994266108916	0.114396388317673
K02697	0.518777875196138	0.502259224326943	0.0350587988038033	0.602998433496581	0.0466847976784475
K02712	0.518777875196138	0.48916737243062	0.0653304343064711	0.673890945642139	0.0847887739371237
K02724	0.508108807370271	0.630696007773702	-0.195468538198998	0.294995636408304	-0.311807329665062
K02725	0.632293018662655	0.53909921769878	0.145465859881881	0.68900620350086	0.230042474332725
K02726	0.542717336099287	0.477713859189796	0.137741133098068	0.69647003832023	0.184054261489277
K02727	0.536690732984069	0.493340213427884	0.0918134503548278	0.702274162965278	0.121508087468785
K02728	0.562571565553703	0.499207545872378	0.118295123737765	0.708597953188737	0.172396893642559
K02729	0.582329168550819	0.475209834143702	0.193368854210796	0.656851357068385	0.293270192352887
K02730	0.813043132314432	0.478805091205104	0.443765660751679	0.655381199601845	0.763893397218097
K02731	NA	NA	NA	NA	NA
K02732	0.587357417337222	0.493340213427884	0.176576699920511	0.66391528019083	0.251655786002004
K02733	NA	NA	NA	NA	NA
K02734	0.583703754560028	0.483588907844241	0.191701349791014	0.657338548597348	0.271455194462426
K02736	0.582170177589047	0.482930048346852	0.186009400234746	0.659417579605481	0.269626705356331
K02737	0.562860144403732	0.512156568376366	0.0988643016278606	0.706481894131385	0.136191580466554
K02738	0.573771565893785	0.493340213427884	0.143205198574304	0.691260333555053	0.217893585068588
K02739	0.742802380850464	0.545469204218372	0.247283590161906	0.660487867416627	0.445480691431906
K02742	0.502547864236123	0.499995491617167	0.00557344249601008	0.481583662749664	0.00734592325432174
K02745	895.964922740925	324.866718009343	1.42349804430892	0.954918072279759	1.46359430168761
K02750	3.89960901794964	2.57387615009183	0.347830487014693	0.660464707834331	0.599386848385863
K02753	29.0170297224793	19.2542999051161	0.320495858163125	0.662716733743151	0.59171918094979
K02757	333.666957556547	177.939444292968	1.18549034850861	0.916484503965554	0.907022474111868
K02759	60.9282101771899	6.87442372137144	1.25710256003333	0.927934653931977	3.14779967698396
K02760	19.4605763984958	10.4278221909326	0.527717990532836	0.686429133986248	0.900116553404502
K02761	1677.94327807932	788.39832877789	1.76496427637448	0.972714629957099	1.08969732379709
K02765	0.481690305025811	0.625152740553972	-0.239266460402942	0.378252087423946	-0.376102832449896
K02768	2.82174049555442	2.5645270531288	0.064424169845303	0.672503918810119	0.137892524663399
K02770	548.413947832671	261.408760630462	1.87663583933362	0.977758382879745	1.06895777250543
K02771	16.4861898846601	14.3285616322925	0.129638361024846	0.70300877142604	0.202364224321765
K02773	4.15672530224224	2.90477839818772	0.259114791020358	0.661098010638351	0.517019303937622
K02774	6.42235409655906	1.75220297556918	0.602421852920892	0.697452678367917	1.87393230353937
K02775	67.5408301754846	53.8336513705509	0.327709185298951	0.662377704095341	0.327251630052864
K02777	919.578873133757	693.924749291996	0.707719334704051	0.774837738561838	0.406194098937447
K02779	69.5355463577647	60.933742979216	0.18119027590902	0.661575861291478	0.190509304121991
K02781	0.667711640788886	0.612326236621124	0.0729009421059347	0.684176492433363	0.124924691960768
K02782	17.3549689753882	14.9868488499088	0.122629862994027	0.707017811303365	0.211651713490603
K02783	1.48178815417414	1.40463076134387	0.0361894604856412	0.606632488974411	0.0771482699802244
K02784	19.5023916623051	20.2668700773108	-0.0384051870989794	0.199751501104052	-0.0554722440537604
K02786	9.52204113691636	6.17738096213637	0.318444177928756	0.662750523650207	0.624275556456701
K02788	362.530596126576	312.082260767196	0.119506541487135	0.708228478088995	0.216176403338114
K02791	16.3577422350318	14.4378058449563	0.123897747728636	0.706422248398732	0.180122126779233
K02794	3118.96804360806	1054.06699035282	1.90244345635469	0.977817636106735	1.56510221201602
K02795	90.585852741805	48.8772604512787	0.757512792278509	0.794732777690885	0.890122329757487
K02796	2807.77035235874	1085.73739220278	1.81776945822059	0.953006306420949	1.37074974235776
K02798	1.12069773773417	2.68011107321092	-0.65814937785263	0.643721654638195	-1.25789556949839
K02800	30.672340372515	24.5033238707694	0.26050178577564	0.661199820582812	0.323960788083806
K02804	487.248553185483	534.183440585096	-0.265933375195551	0.416555425414377	-0.132677352239826
K02805	96.897853363499	83.0472407108641	0.20571898079104	0.655517770087135	0.22253247043522
K02806	3.278222737796	4.40862973182706	-0.21291509237357	0.333467007783196	-0.427416432999948
K02810	1416.11510439522	552.452745601331	1.6839135585818	0.961554627449987	1.35801556199574
K02819	77.039126057192	39.5595030908635	0.795411556198455	0.793965930524963	0.96156703269884
K02821	2.18383430271679	1.77481090477023	0.166897451384669	0.669813311420413	0.299198074193935
K02822	0.630174864584881	0.553729551966675	0.11907100975109	0.708368203101968	0.186570692524906
K02823	102.992310367427	83.2579921982367	0.35052120079284	0.660247611696874	0.306875953834362
K02824	320.846348564123	261.012607612218	0.409718235923363	0.661789645808873	0.297763069992862
K02825	13.2136554020986	18.6430671326536	-0.298101451366741	0.45766760375393	-0.496609603405805
K02831	0.518777875196138	0.473052523484856	0.103029813836213	0.708178034852746	0.133116576639741
K02834	202.431303442004	154.775680542406	0.582966161377663	0.689322970400906	0.387253599066594
K02835	611.747183522108	654.210024968254	-0.200773077553482	0.307141656263607	-0.0968183129600789
K02836	696.697290466669	436.762150344267	0.986476710469473	0.892696471504218	0.673684114275898
K02837	611.085517615838	1071.73401588915	-1.11819805339476	0.900278019218815	-0.810500705119277
K02838	257.091762711189	188.619719248626	0.595960102338464	0.694525500707336	0.446802876125978
K02839	NA	NA	NA	NA	NA
K02840	4.10308002551115	16.3904281723213	-0.771766191722219	0.732458736465089	-1.9980743453035
K02841	1.14900521954359	1.60647951764713	-0.256434377694853	0.403014610559779	-0.48351723512278
K02843	14.2412458580125	17.0370021913444	-0.180135562177859	0.259249125546761	-0.258596140945848
K02844	3.77618469098956	1.5495622688385	0.517978692429106	0.682041793407934	1.28506859730779
K02846	0.547076237341642	0.518096759544947	0.0576583316767187	0.660913924444933	0.0785203323346762
K02847	0.51994453325718	0.487868741318589	0.0677989191965623	0.677487781936577	0.0918646773632071
K02848	0.539303848970839	0.596326954340882	-0.0977501334684675	0.00878376584815665	-0.145005218638103
K02849	2.06148848190304	1.94737460429608	0.0447257220715137	0.631597410589844	0.0821559675256413
K02850	1.92989736403436	2.99947378121286	-0.306296624341321	0.468304791010696	-0.636185296776519
K02851	172.248594562349	159.908582743893	0.160415458821447	0.674771426258021	0.107244837113342
K02852	1.84930707246214	2.57049804845285	-0.276307145566514	0.430535440996059	-0.475063116518779
K02853	0.511056140802657	0.493340213427884	0.0395384910134962	0.616954953352826	0.0508988936441767
K02854	23.7037529008964	29.1748220360999	-0.210213460875884	0.327869163340373	-0.299608363487592
K02855	51.7122158953367	37.6677999018776	0.413480093812343	0.660905056458727	0.457173355459573
K02856	0.501924927947719	0.481792258196496	0.0424733898322183	0.6254437812174	0.059060387439541
K02857	0.545274472440258	0.579235800827271	-0.0592191015755132	0.0771689864264977	-0.0871681579761141
K02858	2.05844966336032	2.82729367228189	-0.243080212513576	0.38377076946888	-0.457863574435036
K02859	NA	NA	NA	NA	NA
K02860	82.9122657871876	90.3304197133203	-0.133330595081884	0.106546141274972	-0.123626366766013
K02863	6387.62580324742	7500.76663867541	-0.674078252839727	0.630655187377866	-0.231758258207261
K02864	1682.79857768787	1494.21851578986	0.443363243805523	0.655355425672956	0.171471359336151
K02865	3.78737650574473	3.90944810846509	-0.0179326338411459	0.338927983324049	-0.0457661109133104
K02866	3.1071574307829	2.53256166214514	0.122583207073356	0.707038770303882	0.294997944730946
K02867	2031.95955837773	1933.56865893491	0.214308307266507	0.656735968740109	0.0716056948961507
K02868	1.05044755891951	0.769500355800625	0.198670392844064	0.655770020921141	0.449010241973548
K02870	2.45001949437762	1.39319647026072	0.356491620218211	0.65991895547438	0.814394505650936
K02871	773.737853474151	666.779567111804	0.56065087644404	0.685623821127238	0.214634961503534
K02872	1.02543422769183	1.04689482294169	-0.0133141647432013	0.369879799538858	-0.0298815491515226
K02873	0.548904076371422	0.47948966761805	0.136679786083228	0.697421076778436	0.195054325990067
K02874	670.970688575151	540.158213078354	0.65953958015064	0.746084839459899	0.312867706996607
K02875	1.33876266725154	0.685882596773579	0.471412304639013	0.663035783618997	0.964866670634386
K02876	903.557170307303	567.30538990077	1.28162212299535	0.93486983654587	0.671490315930594
K02877	1.01281045955061	0.667969091582629	0.309728216999552	0.662642637327291	0.600510956389464
K02878	1117.82391532338	1004.70855217185	0.419896758320945	0.659118200780878	0.153915883949793
K02879	766.540604472229	898.162617305045	-0.594507322944064	0.675755046724965	-0.22861446152418
K02880	1.23558256982898	1.0960634659476	0.0701299207571277	0.680658777135331	0.172860086489633
K02881	703.289663644007	712.29569400345	-0.040737148409538	0.184599811797581	-0.0183572549285183
K02882	5.20437111577087	4.3041733055033	0.108622026014985	0.709419734612565	0.273987673610212
K02883	2.23942585825715	2.00649024640287	0.0680297779897272	0.677811603686217	0.158454759829788
K02884	426.883149620311	366.942321309734	0.436039530693844	0.65548449782653	0.218287908654248
K02885	2.72443953769464	1.80908469375983	0.252504577059747	0.660689649571951	0.590699523691449
K02886	3618.08626996051	3164.30769160911	0.559305353323086	0.685805664808487	0.193336916402063
K02887	902.198847602748	1470.29227291877	-1.6004248493377	0.949873694351195	-0.7045856221698
K02888	1271.93533420426	1054.94825107266	0.549728209400938	0.687742115595592	0.269853093791402
K02889	0.896414153470014	0.640569584653755	0.285871239146308	0.662236649791603	0.484810129623588
K02890	897.057924935267	872.54655150797	0.103204079002538	0.70823612964441	0.0399690429784212
K02891	0.811963876032647	0.689217893601132	0.124986132571768	0.705864204782536	0.236455386316765
K02892	311.163166474456	263.540726239943	0.406611184668197	0.662377975542111	0.239645367500842
K02893	1.79850109397649	1.34622535887229	0.171870684445167	0.666591653052479	0.417875098908084
K02894	0.962097232197568	1.05455040738209	-0.0616737446709194	0.0652423928682988	-0.132373448215925
K02895	244.483307739216	183.850275516391	0.611386569209628	0.702705201511725	0.411204629021679
K02896	0.665242910817736	0.545594959712716	0.171977226092161	0.666527616880967	0.286050914611215
K02897	364.994188171321	599.031378122126	-1.33072609284619	0.926685708432858	-0.714758083388535
K02898	0.823343993440033	0.787987460475927	0.029753578118574	0.584969064653325	0.0633226434002155
K02899	1317.57886727527	1038.50537830823	0.797711890616538	0.793557595917628	0.343380633126945
K02900	1.33200695026075	1.16300562134231	0.0813160328436672	0.693398022151696	0.19574354020924
K02901	1.22804971550389	0.894760980800571	0.203268526260146	0.655451740811307	0.456794717854902
K02902	342.459791079223	473.199140178639	-0.89823060174388	0.770725262328442	-0.466512844074175
K02903	0.537462249617763	0.484961139727345	0.108889506810679	0.709446788234009	0.148294278177956
K02904	66.5518840773615	61.3997545913362	0.114573755492872	0.709361109649508	0.11624661997198
K02905	0.645043738398252	0.526576349615545	0.173418209756722	0.665675004558944	0.29275426212874
K02906	2949.36041953399	2881.85015289392	0.0969740509077384	0.705509994545672	0.0334068123914298
K02907	112.23838174294	98.480893942032	0.194213677850189	0.656628839381953	0.18865035060012
K02908	1.2855068321506	0.759346208516037	0.338906501567049	0.66134786054358	0.759507569443626
K02909	479.392321787151	657.987527359093	-1.10720003064924	0.903448333911564	-0.456853434697158
K02910	1.00253322673651	0.669403353931262	0.297966107167442	0.662299029490287	0.582702367862053
K02911	252.52703545586	260.190590473822	-0.0769147908219263	0.0112535138922907	-0.0431309388526687
K02912	1.48648701385214	0.900594625143149	0.301076463524673	0.662371882786532	0.722957087084371
K02913	412.833668805689	374.399281013013	0.277057832026055	0.662159280731532	0.140982970689326
K02914	26.4456698761194	20.4165599000855	0.263539834927404	0.661426769833387	0.37329172073721
K02915	0.564186323757962	0.705850584733644	-0.178995699525454	0.256552363746601	-0.323191129978711
K02916	163.108977944466	172.742366432487	-0.112920426898929	0.0414217444472822	-0.0827857646994177
K02917	1.87837738386341	1.56229166345307	0.10328999237248	0.708264829478559	0.265823128610431
K02918	0.837017020643449	0.741533443026378	0.0871996503095237	0.698726268103016	0.174745200672337
K02919	76.1181200809624	92.600683056652	-0.27926455171658	0.434321717541127	-0.282782904126116
K02920	1.13713641947057	0.672774247467527	0.371234275541881	0.660428616292284	0.757210953091986
K02921	3.4640869286262	3.25802015745789	0.0366880789221281	0.60821014763795	0.0884796039695635
K02922	0.642070828849879	0.481431597185396	0.274268627402666	0.662071578043643	0.415401622866207
K02923	0.469703059213182	0.467014875002551	0.00614779867651675	0.48451937181515	0.008280487721452
K02924	NA	NA	NA	NA	NA
K02925	4.75421874614544	3.66084043891178	0.148366379651879	0.686088520893923	0.377033390758093
K02926	2632.35452987299	1483.55409402958	1.20630032772948	0.920762515251318	0.827296274734014
K02927	3.71006034831777	2.16776597724244	0.31868940173209	0.662747783252801	0.7752336361972
K02929	1.12715843727745	0.972283289599868	0.0865880814778916	0.698216474520175	0.213241688506298
K02930	4.79056940986104	3.87037621171659	0.121287082545404	0.707585889157311	0.307723338423969
K02931	4165.97490765812	4083.43199540297	0.0802099784374087	0.6922977071648	0.0288719482469714
K02932	1.56808118573163	1.65713376588942	-0.0315799853280914	0.24536131184586	-0.0796898080054311
K02933	1582.52396329119	890.677790396816	1.48682236254651	0.962570681817384	0.829251820646498
K02934	1.5510207430516	1.31257450064689	0.0983030907581692	0.706207360310882	0.240818669543364
K02935	640.409382343538	599.991919981358	0.205376412465063	0.655499315516934	0.0940513720187073
K02936	2.67418370264533	1.46447105682341	0.374734436927503	0.660838360813888	0.868718893858998
K02937	0.978219070878258	0.817442574796276	0.128903407748784	0.703509300638071	0.259040205937501
K02938	3.59894100163721	2.6775980646028	0.173165162670359	0.665823568811393	0.426633038645022
K02939	307.608712447351	469.295790407815	-1.09736086138663	0.903968691042403	-0.609401153877392
K02940	1.20247113386593	1.19771411810794	0.00234853736887542	0.464589874413354	0.00571866861017664
K02941	4.39169702959484	3.01802734864137	0.226312802011295	0.659140190007513	0.541172651160166
K02942	1.28925653006929	0.700844524011043	0.427151310159356	0.657101312192746	0.879373016730757
K02943	0.843287838655564	0.659649157264683	0.195358868434498	0.656359198603972	0.354326236113213
K02945	4581.41338794457	4563.50190965435	0.0211547654516402	0.552417712108312	0.00565141023336028
K02946	1157.02857328823	1244.1020259406	-0.245210279686664	0.386835610477646	-0.104680309593769
K02947	1.57541510037218	1.23398215950362	0.172192759489677	0.666397723569443	0.352410472507739
K02948	882.963416722298	617.794006018611	1.10407417984657	0.908555161999597	0.515227791149722
K02949	3.19514643395899	2.55183521244139	0.139726482350698	0.694630889182454	0.324346883085241
K02950	1471.50762063685	1366.15968307844	0.288169266942419	0.662232836998232	0.10716889135027
K02951	1.8964334533613	1.35829697503069	0.21273392273013	0.656428218932965	0.48148980604524
K02952	734.596423151334	514.808672589285	1.06169137352189	0.907067509423979	0.512915513663748
K02953	1.40833832986788	1.00656533679091	0.228559038290458	0.65946900599378	0.484553137565006
K02954	702.304334871195	863.817614015872	-0.812134287415513	0.77280005498518	-0.298630394667112
K02955	0.821467798978834	0.662346093258422	0.166475972162984	0.670106505252408	0.310618763379367
K02956	507.290253018502	459.64724788215	0.337968945400146	0.661445605404464	0.142284338501408
