	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K11075	30.4256180693113	36.0293584256031	-0.174909613983037	0.232498094681955	-0.243886391637902
K11076	3.60337163178353	2.84900870175389	0.169089491704844	0.677087147854035	0.338887422904995
K11081	NA	NA	NA	NA	NA
K11082	NA	NA	NA	NA	NA
K11085	619.668071777459	723.254909079707	-0.464453731845895	0.776572485967707	-0.223008574685185
K11087	NA	NA	NA	NA	NA
K11088	NA	NA	NA	NA	NA
K11092	0.582440846511793	0.437324875113128	0.318359604413535	0.948107706882617	0.413406123635451
K11095	0.582440846511793	0.426534677381726	0.341341661049229	0.951410767303821	0.449448497328359
K11098	NA	NA	NA	NA	NA
K11102	22.307527887789	15.0092131538161	0.336389949548977	0.950986823434206	0.571682296705901
K11103	99.868369114009	219.611831632816	-1.07947242208432	0.952962699448175	-1.13685606514927
K11104	23.9303676668712	24.0677573964569	-0.00579020116112324	0.00403715814951444	-0.00825915689916422
K11105	50.8975064221879	74.7988594500905	-0.489811122442038	0.79320102292559	-0.555421294427248
K11108	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199
K11117	0.609528808995804	0.442827123591837	0.351869001588077	0.951833866566041	0.460950819231033
K11121	0.599014317122953	0.445985049582231	0.316538871408705	0.947692214073167	0.42559513689015
K11122	0.582440846511793	0.422903896062285	0.355925489079344	0.951841428445926	0.461781683666112
K11123	NA	NA	NA	NA	NA
K11126	NA	NA	NA	NA	NA
K11127	0.770275167866193	2.04989179784962	-0.49039053804808	0.793549294934285	-1.41210193849055
K11128	NA	NA	NA	NA	NA
K11129	0.579448750181821	0.453371662947226	0.271397619768718	0.927992546973816	0.35398684528865
K11130	NA	NA	NA	NA	NA
K11131	0.5880837396971	0.419780622525246	0.353536351968902	0.951846260913324	0.486386029069636
K11132	0.581687444487988	0.433921290746721	0.322337148505564	0.948933130769714	0.422810789405235
K11134	NA	NA	NA	NA	NA
K11136	2.95603764242427	3.93638476590399	-0.237743038916459	0.516771212353379	-0.41320660425592
K11137	NA	NA	NA	NA	NA
K11140	0.730208079231298	0.416264918108562	0.50111225194733	0.908836737905102	0.810805654814638
K11141	0.578154542389985	0.459824546199428	0.2460223966424	0.905354575971371	0.330371699280986
K11142	0.587991398040783	0.437726450608473	0.327057721577371	0.949770119464624	0.425765484744239
K11144	43.8365379403045	20.1133822798913	0.642635891028502	0.897126581032775	1.12397815706991
K11145	24.1247230880252	25.7446629950698	-0.0675791391006133	0.0665438892643587	-0.0937610022527293
K11147	0.582440846511793	0.436762688766861	0.317787373352491	0.94798132878014	0.415261918407433
K11152	0.595536033038483	0.645356719869509	-0.0683988177565026	0.0672493797046223	-0.115908027020438
K11153	1.46673290851385	3.38066606545727	-0.647009969282206	0.865305397388392	-1.20470133638948
K11155	0.6114003912685	0.43429721264038	0.374152736374642	0.950864345672272	0.493434782013015
K11160	0.582440846511793	0.433885325528472	0.323785582460316	0.949206088886708	0.424797741655981
K11162	0.686528063515768	1.31715263081616	-0.452935496199611	0.767882265797742	-0.94003193348985
K11163	0.582440846511793	0.405000064763268	0.390808071402721	0.948207569755137	0.52418939642968
K11164	0.672235032753654	0.501923182240958	0.259415315424657	0.918741587603298	0.421499147846076
K11165	0.582440846511793	0.445862547118031	0.28653125762466	0.936899312930563	0.385512518154173
K11166	1.35630367284971	1.90364086130684	-0.24385357235625	0.53751197987814	-0.489081096839366
K11168	NA	NA	NA	NA	NA
K11173	NA	NA	NA	NA	NA
K11175	30.3326043257616	42.1588603409812	-0.334978350674863	0.677519040435026	-0.474966496290284
K11176	11.3567605232189	9.53662364477582	0.163410177160986	0.645629575361218	0.252000881111042
K11177	0.672161360437598	0.453359130275798	0.363680378776208	0.951629780381739	0.56815327102189
K11179	0.59173217722234	0.45314646717375	0.282308986078933	0.934683931896384	0.38496691084291
