	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC	P	id
K10782	14.5831259613428	21.5664404262011	-0.389111936281776	0.724607193020104	-0.564488075883865	0.275392806979896	K10782
K10793	931.651735952926	1179.2202273957	-0.689653543236754	0.884481012387977	-0.339970514784427	0.115518987612023	K10793
K10794	113.119185262068	109.321740290595	0.0441917227333388	0.0544519542479621	0.049263302934575	0.945548045752038	K10794
K10798	0.582440846511793	0.449495223251773	0.286394256132154	0.93683018092913	0.373805750705905	0.0631698190708702	K10798
K10799	0.580727759548973	0.43866457787597	0.310417806462264	0.9461150991433	0.404743784835501	0.0538849008567003	K10799
K10804	0.588339094535447	0.500566744787678	0.156775417446347	0.60686836833683	0.233085456466963	0.39313163166317	K10804
K10805	36.0974188744695	16.2214975059419	0.648355397348721	0.898279678527926	1.15398867197491	0.101720321472074	K10805
K10806	0.731206786042408	0.476471331522466	0.383370997655497	0.949641397811579	0.617890047327238	0.0503586021884214	K10806
K10807	0.569367899439924	0.458241355817588	0.23377561082226	0.889267538310951	0.313253490963021	0.110732461689049	K10807
K10808	0.849965369078039	0.661359021770317	0.195116282448585	0.794665486540433	0.361970403407744	0.205334513459567	K10808
K10810	0.597212101925791	0.42947036238471	0.359371872898631	0.951783576931735	0.475684825723051	0.0482164230682653	K10810
K10814	0.582440846511793	0.432053121183513	0.32941081991606	0.950130131946217	0.430902831635521	0.0498698680537832	K10814
K10815	3.74723184180956	5.77212178952725	-0.31873039003875	0.662382459485806	-0.623276500262972	0.337617540514194	K10815
K10816	22.1598592108523	10.3040436772492	0.511112782828771	0.905375719748231	1.10473810154278	0.0946242802517689	K10816
K10820	132.284576822564	142.13484252462	-0.108251976842364	0.111728861715734	-0.103615389716128	0.888271138284266	K10820
K10823	372.341052476538	486.453392232887	-0.75136384548044	0.9019690835772	-0.38567689568191	0.0980309164228004	K10823
K10824	1.10393804300649	1.82173905735566	-0.370794095436652	0.711358651513011	-0.722657119753858	0.288641348486989	K10824
K10829	0.797265045654936	0.583858665167951	0.289508989829344	0.938342593583973	0.449440240904453	0.0616574064160268	K10829
K10831	26.0711455307224	6.66978188380268	0.889221132448878	0.909826855593618	1.96674248626013	0.0901731444063822	K10831
K10834	1.76421590077731	3.58342385444524	-0.472293927842573	0.782173162750925	-1.02231157298163	0.217826837249075	K10834
K10837	0.592925797803983	0.438965176763306	0.296778038048042	0.94149664446426	0.433745073909645	0.0585033555357399	K10837
K10839	0.595499014962972	0.417150072291825	0.393155938784385	0.947665989291912	0.513532626252084	0.052334010708088	K10839
K10841	0.609528808995804	0.433264819029661	0.372028286250425	0.951068314795643	0.492445315559634	0.0489316852043572	K10841
K10843	1.16854092735345	1.79923999691926	-0.260610899449919	0.58086170585567	-0.622679373125576	0.41913829414433	K10843
K10844	42.474424962033	19.8655347956659	0.828352407240338	0.914327020121098	1.09632678326131	0.0856729798789015	K10844
K10846	0.580727759548973	0.435440510226841	0.318309286065046	0.948096587634603	0.415386366752419	0.0519034123653969	K10846
K10847	0.621623687847606	0.442827123591837	0.361591739930904	0.951715926202077	0.489297889423305	0.0482840737979233	K10847
K10848	0.582440846511793	0.43675130012552	0.320381547405253	0.948541473143094	0.415299537350221	0.0514585268569057	K10848
K10849	0.609528808995804	0.433885325528472	0.370808478023904	0.951173255769703	0.490380617059416	0.0488267442302969	K10849
K10852	0.609528808995804	0.442827123591837	0.351869001588077	0.951833866566041	0.460950819231033	0.0481661334339593	K10852
K10857	0.575154481044199	0.693711691385233	-0.15288209443561	0.175540084489806	-0.270386696747633	0.824459915510194	K10857
K10858	0.582440846511793	0.43866457787597	0.313582999162976	0.94696673855782	0.408993321557727	0.0530332614421798	K10858
K10863	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382	0.067854083617618	K10863
K10865	0.582440846511793	0.436141214126911	0.317634972214258	0.947947697498209	0.417316207612954	0.0520523025017908	K10865
K10866	0.587565848991283	0.389806714597803	0.402232423604282	0.945197069203651	0.591991602878793	0.054802930796349	K10866
K10872	0.582440846511793	0.444465830102111	0.296997689299989	0.941584689088218	0.390039024142239	0.0584153109117821	K10872
K10873	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382	0.067854083617618	K10873
K10875	0.631207337106879	0.579943665163729	0.0697459699476607	0.142243360594166	0.122201209360652	0.857756639405834	K10875
K10877	4.6376741066901	5.68790893222271	-0.115767794605194	0.122358203466595	-0.294496922353618	0.877641796533405	K10877
K10899	1.49644427311983	3.4710536079095	-0.694928128862503	0.88646225231973	-1.21383509216657	0.11353774768027	K10899
K10900	20.7320227127383	18.245655668607	0.125229945480074	0.413011925096109	0.184307883397033	0.586988074903891	K10900
K10901	21.1749258433375	49.0128287989779	-0.814513543271294	0.917778018115775	-1.21080249788141	0.0822219818842249	K10901
K10902	0.582440846511793	0.433921290746721	0.323988490417394	0.949243277769925	0.424678160078544	0.0507567222300749	K10902
K10906	7.48408675693921	2.75563651894429	0.567977178247471	0.894708143047324	1.44144068014773	0.105291856952676	K10906
K10907	456.159706484111	359.907519452506	0.384015926460971	0.949532488876387	0.341912771663909	0.0504675111236133	K10907
K10908	0.615079360524794	0.610725176181172	0.00579205901681577	0.00010501123570017	0.0102492467463807	0.9998949887643	K10908
K10909	15.0921816220803	43.5903029000348	-0.921889715272908	0.928611790603834	-1.53020586169565	0.0713882093961662	K10909
K10912	1.06943201386174	1.50032415766798	-0.224959306156617	0.464716576801645	-0.488429470680728	0.535283423198355	K10912
K10914	63.2630934779719	33.7259763096462	0.693026896779558	0.902172330132981	0.907503896031376	0.0978276698670193	K10914
K10916	0.578537116854535	0.442827123591837	0.294807296806719	0.940691936279813	0.38566592911208	0.0593080637201867	K10916
K10939	0.596258244169883	0.442827123591837	0.321424651833858	0.948755452025994	0.429193717392101	0.0512445479740058	K10939
K10941	1.17722757215489	1.21030844216297	-0.0221535057820178	0.0164836934214641	-0.0399815217706926	0.983516306578536	K10941
K10943	2.83941770748065	3.81379085816855	-0.192991836776228	0.310495130171125	-0.425630630948078	0.689504869828875	K10943
K10947	38.7194073436653	59.7199792877653	-0.500005832598278	0.799461514473909	-0.625156794858799	0.200538485526091	K10947
K10955	0.651688627792543	0.589073891452455	0.0901023093470395	0.22557946641354	0.145734207380251	0.77442053358646	K10955
K10956	0.668860351519646	0.471875862734067	0.320901046622858	0.948649879918636	0.503297651187753	0.0513501200813642	K10956
K10958	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382	0.067854083617618	K10958
K10966	0.600009806693876	0.455691095861867	0.300147506931828	0.942787869740703	0.396929899858788	0.0572121302592969	K10966
K10967	0.588881545012973	0.576053036900237	0.0197869531513067	0.00484316326134859	0.0317758155879342	0.995156836738651	K10967
K10969	0.580727759548973	0.457479220059833	0.257645287681975	0.917175421165936	0.344155784620366	0.0828245788340637	K10969
K10973	2.91086873688581	1.5773680350684	0.305078557048561	0.944497158500114	0.883930471573619	0.0555028414998856	K10973
K10974	15.0526146239617	43.3973028501142	-1.1530636000751	0.952055615052703	-1.52759127828593	0.0479443849472968	K10974
K10976	0.603722349979322	0.467719586867609	0.260130680204108	0.919357052089616	0.368241364834555	0.080642947910384	K10976
K10978	19.0977189290987	20.6794124409987	-0.0672369384861326	0.0662476942168273	-0.114794865217107	0.933752305783173	K10978
K10984	807.828448705316	310.449368531866	0.783632108049346	0.908340579614058	1.37969095608246	0.0916594203859421	K10984
K10985	763.983575576862	407.932460663537	0.653032025143319	0.899108531615916	0.905211310793462	0.100891468384084	K10985
K10986	2858.88276122493	1278.54428265026	0.740025417216636	0.903833887022307	1.16094932878928	0.0961661129776933	K10986
K10992	0.582440846511793	0.433885325528472	0.323785582460316	0.949206088886708	0.424797741655981	0.0507939111132919	K10992
K10998	0.576634940144456	0.433885325528472	0.311490382074767	0.94641124977548	0.410344463489707	0.0535887502245197	K10998
K11003	0.61322036323198	0.425434972620654	0.391669732265465	0.948013231798901	0.527466971388124	0.0519867682010994	K11003
K11004	0.593624136128265	0.548679377881813	0.0799374210553245	0.181750473056358	0.113586398478932	0.818249526943642	K11004
K11014	0.582440846511793	0.435964284036837	0.321640614039015	0.94879745821356	0.417901586715766	0.0512025417864397	K11014
K11028	0.582440846511793	0.425434972620654	0.342736109542055	0.951501457803822	0.45317290109404	0.0484985421961783	K11028
K11031	0.808296815607815	0.501661440624471	0.393383372617921	0.947611426327232	0.688171111984103	0.0523885736727679	K11031
K11065	525.220088324535	743.279051352664	-0.77887256661207	0.909042235349902	-0.500981850855261	0.0909577646500983	K11065
K11066	13.5181675061432	16.9666219007008	-0.159774132152669	0.188757835046913	-0.327799752851486	0.811242164953087	K11066
K11068	230.828945825223	200.386042385606	0.239450976758663	0.897267030584994	0.204042125414752	0.102732969415006	K11068
K11069	223.353706091621	156.444946668902	0.678539708175847	0.901584338935151	0.5136751345601	0.0984156610648488	K11069
K11070	61.9216906421196	65.1712002652998	-0.063117881053066	0.0626518957758145	-0.0737897036876251	0.937348104224185	K11070
K11071	114.27133917441	70.9093056135126	0.580500757862899	0.894686007075567	0.688416727495637	0.105313992924433	K11071
K11072	1030.35824682351	398.479800286641	2.53130539222857	0.996265491857845	1.3705675392873	0.00373450814215515	K11072
K11073	11.2241029575639	5.46536007261916	0.481297087508449	0.915709839034513	1.03821169505717	0.0842901609654868	K11073
K11074	34.2319835403885	18.0361231067918	0.509371439615506	0.90596165395847	0.924455628054256	0.0940383460415296	K11074
K11075	30.4256180693113	36.0293584256031	-0.174909613983037	0.232498094681955	-0.243886391637902	0.767501905318045	K11075
K11076	3.60337163178353	2.84900870175389	0.169089491704844	0.677087147854035	0.338887422904995	0.322912852145965	K11076
K11085	619.668071777459	723.254909079707	-0.464453731845895	0.776572485967707	-0.223008574685185	0.223427514032293	K11085
K11092	0.582440846511793	0.437324875113128	0.318359604413535	0.948107706882617	0.413406123635451	0.0518922931173833	K11092
K11095	0.582440846511793	0.426534677381726	0.341341661049229	0.951410767303821	0.449448497328359	0.048589232696179	K11095
K11102	22.307527887789	15.0092131538161	0.336389949548977	0.950986823434206	0.571682296705901	0.0490131765657942	K11102
K11103	99.868369114009	219.611831632816	-1.07947242208432	0.952962699448175	-1.13685606514927	0.0470373005518246	K11103
K11104	23.9303676668712	24.0677573964569	-0.00579020116112324	0.00403715814951444	-0.00825915689916422	0.995962841850486	K11104
K11105	50.8975064221879	74.7988594500905	-0.489811122442038	0.79320102292559	-0.555421294427248	0.20679897707441	K11105
K11108	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199	0.0505666978907542	K11108
K11117	0.609528808995804	0.442827123591837	0.351869001588077	0.951833866566041	0.460950819231033	0.0481661334339593	K11117
K11121	0.599014317122953	0.445985049582231	0.316538871408705	0.947692214073167	0.42559513689015	0.0523077859268328	K11121
K11122	0.582440846511793	0.422903896062285	0.355925489079344	0.951841428445926	0.461781683666112	0.0481585715540738	K11122
K11127	0.770275167866193	2.04989179784962	-0.49039053804808	0.793549294934285	-1.41210193849055	0.206450705065715	K11127
K11129	0.579448750181821	0.453371662947226	0.271397619768718	0.927992546973816	0.35398684528865	0.0720074530261836	K11129
K11131	0.5880837396971	0.419780622525246	0.353536351968902	0.951846260913324	0.486386029069636	0.0481537390866761	K11131
K11132	0.581687444487988	0.433921290746721	0.322337148505564	0.948933130769714	0.422810789405235	0.0510668692302861	K11132
K11136	2.95603764242427	3.93638476590399	-0.237743038916459	0.516771212353379	-0.41320660425592	0.483228787646621	K11136
K11140	0.730208079231298	0.416264918108562	0.50111225194733	0.908836737905102	0.810805654814638	0.0911632620948981	K11140
K11141	0.578154542389985	0.459824546199428	0.2460223966424	0.905354575971371	0.330371699280986	0.0946454240286287	K11141
K11142	0.587991398040783	0.437726450608473	0.327057721577371	0.949770119464624	0.425765484744239	0.0502298805353756	K11142
K11144	43.8365379403045	20.1133822798913	0.642635891028502	0.897126581032775	1.12397815706991	0.102873418967225	K11144
K11145	24.1247230880252	25.7446629950698	-0.0675791391006133	0.0665438892643587	-0.0937610022527293	0.933456110735641	K11145
K11147	0.582440846511793	0.436762688766861	0.317787373352491	0.94798132878014	0.415261918407433	0.0520186712198598	K11147
K11152	0.595536033038483	0.645356719869509	-0.0683988177565026	0.0672493797046223	-0.115908027020438	0.932750620295378	K11152
K11153	1.46673290851385	3.38066606545727	-0.647009969282206	0.865305397388392	-1.20470133638948	0.134694602611608	K11153
K11155	0.6114003912685	0.43429721264038	0.374152736374642	0.950864345672272	0.493434782013015	0.049135654327728	K11155
K11160	0.582440846511793	0.433885325528472	0.323785582460316	0.949206088886708	0.424797741655981	0.0507939111132919	K11160
K11162	0.686528063515768	1.31715263081616	-0.452935496199611	0.767882265797742	-0.94003193348985	0.232117734202258	K11162
K11163	0.582440846511793	0.405000064763268	0.390808071402721	0.948207569755137	0.52418939642968	0.0517924302448635	K11163
K11164	0.672235032753654	0.501923182240958	0.259415315424657	0.918741587603298	0.421499147846076	0.0812584123967015	K11164
K11165	0.582440846511793	0.445862547118031	0.28653125762466	0.936899312930563	0.385512518154173	0.0631006870694367	K11165
K11166	1.35630367284971	1.90364086130684	-0.24385357235625	0.53751197987814	-0.489081096839366	0.46248802012186	K11166
K11175	30.3326043257616	42.1588603409812	-0.334978350674863	0.677519040435026	-0.474966496290284	0.322480959564974	K11175
K11176	11.3567605232189	9.53662364477582	0.163410177160986	0.645629575361218	0.252000881111042	0.354370424638782	K11176
K11177	0.672161360437598	0.453359130275798	0.363680378776208	0.951629780381739	0.56815327102189	0.0483702196182608	K11177
K11179	0.59173217722234	0.45314646717375	0.282308986078933	0.934683931896384	0.38496691084291	0.0653160681036157	K11179
K11180	2084.1503573211	1422.52170988091	0.686601365338075	0.901943079140801	0.551008691582008	0.0980569208591989	K11180
K11182	0.564774319111686	0.421237269850425	0.318742867718451	0.948192439952852	0.423041401745615	0.0518075600471479	K11182
K11183	0.723610389797172	0.485322895172576	0.347193207850578	0.951720254633175	0.576268201681129	0.048279745366825	K11183
K11184	38.9766855207777	27.2347641525048	0.427153591086903	0.936187287392401	0.517162038869148	0.0638127126075989	K11184
K11188	0.582440846511793	0.435158979333697	0.324528562974509	0.949342391252065	0.420568969120615	0.0506576087479346	K11188
K11192	0.578154542389985	0.439397885623744	0.30244577584442	0.943610620958885	0.395927253304374	0.0563893790411153	K11192
K11194	0.972813032962845	1.39226596094325	-0.167406626683512	0.20797425918722	-0.517200369706316	0.79202574081278	K11194
K11195	4.00925770745706	2.82641673618646	0.276248702607107	0.931149936798832	0.504360957100944	0.0688500632011676	K11195
K11196	0.629871298429225	1.0285024103031	-0.296676695185771	0.637617541858521	-0.707416196800813	0.362382458141479	K11196
K11200	7.34354750272589	7.02342411709097	0.0367578505940184	0.0337830065042356	0.06430260849566	0.966216993495764	K11200
K11202	0.855657954835384	0.655064721603099	0.19087165812592	0.778672212395863	0.385396746815329	0.221327787604137	K11202
K11203	1.15982029408951	0.977810315772698	0.109658089876914	0.323861046763454	0.246274756541294	0.676138953236546	K11203
K11204	0.607815722032984	0.455082081800679	0.309467415814583	0.945842305489055	0.417507209345245	0.0541576945109449	K11204
K11206	0.827304836021184	1.11311970376491	-0.234249114159095	0.503635745131627	-0.428117826402931	0.496364254868373	K11206
K11208	0.621623687847606	0.442827123591837	0.361591739930904	0.951715926202077	0.489297889423305	0.0482840737979233	K11208
K11209	0.774164098751929	0.457550554606695	0.41902753894506	0.939379511421275	0.758708250246727	0.0606204885787249	K11209
K11210	0.5893208800455	0.468115229004935	0.232326773590412	0.887050662952317	0.332189682343765	0.112949337047683	K11210
K11211	0.593615190117561	0.435440510226841	0.341340172051308	0.951410671002659	0.447052378141124	0.0485893289973414	K11211
K11214	0.802097376810133	0.768911754290266	0.0368934141784166	0.0341296757643254	0.0609593605484506	0.965870324235675	K11214
K11216	1.45515438952027	2.24696270749964	-0.360219587863311	0.702338549067581	-0.626803951667198	0.297661450932419	K11216
K11217	0.582440846511793	0.435440510226841	0.321470012397503	0.94876427264862	0.419635903474644	0.0512357273513805	K11217
K11227	0.587991398040783	0.457748622499827	0.264077095339209	0.922606556697414	0.361239504922796	0.077393443302586	K11227
K11229	0.582440846511793	0.456612658801449	0.251037012973068	0.910803979683232	0.351140678768964	0.0891960203167683	K11229
K11230	0.587991398040783	0.503722442804129	0.145625992722844	0.538612136464676	0.223166039326105	0.461387863535324	K11230
K11231	0.677230150237348	0.579801226300757	0.137666023059641	0.489042394305961	0.22408781858708	0.510957605694039	K11231
K11236	0.577876830483452	0.548362924256401	0.0439415669623708	0.0536855928660108	0.0756309959854606	0.946314407133989	K11236
K11237	0.576634940144456	0.433264819029661	0.312761716400513	0.946751798532251	0.412409161989924	0.0532482014677486	K11237
K11238	0.646286058676251	0.454755145151168	0.330027393759966	0.950219923213704	0.507082910151688	0.049780076786296	K11238
K11240	0.56352487404443	0.502130903187475	0.112982971912864	0.342184291613304	0.166415775420952	0.657815708386696	K11240
K11244	0.671709118180345	0.503722442804129	0.239075422539547	0.896771425400909	0.415207602915519	0.103228574599091	K11244
K11245	0.664115984672696	0.901362661046272	-0.212041695164866	0.403822146347427	-0.440672464291627	0.596177853652573	K11245
K11249	16.5574406385029	24.0479928306847	-0.313898115387741	0.65760013377777	-0.538436798352111	0.34239986622223	K11249
K11250	5.90463500866143	14.7605325242183	-0.778251838888124	0.908849517811046	-1.3218249830806	0.0911504821889542	K11250
K11251	0.734327360295504	0.612484181493246	0.146177771617904	0.542034903751159	0.2617507699344	0.457965096248841	K11251
K11252	0.574918450968914	0.4139934880899	0.353110755423434	0.951843856276753	0.473749257151991	0.0481561437232474	K11252
K11253	1.28664458936565	1.01939716005882	0.138741415817735	0.495701597302497	0.335897352888497	0.504298402697503	K11253
K11254	0.901704922291472	1.18058221902932	-0.174736262782072	0.23187705357514	-0.388771216124591	0.76812294642486	K11254
K11257	0.723921690083693	0.442827123591837	0.444163287256192	0.929139836367526	0.709090051535971	0.0708601636324745	K11257
K11262	0.587991398040783	0.50297024997533	0.1601879909909	0.627042817567182	0.225321980406508	0.372957182432818	K11262
K11263	3.80261924306557	1.87962339520879	0.524306827474317	0.901273341311748	1.01654985905904	0.098726658688252	K11263
K11269	0.62580884890844	0.480401314075516	0.273754396852533	0.929567436107237	0.381481961010616	0.070432563892763	K11269
K11270	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382	0.067854083617618	K11270
K11273	2.47931192359576	8.34913062170728	-0.670232470694578	0.876477621897035	-1.75168619135559	0.123522378102965	K11273
K11274	0.587991398040783	0.43866457787597	0.32471149437607	0.949376005268341	0.422676835888888	0.0506239947316593	K11274
K11275	0.580727759548973	0.416690841926406	0.3627501462878	0.951670694578728	0.478884605714122	0.0483293054212716	K11275
K11279	0.582440846511793	0.49530210571719	0.165478959472706	0.657291975834876	0.233802780697879	0.342708024165124	K11279
K11290	0.561962215095768	0.442827123591837	0.266698657950643	0.924627104011917	0.343729539277226	0.0753728959880835	K11290
K11292	0.659219056112144	0.635914916658841	0.0323342176838958	0.023583875085165	0.0519241967237563	0.976416124914835	K11292
K11293	0.569367899439924	0.436367756416795	0.277507516352722	0.931922459183347	0.383816653604444	0.0680775408166531	K11293
K11294	0.587991398040783	0.43953868315968	0.324298196782802	0.949300091723134	0.419804909011782	0.0506999082768658	K11294
K11303	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199	0.0505666978907542	K11303
K11304	0.600763208717681	0.43953868315968	0.344550033410456	0.951604720956698	0.450806323161504	0.048395279043302	K11304
K11314	0.582440846511793	0.43099643361783	0.333875346405409	0.95071670785849	0.434435603685665	0.0492832921415098	K11314
K11315	0.609528808995804	0.448884850778406	0.336281801485041	0.950976164136131	0.441349002349577	0.0490238358638689	K11315
K11320	0.569759912826155	0.442827123591837	0.279011798403988	0.932817086306741	0.36361052878014	0.0671829136932591	K11320
K11322	0.582440846511793	0.427809502062155	0.34002682400069	0.951311234732769	0.445143008618465	0.0486887652672313	K11322
K11328	2.80891572052928	8.18318001589049	-0.95404703079422	0.93050883691758	-1.54264825098706	0.0694911630824198	K11328
K11330	0.582440846511793	0.433885325528472	0.323785582460316	0.949206088886708	0.424797741655981	0.0507939111132919	K11330
K11333	0.585694258573291	0.464063452489475	0.249813817091801	0.909529231767115	0.335825670174589	0.0904707682328852	K11333
K11338	0.576634940144456	0.425878205664666	0.330139969629068	0.950236346843695	0.43721735516393	0.0497636531563052	K11338
K11339	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382	0.067854083617618	K11339
K11344	0.582440846511793	0.435440510226841	0.321470012397503	0.94876427264862	0.419635903474644	0.0512357273513805	K11344
K11350	0.566417487002034	0.442827123591837	0.271315814201386	0.927936349481645	0.355122215119939	0.0720636505183549	K11350
K11353	0.582440846511793	0.441785297665741	0.301667449792518	0.943337411403325	0.398766127610342	0.0566625885966745	K11353
K11356	1.68602663792266	1.96549373859008	-0.122865494867142	0.132587971833918	-0.221264437891485	0.867412028166082	K11356
K11357	2.01426509262311	4.89576782526342	-0.72859233933551	0.897493275379042	-1.28128157642654	0.102506724620958	K11357
K11358	266.139392929734	187.937583396274	0.621009311393244	0.893153905619787	0.501928465351412	0.106846094380213	K11358
K11359	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382	0.067854083617618	K11359
K11360	0.582440846511793	0.427809502062155	0.34002682400069	0.951311234732769	0.445143008618465	0.0486887652672313	K11360
K11361	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199	0.0505666978907542	K11361
K11366	0.609528808995804	0.433264819029661	0.372028286250425	0.951068314795643	0.492445315559634	0.0489316852043572	K11366
K11367	0.6356357660463	0.464775759307664	0.312978104689756	0.946808415464778	0.451665478771684	0.0531915845352219	K11367
K11369	0.583286214747992	0.560292064451405	0.0396051695001832	0.0412428090803394	0.05802491874956	0.958757190919661	K11369
K11370	0.587991398040783	0.425878205664666	0.353403581951584	0.951845509596556	0.465354147661365	0.0481544904034438	K11370
K11373	0.561962215095768	0.453602780364379	0.231892365795389	0.886375426830582	0.309043647250895	0.113624573169418	K11373
K11374	0.582440846511793	0.429102273313795	0.334364875334501	0.950771121301049	0.440789990857927	0.0492288786989512	K11374
K11375	0.580727759548973	0.435158979333697	0.321351178727769	0.948741167385576	0.416319432398389	0.0512588326144238	K11375
K11376	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382	0.067854083617618	K11376
K11378	0.582440846511793	0.433885325528472	0.323785582460316	0.949206088886708	0.424797741655981	0.0507939111132919	K11378
K11384	349.64910877313	276.975759340326	0.464512100140716	0.921277126308636	0.336148109404095	0.0787228736913642	K11384
K11391	0.637951120943687	0.442827123591837	0.403065964194802	0.944942527771454	0.526702299346317	0.0550574722285463	K11391
K11392	179.52448918498	151.541944789402	0.32306474761306	0.949074188459318	0.244463489787797	0.0509258115406821	K11392
K11397	0.582440846511793	0.499597001146792	0.141550175961253	0.513228760292161	0.221346717996538	0.486771239707839	K11397
K11401	0.579448750181821	0.425596674771522	0.338937398059241	0.951222853198208	0.445194187566983	0.0487771468017925	K11401
K11402	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382	0.067854083617618	K11402
K11406	0.599128594282734	0.424031356657965	0.382730299901754	0.949744724880217	0.498694735399752	0.0502552751197831	K11406
K11407	0.566375803109952	0.411141409567288	0.340229699700866	0.951326731338795	0.462124946079005	0.0486732686612055	K11407
K11418	0.569759912826155	0.442827123591837	0.279011798403988	0.932817086306741	0.36361052878014	0.0671829136932591	K11418
K11419	0.566417487002034	0.435440510226841	0.288477420375337	0.9378546982602	0.379390174766985	0.0621453017398004	K11419
K11422	0.582440846511793	0.438747224105225	0.310843907736877	0.94623273568421	0.408721537419019	0.0537672643157905	K11422
K11427	0.582440846511793	0.433885325528472	0.323785582460316	0.949206088886708	0.424797741655981	0.0507939111132919	K11427
K11431	0.518107618567922	0.571609974638749	-0.0814261030335816	0.0791515788048957	-0.141779293789845	0.920848421195104	K11431
K11434	0.582440846511793	0.436762688766861	0.317787373352491	0.94798132878014	0.415261918407433	0.0520186712198598	K11434
K11440	3.78478119012618	6.90696201578281	-0.487105765511902	0.791575811318557	-0.867841393727617	0.208424188681443	K11440
K11443	0.626993200043716	0.721131446930583	-0.123825480562289	0.133971989101587	-0.201812459478889	0.866028010898413	K11443
K11446	0.582440846511793	0.447206827417819	0.293340303993708	0.940069954920191	0.381169321439379	0.0599300450798094	K11446
K11448	0.597212101925791	0.437726450608473	0.344877023916294	0.951622866052117	0.448213835874499	0.0483771339478827	K11448
K11449	0.582440846511793	0.434448480015878	0.32588652393205	0.949576310597797	0.422926432961196	0.0504236894022025	K11449
K11450	0.579448750181821	0.442827123591837	0.297840938108774	0.941916080487588	0.387937475232866	0.0580839195124118	K11450
K11472	0.717827310620498	0.696672032079336	0.0244919887239134	0.010074079455895	0.0431571658840346	0.989925920544105	K11472
K11473	0.679502689771643	0.625894337313653	0.0650358647999896	0.125007413592216	0.118560138056823	0.874992586407784	K11473
K11474	0.863956772805171	0.607331094466317	0.269774312847321	0.926865907805546	0.508475895460448	0.0731340921944539	K11474
K11476	0.596847322661021	0.442827123591837	0.315591158976133	0.94746881796108	0.430618336823179	0.0525311820389198	K11476
K11479	0.684782065252214	0.433264819029661	0.412786469331753	0.941688699628846	0.660395822436027	0.0583113003711535	K11479
K11482	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199	0.0505666978907542	K11482
K11483	0.598492362434822	0.443044281701953	0.325610013492191	0.949529446742496	0.433881935075693	0.0504705532575042	K11483
K11493	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199	0.0505666978907542	K11493
K11494	0.961102227189049	5.22013834384479	-1.33522867313927	0.959453917743682	-2.44132624567682	0.0405460822563181	K11494
K11517	21.9987226727724	13.0431808336159	0.494114723304084	0.911321749218192	0.754124016216876	0.0886782507818077	K11517
K11518	0.62329130754765	0.458974103163344	0.302516099908756	0.943635287587038	0.441493838680006	0.0563647124129623	K11518
K11525	0.61232935174194	0.594174099528399	0.0286741065281976	0.0165171307923907	0.0434221212694436	0.983482869207609	K11525
K11529	9.97929353006081	24.6806639134711	-0.775762621234915	0.908080401445417	-1.30637161297715	0.0919195985545832	K11529
K11531	0.601623809160105	0.427023946017781	0.351812775342729	0.951833012262938	0.494544689121991	0.0481669877370619	K11531
K11532	1.85765745915922	0.4909829714537	0.787048910954254	0.909068764419622	1.91973960780952	0.0909312355803781	K11532
K11534	3.94171909625003	2.09019040029046	0.460380718680791	0.922746960702002	0.915190600701034	0.0772530392979982	K11534
K11535	18.2225458713735	48.0335692299714	-0.750923212585701	0.901886668618216	-1.39831848278019	0.0981133313817839	K11535
K11536	8.71750598740144	17.8417604669779	-0.576118229085322	0.839312913785483	-1.03327061966278	0.160687086214517	K11536
K11537	80.9151877648839	119.886894382562	-0.50508314603505	0.802782324424229	-0.567191530216779	0.197217675575771	K11537
K11539	0.783240983660412	0.815463749898905	-0.0301948392695076	0.0252999453999123	-0.0581644887294667	0.974700054600088	K11539
K11540	324.850571835292	483.137015854292	-1.05983852332531	0.949884018910552	-0.572656145249844	0.0501159810894478	K11540
K11541	125.611886918933	154.415176005662	-0.329273943654854	0.672200686578628	-0.297841552432817	0.327799313421372	K11541
K11548	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382	0.067854083617618	K11548
K11553	0.569367899439924	0.442827123591837	0.273446930968083	0.929365095839499	0.362617565945743	0.0706349041605007	K11553
K11560	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199	0.0505666978907542	K11560
