	Prefeed_HiCHO_mean	T1_LoCHO_PROT_mean	theta	prob	log2FC	P	id
K02677	1.73391477993711	0.560748519976919	0.985461420941345	0.855205572018057	1.62860718075647	0.144794427981943	K02677
K02684	0.657863371540733	0.517246564144986	0.25572560686091	0.146887915301742	0.346935831829867	0.853112084698258	K02684
K02685	0.493075759744611	0.512092706075088	-0.0453250508427493	0.216262674696672	-0.054595680607371	0.783737325303328	K02685
K02686	0.502952321597201	0.512906050422632	-0.0233688566875623	0.183356340454092	-0.0282729467002369	0.816643659545908	K02686
K02687	364.370511195526	460.989224545269	-0.687466872500685	0.719817449039698	-0.339326823208295	0.280182550960302	K02687
K02688	1.87720202368532	0.917077746788478	0.486729905608828	0.440252444813898	1.03346796976736	0.559747555186102	K02688
K02712	0.502952321597201	0.508548769429059	-0.013228033848893	0.17734340149983	-0.0159644907823034	0.82265659850017	K02712
K02725	0.559848640756694	0.50941712567638	0.105123401627	0.029932003427573	0.136189375345236	0.970067996572427	K02725
K02726	0.530375852343925	0.506877102518117	0.0513370404579421	0.0738327097061585	0.0653790983919348	0.926167290293841	K02726
K02727	0.516072582629619	0.512092706075088	0.00915736453888301	0.18538810275606	0.0111689762513358	0.81461189724394	K02727
K02728	0.728833898305024	0.494058353711058	0.40712659145996	0.326403834946618	0.560908610939277	0.673596165053382	K02728
K02729	0.501686936370353	0.533706040314072	-0.0729297932281729	0.260911987201383	-0.0892579677092412	0.739088012798617	K02729
K02730	0.84282435291699	0.54847518121569	0.4228275516739	0.354228100298681	0.619805661175179	0.645771899701319	K02730
K02731	0.500349033454476	0.512092706075088	-0.0278847405486303	0.18845427874814	-0.0334701691887921	0.81154572125186	K02731
K02732	0.601297645530302	0.517246564144986	0.159624573113889	0.0310767240255317	0.217227152569035	0.968923275974468	K02732
K02734	0.508774104699551	0.494362641683915	0.0332150927031507	0.154161772605547	0.0414555181550454	0.845838227394453	K02734
K02736	0.598045759900675	0.512030960588016	0.176303330019663	0.0545586857963308	0.224024830283309	0.945441314203669	K02736
K02737	0.501263225079299	0.536757743768248	-0.0746541133802354	0.262939312647684	-0.0987027044823508	0.737060687352316	K02737
K02738	0.536604978337066	0.506877102518117	0.062014837750198	0.0287496497601122	0.0822244456034811	0.971250350239888	K02738
K02739	0.722711615827195	0.527110055104065	0.330658333002075	0.229422503025496	0.455315869238307	0.770577496974504	K02739
K02742	0.510305801690066	0.495583563190668	0.0351141909122691	0.147414969215778	0.0422337048628198	0.852585030784222	K02742
K02745	443.84801925125	354.166880639562	0.314515648203688	0.207934470411722	0.325636451957437	0.792065529588278	K02745
K02750	7.12512219338843	2.88762911011042	0.747117563796845	0.735172281311078	1.30302930312843	0.264827718688922	K02750
K02753	66.0909169795737	21.6818500028001	0.949992272813269	0.846943153224329	1.60796415276803	0.153056846775671	K02753
K02757	425.623685326601	205.529444167916	1.74728355975929	0.990114527999152	1.05023334756849	0.00988547200084844	K02757
K02759	15.7124239792575	22.8712593788752	-0.324395292012821	0.350551675719739	-0.541630043701134	0.649448324280261	K02759
K02760	25.3281065552462	33.0069141564772	-0.286629793340741	0.284922510332159	-0.382029036107384	0.715077489667841	K02760
K02761	3605.08476249436	1016.99891881773	4.1465365131494	0.99999999999993	1.82571503495528	6.99440505513849e-14	K02761
K02765	0.512298154327399	0.594433857814896	-0.152219986754436	0.204845800719337	-0.214532597206023	0.795154199280663	K02765
K02768	2.66290088368179	2.30939877347046	0.127497978346164	0.0317347968443328	0.205481419970798	0.968265203155667	K02768
K02770	1412.05710842381	738.535983162839	1.62284023470854	0.982477385431896	0.935058318097344	0.0175226145681043	K02770
K02771	21.3059264993441	17.9917873570771	0.164007822233697	0.0363238430174566	0.243916273949987	0.963676156982543	K02771
K02773	3.72708506112729	5.72661096233791	-0.257508979739367	0.225683928247015	-0.619633851972174	0.774316071752985	K02773
K02774	5.293168314947	2.64481597350596	0.551033883572455	0.50942270382617	1.00096418727488	0.49057729617383	K02774
K02775	55.7152563270845	43.410150800574	0.348886568258502	0.25277412127194	0.360039995831405	0.74722587872806	K02775
K02777	479.641296034788	449.333917920985	0.165272920370577	0.0379935303037614	0.0941679092447733	0.962006469696239	K02777
K02779	17.2550836296801	48.2435676893821	-1.15581788073122	0.897812060324667	-1.48331513474473	0.102187939675333	K02779
K02781	0.732825684559366	0.720625963545594	0.0139136759305564	0.185972397532988	0.0242194370646746	0.814027602467012	K02781
K02782	25.9622352088835	10.9912574983164	0.77882660463557	0.771539085276982	1.24005814400548	0.228460914723018	K02782
K02783	0.530177490231321	0.752595889098381	-0.34154019011197	0.370693210472943	-0.505399990060203	0.629306789527057	K02783
K02784	12.8772141684901	29.2382895593471	-0.897048256480095	0.817611019035532	-1.18303839869941	0.182388980964468	K02784
K02786	17.3076159970666	3.77398518753578	1.15106536908799	0.892439566312335	2.19724635160036	0.107560433687665	K02786
K02788	293.439074264354	75.1209170276452	1.90432982396919	0.991318578515938	1.96577441296645	0.0086814214840617	K02788
K02791	7.94266146445913	17.6813402242772	-0.578523465029721	0.597903460503084	-1.15453321486837	0.402096539496916	K02791
K02794	3386.56784515875	1609.66368198157	2.56847725826126	0.999999999999999	1.07306461072311	8.88178419700125e-16	K02794
K02795	118.616428361494	39.2354841222194	1.29848854819864	0.928846264294925	1.59607293014212	0.0711537357050746	K02795
K02796	3765.62717195651	1372.79223363199	3.22680305175094	0.999999999999997	1.45577687221434	3.10862446895044e-15	K02796
K02798	1.06236277484415	1.01769099631103	0.0361274582778593	0.14360530678956	0.0619769213685105	0.85639469321044	K02798
K02800	47.9523953345437	13.3106689101248	1.40082579749038	0.948665691381736	1.84901980923263	0.0513343086182642	K02800
K02804	193.964200810535	376.355877835556	-1.42925028461947	0.954553535535531	-0.956307098725661	0.0454464644644689	K02804
K02805	139.325279060144	59.8662418043216	1.41283880489514	0.95346604572432	1.2186424322609	0.0465339542756803	K02805
K02806	3.74294155309486	3.24040670226133	0.120874237846108	0.0354607674244467	0.207997623792791	0.964539232575553	K02806
K02810	1116.76629827823	705.673199618354	1.00125503992495	0.862870075806049	0.662255184925131	0.137129924193951	K02810
K02819	162.089456042051	37.5448031343289	2.09269422701496	0.999824434136602	2.11010511412188	0.000175565863397731	K02819
K02821	3.61695348562741	2.40782752491722	0.308131984896549	0.199693380327887	0.587042990798268	0.800306619672113	K02821
K02822	0.521780962914269	0.495854509121845	0.0576856066199414	0.0452008782576546	0.073527433513194	0.954799121742345	K02822
K02823	151.205502994921	59.0092165977848	1.42219436248186	0.956612321862634	1.35749843570687	0.0433876781373662	K02823
K02824	358.090417076083	216.026324927736	1.15121720074068	0.892505002031449	0.729116781295492	0.107494997968551	K02824
K02825	8.8105520882058	46.4998104827051	-1.6803767830852	0.974412152860936	-2.39992050682674	0.0255878471390641	K02825
K02831	0.487370787204078	0.512092706075088	-0.0588461194523573	0.239999562325445	-0.0713852312657478	0.760000437674555	K02831
K02834	296.188852742751	109.409194272243	2.18519064240334	0.999656351797442	1.43678336386261	0.000343648202557945	K02834
K02835	630.331687281467	604.487626313087	0.128059549245991	0.0313469148707427	0.0603983817701698	0.968653085129257	K02835
K02836	538.962312215302	1111.58424814339	-1.72900728574492	0.969446081716817	-1.04436099698381	0.0305539182831833	K02836
K02837	974.951704713503	1345.95633552843	-0.915205953507254	0.819133247829931	-0.465228947627104	0.180866752170069	K02837
K02838	141.927544980308	216.026300046316	-0.877583164197789	0.804994093243919	-0.606052351886946	0.195005906756081	K02838
K02839	0.480661042660971	0.553264775912621	-0.149702175168053	0.20627204848001	-0.202950197762095	0.79372795151999	K02839
K02840	8.93218165414449	122.134778134302	-2.18347811521676	0.99627022526646	-3.77331766743333	0.00372977473353997	K02840
K02841	0.684221477269064	0.754887950417305	-0.0868686680213627	0.272000107750747	-0.141799128034985	0.727999892249253	K02841
K02843	5.90279214496731	4.83898640891788	0.18879019776542	0.0754133700425563	0.286692653880063	0.924586629957444	K02843
K02844	5.43899427947056	4.01092510755534	0.22157299665691	0.115310148969603	0.439404880191818	0.884689851030397	K02844
K02846	0.554047740906857	0.551701712916951	0.00435324916659377	0.183198695379841	0.00612183531030538	0.816801304620159	K02846
K02847	0.515464130727537	0.496341642308427	0.0404424028973209	0.125590436005303	0.0545385395587836	0.874409563994697	K02847
K02848	0.514833728238395	0.589698748934527	-0.137217091728131	0.21403429999789	-0.195871561681053	0.78596570000211	K02848
K02849	1.894636821343	1.52176139814452	0.134799909690918	0.0265301617133508	0.316179156155572	0.973469838286649	K02849
K02850	0.948992430859093	0.795239906096432	0.166207475150318	0.0392600888781331	0.255006425499428	0.960739911121867	K02850
K02851	243.916107647063	189.155246745584	0.568557517535164	0.532287641467553	0.366814239381194	0.467712358532447	K02851
K02852	1.53911502164003	1.51979012416613	0.0119910086607709	0.185990262882022	0.0182289435892327	0.814009737117978	K02852
K02853	0.502952321597201	0.54322488197199	-0.0903613077337993	0.272441720167578	-0.111127919303564	0.727558279832422	K02853
K02854	9.12800347637648	19.7750216070027	-0.884762418457225	0.810558272937742	-1.11530802486091	0.189441727062258	K02854
K02855	29.7028969658675	27.5902075442139	0.0918454848384899	0.011330799656676	0.106447336749202	0.988669200343324	K02855
K02856	0.490621544105763	0.523524799300422	-0.0710246281743002	0.258512903163457	-0.0936472923351289	0.741487096836543	K02856
K02857	0.482881339918672	0.593694969615579	-0.185128267612615	0.177458858054955	-0.298053174955078	0.822541141945045	K02857
K02858	1.94055571688872	2.70104582063183	-0.246193068018658	0.203747667065353	-0.477048257861448	0.796252332934647	K02858
K02860	59.1958598365301	119.905838060414	-0.969925801917783	0.839324907765202	-1.01833372113928	0.160675092234798	K02860
K02863	5710.06319727514	7636.12103134466	-1.25593473941419	0.931297393280831	-0.419333256423141	0.0687026067191693	K02863
K02864	830.529849336804	1531.57970299515	-2.02033310986077	0.988435913466044	-0.882916521496566	0.0115640865339557	K02864
K02865	16.5802519753169	2.02262914335397	1.51211667916858	0.968424898027489	3.03516220638648	0.0315751019725106	K02865
K02866	8.99222910494237	1.27447809372162	1.54277305121997	0.970111727423274	2.81877221725092	0.0298882725767262	K02866
K02867	987.560085029356	1304.62437499004	-0.993320215107603	0.849159828218086	-0.401694056259549	0.150840171781914	K02867
K02868	2.66971787766039	0.54913261818002	1.37941170734005	0.939154562364234	2.28146077897785	0.0608454376357658	K02868
K02870	5.68006936586971	1.18025433412006	1.11436576172163	0.882798319953925	2.26681076744422	0.117201680046075	K02870
K02871	871.512068931634	600.206174910291	1.4500338680238	0.963878309220582	0.538062481882024	0.0361216907794182	K02871
K02872	4.23885297789376	0.751833770785843	1.43752652160894	0.961025046408593	2.49518830347264	0.0389749535914071	K02872
K02873	0.525664294239824	0.50941712567638	0.0344400506644764	0.149915876528082	0.0452942819332431	0.850084123471918	K02873
K02874	549.602907268303	638.816325539109	-0.345236900456211	0.374537269920401	-0.217011546930875	0.625462730079599	K02874
K02875	3.58494434812634	1.10184419187071	0.864322247444828	0.818698794482899	1.70203049141074	0.181301205517101	K02875
K02876	517.272121574225	417.038378367775	0.540906311452821	0.4994326375295	0.310743284250533	0.5005673624705	K02876
K02877	2.57872471141537	0.685753369473846	1.12159576236807	0.882901571002255	1.91089605727519	0.117098428997745	K02877
K02878	655.324887818872	996.360256578731	-1.1813998037923	0.907419143633221	-0.604457152433816	0.0925808563667793	K02878
K02879	633.147743340112	820.807498864711	-0.959767735118663	0.834925279651398	-0.374501723425441	0.165074720348602	K02879
K02880	4.31497228115029	0.694872366109502	1.54535407466505	0.970121490484218	2.63453137812967	0.0298785095157816	K02880
K02881	380.51757235087	499.974618765336	-0.780714154624165	0.775516732234797	-0.393891779154329	0.224483267765203	K02881
K02882	24.5320127626528	3.29142267868416	1.54074192855759	0.970117721766493	2.89788239482646	0.0298822782335073	K02882
K02883	7.5883387114254	1.06802016325096	1.42154651723289	0.956410042034475	2.82884519195157	0.0435899579655248	K02883
K02884	213.06762943154	302.663915846779	-0.87665408871527	0.804265031227188	-0.506405258135805	0.195734968772812	K02884
K02885	8.25315536552604	1.3217723014343	1.37520812547513	0.937863975391333	2.64247213073145	0.0621360246086673	K02885
K02886	2564.33529763831	3769.528416015	-1.24705880396717	0.927184001213527	-0.555799134775231	0.0728159987864735	K02886
K02887	1040.18034081131	1277.38710149797	-0.779713522428696	0.775002801593566	-0.29636211131457	0.224997198406434	K02887
K02888	618.162094376419	1562.90869400601	-2.98261912734275	0.999999999999999	-1.33817640161522	1.22124532708767e-15	K02888
K02889	1.52812186247226	0.766397450044184	0.50446391469983	0.463732008480388	0.995594931874719	0.536267991519612	K02889
K02890	375.740804381165	583.500659745422	-1.18291756892362	0.907785974014706	-0.634996490082676	0.0922140259852938	K02890
K02891	1.56940638811915	0.624667621173095	0.808846134059372	0.787421779169433	1.32905832092953	0.212578220830567	K02891
K02892	115.642233691866	256.705692616249	-1.50844499130097	0.949052819036944	-1.15044690834559	0.0509471809630563	K02892
K02893	6.5350982561838	1.06750599972514	1.42660686619807	0.957950031431432	2.6139647490443	0.0420499685685679	K02893
K02894	3.48770302898477	0.925802051560834	0.941793202287757	0.845240497246613	1.91350153798249	0.154759502753387	K02894
K02895	101.726950497553	259.341515266345	-1.57587095568984	0.956934923674536	-1.35015122791476	0.0430650763254644	K02895
K02896	1.22688330349032	0.608363828105026	0.587193866612452	0.558863657744982	1.01199175037761	0.441136342255018	K02896
K02897	472.662886232187	563.66197180935	-0.537266320907031	0.543156649754636	-0.254018649577635	0.456843350245364	K02897
K02898	2.25251348863496	0.570781346398352	1.20459523373925	0.912357503899436	1.98052565305497	0.0876424961005637	K02898
K02899	706.921224426192	1815.66637819946	-2.7650638207706	1	-1.36087777447071	0	K02899
K02900	4.85924713702922	0.612026083663236	1.69278280458097	0.987629384631514	2.98906776361098	0.0123706153684856	K02900
K02901	2.88235471927835	0.896735012013783	0.883102217796966	0.824636163245956	1.68449426049148	0.175363836754044	K02901
K02902	378.632080495566	580.339552057074	-1.26497884399946	0.934568605192536	-0.616100604715142	0.0654313948074641	K02902
K02904	24.0650087477072	53.3125388362397	-0.908578834062044	0.819407164152933	-1.1475379396549	0.180592835847067	K02904
K02905	1.271287981836	0.577734355042162	0.714602892568862	0.708490267261804	1.13781268525892	0.291509732738196	K02905
K02906	1442.06372835631	2718.79386998326	-2.12812053039232	0.995194920114661	-0.914831852868746	0.00480507988533874	K02906
K02907	44.1911285950881	61.6878194522308	-0.390501578760892	0.42031186591902	-0.481228874144062	0.57968813408098	K02907
K02908	3.22289205458969	0.708995215358716	1.20201945778672	0.911702975421754	2.18450807192608	0.0882970245782455	K02908
K02909	633.211112979585	614.016016106886	0.139636686004382	0.0239079752644655	0.0444102876695279	0.976092024735534	K02909
K02910	1.78714178356811	0.602121322930388	0.913108618512476	0.837323007291999	1.56952798205804	0.162676992708001	K02910
K02911	303.348245797594	239.094772143104	0.371391178868447	0.277874128209365	0.343392383009835	0.722125871790635	K02911
K02912	3.99515180450143	0.852291053191222	1.20414975561227	0.912243700811651	2.22883222959077	0.0877562991883489	K02912
K02913	166.625768164503	261.625885953767	-1.06947657651422	0.892517989448206	-0.650893765618396	0.107482010551794	K02913
K02914	12.2578310460304	30.0212599560056	-1.00974172776162	0.859024385952235	-1.29228080152488	0.140975614047765	K02914
K02915	1.25047741154979	0.572615192658993	0.679707499431985	0.672435969117974	1.12684114348658	0.327564030882026	K02915
K02916	75.1923452834507	82.7347037390531	-0.152523185655248	0.20466067917484	-0.137906806007853	0.79533932082516	K02916
K02917	6.38915147835831	1.11604797887958	1.44904616901839	0.963710567596483	2.517225294505	0.0362894324035173	K02917
K02918	2.42788689774037	0.720438678038928	0.984734549312206	0.854871186140954	1.75275367361693	0.145128813859046	K02918
K02919	29.9079861909583	65.8595253476579	-1.14808701708691	0.896792874625187	-1.13886134236974	0.103207125374813	K02919
K02920	2.06372949051044	0.595561019406851	1.09602247679041	0.886171018024253	1.792932642596	0.113828981975747	K02920
K02921	12.2784003631847	1.99656368840594	1.31458846020901	0.933879077683923	2.6205316194779	0.0661209223160775	K02921
K02922	0.864280834093782	0.536232717518391	0.452840531821949	0.393395329623867	0.688640922907631	0.606604670376133	K02922
K02923	0.866421258460048	0.529581648393286	0.462402947684005	0.404263395959865	0.710215511997187	0.595736604040135	K02923
K02924	0.493000748333758	0.512092706075088	-0.0455828864463518	0.216717921596032	-0.0548151739017951	0.783282078403968	K02924
K02925	17.1032647224632	2.57916615596676	1.40219678138662	0.949256942226386	2.72929511430303	0.0507430577736142	K02925
K02926	1167.45650005744	3217.70734503934	-2.44107888707749	0.999999999969208	-1.46266432142176	3.07921466102812e-11	K02926
K02927	7.13229416396433	1.69060987724758	1.16555904005085	0.898537512674854	2.07682242274898	0.101462487325146	K02927
K02929	0.978061637610517	0.925802051560834	0.0396096670714445	0.129259129517984	0.0792216273091709	0.870740870482016	K02929
K02930	21.2375792711264	3.1877094720447	1.47275406151093	0.963875666975147	2.73602727925035	0.0361243330248526	K02930
K02931	3000.55564889461	4356.9690725659	-1.35110722966471	0.949618052573072	-0.538095185874597	0.0503819474269285	K02931
K02932	6.38057005805936	0.792980868651947	1.54978911616839	0.970232715673207	3.00832735897915	0.0297672843267928	K02932
K02933	963.78993869159	940.102053744061	0.0745489713057607	0.00177930572121865	0.0359013618725098	0.998220694278781	K02933
K02934	4.99857208370461	0.717536585640151	1.6262989193319	0.982567581675902	2.80039172781369	0.0174324183240983	K02934
K02935	281.321004878122	367.211640272406	-0.644016205954474	0.659914850315774	-0.384394515855228	0.340085149684226	K02935
K02936	7.92682405731717	0.988503637719892	1.59497786323787	0.97870501915381	3.00342477465859	0.0212949808461904	K02936
K02937	2.66716320539389	0.809816994309244	0.919610625765016	0.839615150893717	1.71963828307284	0.160384849106283	K02937
K02938	13.1715391544451	1.37725435848399	1.82229062573225	0.990254676988775	3.25755700734136	0.00974532301122488	K02938
K02939	314.90903431939	377.398942210244	-0.486865908191945	0.478985456575976	-0.26115523223728	0.521014543424024	K02939
K02940	4.49302482385772	0.653366077944277	1.73577126487464	0.989972615809797	2.78172357406342	0.010027384190203	K02940
K02941	12.4016067751776	1.90646517490447	1.2923106437868	0.925969970583649	2.70155496803054	0.0740300294163508	K02941
K02942	2.85308910778846	0.686779212586387	1.15335513858974	0.893423002631419	2.05460652826894	0.106576997368581	K02942
K02943	1.6461579273323	0.636078414015225	0.822175439493239	0.796195233134028	1.37182621702471	0.203804766865972	K02943
K02945	2822.61505910269	3974.7053870604	-1.79896926924979	0.972481221737705	-0.493815537774135	0.0275187782622948	K02945
K02946	668.022150283406	1096.90454414194	-1.45561576016634	0.952289215722216	-0.715470138141999	0.0477107842777841	K02946
K02947	4.04603616817989	1.00525326579781	1.12831784361208	0.884000520607328	2.00895019336656	0.115999479392672	K02947
K02948	705.010441644833	580.517857965647	0.641599494146679	0.627218208813224	0.280304176738548	0.372781791186776	K02948
K02949	13.313804122345	2.06192086549174	1.32902565313417	0.93668487149774	2.69086197840197	0.0633151285022596	K02949
K02950	1078.81667250385	1455.55754694652	-1.05040219764711	0.885826766589872	-0.432122156105064	0.114173233410128	K02950
K02951	4.57015168662535	1.38981767709976	0.876365357435837	0.822409048891422	1.71734641440818	0.177590951108578	K02951
K02952	447.463077928938	729.547738020512	-1.32902851752709	0.94636943089313	-0.70523373969061	0.0536305691068701	K02952
K02953	3.84942621997333	0.850069553901383	1.1757370826252	0.902816121135429	2.17899062494349	0.0971838788645707	K02953
K02954	541.642203694014	695.535670046161	-0.877339243377669	0.804802337768668	-0.360784348991933	0.195197662231332	K02954
K02955	1.67719628884214	0.58194837906607	1.02403237415217	0.865863908747384	1.52708845139314	0.134136091252616	K02955
K02956	329.128170893551	481.16410060919	-1.35742287603545	0.950370339788609	-0.547879492258775	0.0496296602113906	K02956
K02957	5.46520841019179	1.40694112433977	0.912627763776322	0.837135259536078	1.95771455466295	0.162864740463922	K02957
K02958	5.0954089685542	1.15906358013365	1.06664428458586	0.884770260235973	2.13623823768608	0.115229739764027	K02958
K02959	652.421791730439	961.889936248437	-1.39538653423412	0.953083947461457	-0.56006685308346	0.0469160525385431	K02959
K02960	4.97958428817122	0.679249099509693	1.62034030944992	0.982378154519929	2.87401265350497	0.0176218454800708	K02960
K02961	155.718086569739	159.475728871602	-0.0440886937348335	0.214077299097073	-0.0344003498783057	0.785922700902927	K02961
K02962	3.95110512807629	0.771874792139798	1.25964101881426	0.924960035493443	2.35581748479623	0.0750399645065568	K02962
K02963	459.856668609887	666.167040407748	-0.916384704213463	0.81908702965332	-0.534699714519093	0.18091297034668	K02963
K02964	10.1941257545131	1.2980326271574	1.4711880375387	0.964029992429428	2.97333950324425	0.0359700075705718	K02964
K02965	342.421561967161	554.820231085597	-1.24266033916182	0.924665591448249	-0.696246845602662	0.0753344085517512	K02965
K02966	3.22771858830284	0.542175938888638	1.58353054562907	0.976549957598088	2.5736818067166	0.0234500424019124	K02966
K02967	2510.46132682307	3502.94738714655	-1.63872868305362	0.968511896261462	-0.480616818870911	0.0314881037385376	K02967
K02968	248.042007138563	516.264789445444	-1.99715203290541	0.990583152759792	-1.05752673719962	0.00941684724020764	K02968
K02969	2.86575907068688	0.609945235878259	1.41815022528492	0.955312083213049	2.23216570405302	0.0446879167869511	K02969
K02970	250.20975505754	255.89162841232	-0.0454013896451144	0.216397365243308	-0.0323949121561746	0.783602634756692	K02970
K02971	3.90727341435952	0.84430318152788	1.21013960842456	0.913838020729409	2.21032915707297	0.0861619792705908	K02971
K02973	4.26722112817442	0.925691967501044	1.16051335739083	0.896440279799794	2.2046927647582	0.103559720200206	K02973
K02974	6.70284584508485	1.52032458963123	1.13128069076479	0.884758714145793	2.14039438224879	0.115241285854207	K02974
K02975	4.30645653335869	0.61203678402217	1.63719217531498	0.983045785664977	2.81481100164134	0.0169542143350229	K02975
K02976	11.9487429222276	1.45822777558801	1.69253088667976	0.987651263026095	3.03457085446773	0.0123487369739053	K02976
K02977	5.43949871330217	0.954257071934608	1.35771710101832	0.937474969624228	2.51102382516054	0.0625250303757718	K02977
K02978	3.17568772019106	0.842209704959755	1.04401506052393	0.872414909909542	1.91481764750018	0.127585090090458	K02978
K02979	2.23017388279932	0.52761343526057	1.26526793980738	0.92320185775099	2.07960299170455	0.0767981422490102	K02979
K02980	4.32873203095419	0.640667698173785	1.61629439124619	0.982115916642867	2.7562963354444	0.0178840833571325	K02980
K02981	7.68872941869876	1.4723503975065	1.04273022189845	0.871662822983625	2.38462415677847	0.128337177016375	K02981
K02982	5414.52813075214	8207.09865829511	-1.38735087516063	0.952289195882779	-0.600036681900803	0.0477108041172212	K02982
K02983	2.64186517096376	0.646161070878673	1.19626629634597	0.910193397525281	2.03159109912275	0.0898066024747191	K02983
K02984	10.4570964049841	1.09770980975573	1.66769225851424	0.988316860922005	3.25191369835508	0.0116831390779952	K02984
K02985	5.00497292249113	0.599957774866236	1.80722392323836	0.987699369863542	3.06042939165182	0.0123006301364578	K02985
K02986	3589.06858216158	4379.88730374733	-0.929698094595894	0.820640464665611	-0.287284257849123	0.179359535334389	K02986
K02987	31.383852378274	3.32665850925716	1.77660067118241	0.989630717438842	3.23787677219195	0.0103692825611577	K02987
K02988	1654.63530017226	1769.31507545416	-0.273546216010219	0.25863622046898	-0.0966777164264986	0.74136377953102	K02988
K02989	7.62858722219494	0.990217364935476	1.6886574794407	0.988008236240033	2.94559874714776	0.011991763759967	K02989
K02990	349.612390845325	613.326599612718	-1.20412233851136	0.908260472468119	-0.810899203908729	0.0917395275318814	K02990
K02991	18.8753811743396	1.31988559438796	2.05904199285133	0.995420180012966	3.83802098931596	0.00457981998703372	K02991
K02992	1704.79305037734	3023.32797459702	-2.20484379684122	0.992819153276439	-0.826540875841328	0.00718084672356079	K02992
K02993	6.720466797305	0.960381486940301	1.51503406085737	0.968859652040168	2.80688194628695	0.0311403479598316	K02993
K02994	496.730220073953	664.451578196582	-0.794043286503098	0.78065582619953	-0.419701547031331	0.21934417380047	K02994
K02995	17.279564338104	1.96758650693459	1.584849498186	0.976808536913779	3.13456787214851	0.0231914630862206	K02995
K02996	788.096576971347	1236.4178875188	-1.50227255136388	0.950424464314915	-0.649722091134676	0.0495755356850849	K02996
K02997	4.42762186907114	0.751048128349688	1.44917711507534	0.963735046127051	2.55955475131673	0.0362649538729491	K02997
K02998	8.84968528561427	1.44973262192242	1.48895522879629	0.963824763033868	2.60983930602425	0.036175236966132	K02998
K02999	0.834039355195998	0.510567496595478	0.473604113165166	0.419987235013094	0.70801376386904	0.580012764986906	K02999
K03000	0.493151297436706	0.512092706075088	-0.0452711780877911	0.216167671762884	-0.0543746810855947	0.783832328237116	K03000
K03001	0.491774397228863	0.512092706075088	-0.0485146820976713	0.221938630380862	-0.0584083831333179	0.778061369619138	K03001
K03002	0.987702197066087	0.532687811293957	0.562167020964529	0.523285585204878	0.890785848934974	0.476714414795122	K03002
K03003	0.501194837804287	0.512092706075088	-0.0258590600242098	0.186025975683671	-0.0310334550994041	0.813974024316329	K03003
K03005	0.509141673676917	0.512092706075088	-0.00693555794500941	0.177670242554474	-0.00833785415175712	0.822329757445526	K03005
K03006	5.89586209817063	0.837255841613749	1.58741740921914	0.977296832130897	2.81596233887378	0.0227031678691033	K03006
K03007	0.608561707306673	0.512092706075088	0.178660085923721	0.0584127529623766	0.248998547220559	0.941587247037623	K03007
K03008	0.498844732860715	0.512092706075088	-0.0313198423698802	0.193119991554422	-0.0378141687601756	0.806880008445578	K03008
K03009	0.518463661987751	0.512092706075088	0.0146638508969359	0.185890614772707	0.017837866766866	0.814109385227293	K03009
K03010	2.81097941030791	0.786914998815797	1.00795131051873	0.864877349478669	1.83679317452943	0.135122650521331	K03010
K03011	0.929544549180582	0.522318349667088	0.535386972334773	0.494630220223755	0.831594620938708	0.505369779776245	K03011
K03013	0.511033815216872	0.512092706075088	-0.00240209879575025	0.17947016177611	-0.0029862526357015	0.82052983822389	K03013
K03014	0.496383468480405	0.517246564144986	-0.049427984646691	0.223560791428537	-0.0593970880349013	0.776439208571463	K03014
K03015	0.53479458765282	0.512092706075088	0.0480034228219034	0.0899255035097539	0.0625798544251603	0.910074496490246	K03015
K03016	0.501869008470886	0.512092706075088	-0.0242635099038714	0.184269159722068	-0.0290941511807502	0.815730840277932	K03016
K03017	0.63268435873035	0.506877102518117	0.231499671116847	0.12342884332619	0.319849936261519	0.87657115667381	K03017
K03018	1.05771763833171	0.497866851788037	0.712239950167477	0.706492887273947	1.08712267763579	0.293507112726053	K03018
K03019	0.501070376633789	0.512092706075088	-0.0261662153383171	0.186381829885713	-0.0313917624851072	0.813618170114287	K03019
K03020	0.502401490396747	0.512092706075088	-0.0229846056723307	0.182993255856365	-0.0275642663406437	0.817006744143635	K03020
K03021	1.43384402514486	0.689930483148505	0.594760190464717	0.569554410971289	1.05536518538687	0.430445589028711	K03021
K03023	0.501201726071434	0.512092706075088	-0.0253055300296424	0.185385274649939	-0.0310136272803322	0.814614725350061	K03023
K03024	0.497434450971693	0.512092706075088	-0.0348807728093252	0.198508420308841	-0.0418985822047893	0.801491579691159	K03024
K03025	0.502952321597201	0.510567496595478	-0.0180932742183665	0.179215250724185	-0.0216800535267063	0.820784749275815	K03025
K03027	0.508999643512316	0.512092706075088	-0.00722480610245656	0.177607080735756	-0.00874036451450788	0.822392919264244	K03027
K03028	0.920277272760041	0.589817041782809	0.405109012447599	0.323023255658688	0.641801092771741	0.676976744341312	K03028
K03029	0.494916867753932	0.512092706075088	-0.0408068528974056	0.208340843031568	-0.0492187974294374	0.791659156968432	K03029
K03030	0.634527609028298	0.509892213429549	0.237814498111148	0.128805276873605	0.315490632037254	0.871194723126395	K03030
K03031	0.630671468118355	0.527080052853722	0.194540347807609	0.0847562911318257	0.258866571615791	0.915243708868174	K03031
