	T1_LoCHO_FAT_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC	P	id
K10599	0.479956094147852	0.524720368861749	-0.0916525846675319	0.598150990239918	-0.128646358611713	0.401849009760082	K10599
K10601	0.550220344955148	0.54323662402828	0.0112238181794765	0.165380531897357	0.0184287390068859	0.834619468102643	K10601
K10609	0.479294516623639	0.524720368861749	-0.095216860194015	0.598627109776116	-0.130636359460209	0.401372890223884	K10609
K10614	1.58676875522488	0.695307689015547	0.533616658444474	0.724480325856371	1.19036844634815	0.275519674143629	K10614
K10615	0.558026408788315	0.676513529705226	-0.143717023074184	0.5554849985773	-0.277785387485171	0.4445150014227	K10615
K10624	0.482527489134689	0.524720368861749	-0.0863297194066091	0.596365576289649	-0.120937660642555	0.403634423710351	K10624
K10625	0.812022319758253	0.737790986636721	0.0697720278939281	0.00745613351954788	0.138307218599102	0.992543866480452	K10625
K10627	0.479956094147852	0.524720368861749	-0.0916525846675319	0.598150990239918	-0.128646358611713	0.401849009760082	K10627
K10632	0.909942466690838	0.534017236455868	0.334528374059386	0.560001515468655	0.768889021835881	0.439998484531345	K10632
K10643	0.664530218563101	0.619504683562768	0.0559280961553762	2.50622371776865e-05	0.101219616059094	0.999974937762822	K10643
K10645	0.491955994972501	0.494451734387777	-0.00512059746329273	0.291206573217838	-0.00730042649455413	0.708793426782162	K10645
K10661	0.479956094147852	0.522297792344819	-0.0866985935211275	0.596542074275478	-0.121970169995912	0.403457925724522	K10661
K10667	0.485524198418225	0.519985576186072	-0.0693207073916876	0.579479562789204	-0.0989284040372456	0.420520437210796	K10667
K10670	206.432991461461	105.240231632266	1.19917288302649	0.901219486762759	0.97198722713025	0.0987805132372415	K10670
K10671	1046.29561652989	442.776873306092	2.30940687855856	0.951320622954843	1.24063874720316	0.048679377045157	K10671
K10672	799.865979049065	324.824435572243	2.23815177246803	0.989945079283224	1.30009812430651	0.0100549207167757	K10672
K10677	0.6477288008074	0.54462653624379	0.148022993686207	0.289788065040241	0.250122616334448	0.710211934959759	K10677
K10678	2.83501713780473	3.570537558297	-0.172896828917861	0.459189268851388	-0.33278383759853	0.540810731148612	K10678
K10679	0.685454862058806	0.553005796880094	0.184855825097937	0.384600303017187	0.309767062527809	0.615399696982813	K10679
K10680	0.868598289005041	0.990076450577514	-0.0872619797475878	0.596783332620433	-0.188850818925449	0.403216667379567	K10680
K10681	0.735518562857372	0.467567681422941	0.352037840241996	0.572345275453414	0.653586539050736	0.427654724546586	K10681
K10682	0.455113649989802	0.538433776939185	-0.167651588162342	0.479517832480377	-0.2425420587293	0.520482167519623	K10682
K10685	0.703080091543253	0.502407516797397	0.248274202111631	0.475547148931851	0.484830994271767	0.524452851068149	K10685
K10686	0.501735576442183	0.524720368861749	-0.0465048865585657	0.526911546591926	-0.0646215557818281	0.473088453408074	K10686
K10689	0.496942820446715	0.524720368861749	-0.0549381311720477	0.550766085734668	-0.0784689333008148	0.449233914265332	K10689
K10691	0.487056004211261	0.514789601528689	-0.056304381233136	0.554081648479561	-0.079895241832067	0.445918351520439	K10691
K10693	0.967657864101342	0.67130137823656	0.24562156135378	0.471738068042258	0.527536437931657	0.528261931957742	K10693
K10696	0.47961822048181	0.535834997555636	-0.113176101602968	0.595052602299506	-0.159902345385616	0.404947397700494	K10696
K10697	0.560298329376186	0.529539199290385	0.0522216525084852	0.00105837162420486	0.0814577068534973	0.998941628375795	K10697
K10699	0.685587303211674	0.512697891014319	0.230721391558041	0.451169263497555	0.419231428379629	0.548830736502445	K10699
K10703	0.494797721051543	0.553053450060448	-0.113377311878131	0.594964123173719	-0.160580061469273	0.405035876826281	K10703
K10704	0.49514051343321	0.524720368861749	-0.0600666986868439	0.5625475357068	-0.0837107958788065	0.4374524642932	K10704
K10705	0.488785687007627	0.524720368861749	-0.0735111716548435	0.585354731067604	-0.102346754649245	0.414645268932396	K10705
K10706	1.11936018983745	0.947027195809504	0.109490828889457	0.133133115421639	0.241196582838512	0.866866884578361	K10706
K10708	117.90902927499	45.7313974969818	0.953237525843811	0.876124015830889	1.36641728973437	0.123875984169111	K10708
K10709	12.309501867241	7.99648357666003	0.360217068646756	0.577129070264195	0.622334756089092	0.422870929735805	K10709
K10710	5.18298163208751	2.15360402686153	0.519095373540407	0.71358654508128	1.26702926833044	0.28641345491872	K10710
K10711	14.9974952736352	18.2442983507418	-0.192316179035449	0.382180117675091	-0.282724091178119	0.617819882324909	K10711
K10715	1.66931818240141	1.09193148476271	0.34424717463979	0.566950159506729	0.612376632975848	0.433049840493271	K10715
K10716	15.6750661885083	5.46442260620847	0.760750974953749	0.822575752848433	1.52033056701048	0.177424247151567	K10716
K10729	0.491955994972501	0.522297792344819	-0.0618991570865	0.566327285022543	-0.0863433321769688	0.433672714977457	K10729
K10730	0.765861296379746	1.48309877729102	-0.493435223043027	0.436579331595162	-0.953459650032171	0.563420668404838	K10730
K10736	0.508942721271365	0.518616545050823	-0.0190524470829453	0.392081409890886	-0.0271649342126956	0.607918590109114	K10736
K10739	0.491955994972501	0.518616545050823	-0.0542546657755206	0.549054590056366	-0.0761389586444642	0.450945409943634	K10739
K10742	37.3134853940069	47.8344384583983	-0.301772579016968	0.257550323234846	-0.358352535893168	0.742449676765154	K10742
K10743	0.469838639012128	0.522297792344819	-0.107376386356729	0.597153145163611	-0.152707241840674	0.402846854836389	K10743
K10746	0.473361031138879	0.524720368861749	-0.10565827853546	0.597602141446533	-0.148607851459458	0.402397858553467	K10746
K10747	0.534025583194059	0.531801796384198	0.00412459052137326	0.21922748958351	0.00602020724835192	0.78077251041649	K10747
K10748	0.491955994972501	0.551092562600811	-0.112757121529129	0.595235754819277	-0.163765383528126	0.404764245180723	K10748
K10752	0.47052758831004	0.535834997555636	-0.133346885964777	0.576242206452001	-0.187509497957474	0.423757793547999	K10752
K10753	0.485360931963528	0.516721303929349	-0.0643721309530898	0.57109243029764	-0.0903283792671154	0.42890756970236	K10753
K10754	0.491955994972501	0.516193968533893	-0.0493273966130201	0.535593954256995	-0.0693840108229344	0.464406045743005	K10754
K10755	0.472410033998965	0.524720368861749	-0.106948408200502	0.597271647022418	-0.151509186403247	0.402728352977582	K10755
K10756	0.472262276465452	0.550932550290756	-0.14995917732449	0.53898914420197	-0.222287402993373	0.46101085579803	K10756
K10761	16.3248163275359	11.3134121870317	0.298963678313902	0.531920262539805	0.529032640249438	0.468079737460195	K10761
K10762	3.8456915881415	18.0799667088573	-0.991220863887679	0.787570963223846	-2.23307704826458	0.212429036776154	K10762
K10763	0.577855561504493	2.23137294830159	-0.836231633047135	0.722003116461194	-1.94915083106269	0.277996883538806	K10763
K10764	0.487012127684142	0.538374866577874	-0.100778871061252	0.598471016155557	-0.144653361865757	0.401528983844443	K10764
K10771	4.67230553110084	1.69761892461727	0.603483143779523	0.751309445851158	1.46062197367673	0.248690554148842	K10771
K10773	363.041988170182	312.501269676552	0.393766553658128	0.585049860104864	0.216274363565389	0.414950139895136	K10773
K10774	1.41777874228464	0.554849747865458	0.725832970283057	0.805241490265946	1.35346335329834	0.194758509734054	K10774
K10777	0.506417256361768	0.518616545050823	-0.0224335582435334	0.413849420803374	-0.034341666198819	0.586150579196626	K10777
K10778	0.491955994972501	0.532882617397257	-0.0829834877057927	0.59447086320016	-0.115288499685993	0.40552913679984	K10778
K10780	0.453054189157957	0.524720368861749	-0.147312200702709	0.546323388106406	-0.211865175071889	0.453676611893594	K10780
K10781	3.78395792640237	8.03614320934702	-0.54783329151441	0.517367309663772	-1.08660722654469	0.482632690336228	K10781
K10782	18.9232242594609	15.7143600224481	0.171953024826219	0.357574389354141	0.268074406552895	0.642425610645859	K10782
K10793	1261.85510610739	641.014178259803	1.64487596097618	0.977892170519951	0.977118088262679	0.0221078294800489	K10793
K10794	81.139653658795	66.6152258679746	0.252147214594127	0.481104300906048	0.28455518078608	0.518895699093952	K10794
K10798	0.485524198418225	0.524720368861749	-0.0798083510156962	0.592059828486365	-0.112005593299672	0.407940171513635	K10798
K10799	0.491955994972501	0.514488524788579	-0.0461816793186604	0.525855378501658	-0.0646096258977256	0.474144621498342	K10799
K10804	0.554098435056272	0.567070739361888	-0.020565475569188	0.40198110426072	-0.0333864232636398	0.59801889573928	K10804
K10805	14.9591736811717	44.2785990731567	-0.847748528227074	0.740033635224139	-1.56557909208263	0.259966364775861	K10805
K10806	0.512987776211126	1.14358471870952	-0.514611598178487	0.468922177929865	-1.15656689309375	0.531077822070135	K10806
K10807	0.488565009693479	0.516721303929349	-0.0576130650409716	0.557136019485228	-0.0808358223267334	0.442863980514772	K10807
K10808	1.17856538914986	0.671660045618484	0.375860413514107	0.581806239923921	0.811228688002789	0.418193760076079	K10808
K10810	0.561464736728287	0.510835646038965	0.0922402357729506	0.0598006942605084	0.136336216169878	0.940199305739492	K10810
K10814	0.472410033998965	0.524720368861749	-0.106948408200502	0.597271647022418	-0.151509186403247	0.402728352977582	K10814
K10815	5.59872768049095	3.77515372589203	0.329822717618797	0.556613692559985	0.568563616942261	0.443386307440015	K10815
K10816	11.7980106539018	12.7293498093538	-0.0536507669332622	0.54751238413588	-0.109615113970162	0.45248761586412	K10816
K10820	278.030773586161	221.910450168761	0.371202355050902	0.580986842555109	0.325266966908476	0.419013157444891	K10820
K10823	472.771471154459	324.504770560303	1.01140787007265	0.892878589669675	0.54290329287498	0.107121410330325	K10823
K10824	0.958116395720883	0.91483754180989	0.0372865947994638	0.025306865694094	0.0666853605908641	0.974693134305906	K10824
K10829	0.568012967113289	0.700396354978153	-0.16758063367824	0.479785271901701	-0.302247710426098	0.520214728098299	K10829
K10831	5.51983379147667	7.60271822991222	-0.232884371023761	0.28182475772921	-0.461890496795376	0.71817524227079	K10831
K10834	4.64744837984096	2.29629923398164	0.458131069875645	0.652827580071214	1.01712818704203	0.347172419928786	K10834
K10837	0.487372267863655	0.524720368861749	-0.0756202830992985	0.587887547268347	-0.106524632224422	0.412112452731653	K10837
K10838	0.485360931963528	0.518616545050823	-0.0679700109508823	0.577339667109734	-0.0956102455178945	0.422660332890266	K10838
K10839	0.485054793057032	0.524720368861749	-0.0809699228904435	0.593015547899544	-0.113401067229168	0.406984452100456	K10839
K10841	0.473023157472837	0.524720368861749	-0.105257155835912	0.597698277159357	-0.149637980003492	0.402301722840643	K10841
K10843	1.33783124631246	1.28452942755543	0.0231911985335706	0.0865023442461169	0.058656204654331	0.913497655753883	K10843
K10844	26.2928958713794	35.7996472032136	-0.319942353216232	0.270694205894555	-0.445272322559071	0.729305794105445	K10844
K10845	0.485671109520723	0.524720368861749	-0.0795285399593186	0.591810465904481	-0.111569125127082	0.408189534095519	K10845
K10846	0.443488070991375	0.553053450060448	-0.218964454375693	0.307771249413891	-0.318523617786743	0.692228750586109	K10846
K10847	0.485360931963528	0.524720368861749	-0.0806388831797559	0.592745720315293	-0.112490807666201	0.407254279684707	K10847
K10848	0.498188706330565	0.524720368861749	-0.0536475678006783	0.547504204885107	-0.0748564775059527	0.452495795114893	K10848
K10849	0.482527489134689	0.524720368861749	-0.0863297194066091	0.596365576289649	-0.120937660642555	0.403634423710351	K10849
K10852	0.497433278356115	0.516721303929349	-0.0378662630059304	0.494883566075578	-0.0548833386532909	0.505116433924422	K10852
K10857	0.891693504315987	0.587788143242613	0.331064269400721	0.557513144419318	0.601251650196026	0.442486855580682	K10857
K10858	0.483592586584938	0.524720368861749	-0.0831954015988212	0.594613066971918	-0.117756665918019	0.405386933028082	K10858
K10862	0.475243476827804	0.515928896867504	-0.0830035445799976	0.594484312465779	-0.118505428598331	0.405515687534221	K10862
K10863	0.479956094147852	0.524720368861749	-0.0916525846675319	0.598150990239918	-0.128646358611713	0.401849009760082	K10863
K10865	0.495654958170766	0.544784369205364	-0.0948015008761	0.598598991208659	-0.136349148332012	0.401401008791341	K10865
K10866	0.497757556254261	0.481196258308626	0.0319640735613418	0.0437771277040716	0.0488177926434874	0.956222872295928	K10866
K10872	0.481838539836777	0.522297792344819	-0.0824281833732255	0.594099311706861	-0.116322813622697	0.405900688293139	K10872
K10873	0.491955994972501	0.518616545050823	-0.0542546657755206	0.549054590056366	-0.0761389586444642	0.450945409943634	K10873
K10875	0.60835369316154	0.712099164718495	-0.113892763557025	0.59472251257943	-0.227167818640722	0.40527748742057	K10875
K10877	4.34197101841997	1.4595390097934	0.649720243077226	0.76050255839125	1.57283732540137	0.23949744160875	K10877
K10884	0.485360931963528	0.524720368861749	-0.0806388831797559	0.592745720315293	-0.112490807666201	0.407254279684707	K10884
K10885	0.491955994972501	0.518616545050823	-0.0542546657755206	0.549054590056366	-0.0761389586444642	0.450945409943634	K10885
K10899	2.45293666951502	1.81033813423333	0.250146690146342	0.478237646698667	0.438250798062606	0.521762353301333	K10899
K10900	11.9842617398669	15.409120092558	-0.224674847241509	0.296519322989433	-0.362643443801693	0.703480677010567	K10900
K10901	26.8786166868979	21.3188943738585	0.215041872529471	0.431169243923762	0.334326271494884	0.568830756076238	K10901
K10906	8.7773692094633	2.60556985176682	0.538976984636044	0.72765855068959	1.75218966186835	0.27234144931041	K10906
K10907	964.483743855602	364.562064763399	2.18328291372859	0.983788253952515	1.40359247553503	0.0162117460474848	K10907
K10908	0.526322658475095	0.542041545195405	-0.0288900050530705	0.451566614596542	-0.0424559273299867	0.548433385403458	K10908
K10909	33.6744458030606	35.4221900006022	-0.053382171192163	0.546822411494015	-0.0729992076934894	0.453177588505985	K10909
K10912	1.01210748612698	1.11389675078345	-0.0725663721398873	0.584128370218249	-0.138252999890878	0.415871629781751	K10912
K10914	35.6449329535196	85.5239578681874	-0.983794768232346	0.784402005443715	-1.26263161216615	0.215597994556285	K10914
K10939	0.491955994972501	0.515061937387497	-0.0471637803102568	0.528999966360104	-0.0662166565946616	0.471000033639896	K10939
K10941	1.29352381039861	0.916188930273842	0.232787812938738	0.45389729292591	0.497589573608486	0.54610270707409	K10941
K10942	0.487056004211261	0.515928896867504	-0.0586605809893748	0.55949387380627	-0.0830845828740077	0.44050612619373	K10942
K10943	2.60607368780464	13.25517805626	-0.90480081053257	0.785847930395707	-2.34660626760766	0.214152069604293	K10943
K10947	31.3036951598797	25.3993092135138	0.211655015598585	0.42673171009825	0.301543705766865	0.57326828990175	K10947
K10955	0.691640542533817	0.657301899173144	0.0429786784541219	0.0116235748776272	0.073466285747734	0.988376425122373	K10955
K10956	0.634050196895792	0.525562985826363	0.166603154701539	0.344456373572104	0.270733387503855	0.655543626427896	K10956
K10958	0.497308658694464	0.518616545050823	-0.0429460823586014	0.514773476693493	-0.0605266819105279	0.485226523306507	K10958
K10961	0.479837328682548	0.522297792344819	-0.0865838704511315	0.596487119335626	-0.122327210051868	0.403512880664374	K10961
K10966	0.511249596063091	0.534873746090233	-0.047214572401164	0.529160596698918	-0.0651705935431733	0.470839403301082	K10966
K10967	0.869498837999712	0.742046741768345	0.113648967738583	0.15232523542726	0.228674033968593	0.84767476457274	K10967
K10969	0.580665932572297	0.553053450060448	0.0407186214306981	0.016328101041882	0.0702894772006105	0.983671898958118	K10969
K10972	0.514863914658464	0.524720368861749	-0.0188085566467124	0.390463213230385	-0.0273576350335268	0.609536786769615	K10972
K10973	2.83599424645727	5.14536213857431	-0.301743252942179	0.257526908979553	-0.859418014106118	0.742473091020447	K10973
K10974	47.9386559181234	20.974068636337	0.886903071407526	0.844544392470483	1.19258271142105	0.155455607529517	K10974
K10976	0.666598744750716	0.570271902565261	0.128373167390915	0.217149960800635	0.225168648236418	0.782850039199365	K10976
K10978	24.8758412998251	20.0357611798436	0.164638489689138	0.339339790919543	0.312167998035756	0.660660209080457	K10978
K10984	689.43752197886	319.033660993193	1.42558029910131	0.945866247243331	1.11171116849052	0.0541337527566687	K10984
K10985	745.292318691391	389.362245811963	1.12362537112813	0.887226883703135	0.936693389581045	0.112773116296865	K10985
K10986	3600.54944700235	1363.9271226313	1.63454984741579	0.974655689504238	1.40045051955832	0.025344310495762	K10986
K10998	0.488242504507561	0.538680545394439	-0.100036073094588	0.598545109100739	-0.141832066717208	0.401454890899261	K10998
K11003	0.501849676752518	0.516721303929349	-0.0296573653657573	0.455689923943838	-0.0421310796118745	0.544310076056162	K11003
K11004	0.467703691758615	0.601302073605876	-0.224432477959797	0.296977998554322	-0.36249511718546	0.703022001445678	K11004
K11028	1.35702670060889	0.524720368861749	0.465500012607012	0.66105132314772	1.37082840779038	0.33894867685228	K11028
K11031	0.64410273002941	0.562598412308785	0.103041391974853	0.103838262125562	0.195185325519472	0.896161737874438	K11031
K11065	607.553146461263	630.705088088546	-0.110669231969877	0.596075735419431	-0.0539549561452047	0.403924264580569	K11065
K11066	13.6136710139876	13.8484249935903	-0.0127785744268506	0.348554079344143	-0.0246657539844387	0.651445920655857	K11066
K11068	319.183530245622	232.040241192326	0.728491084825422	0.807381424506142	0.460011186905253	0.192618575493858	K11068
K11069	248.408780724641	181.401273200865	0.715516642406731	0.796656821048738	0.453531588932287	0.203343178951262	K11069
K11070	92.8471193115754	63.382375939685	0.548765565524216	0.73221004339643	0.550775408260232	0.26778995660357	K11070
K11071	103.246435275388	99.6209828824816	0.0594817527672917	0.000367026241572144	0.051570421342743	0.999632973758428	K11071
K11072	556.51235157754	796.381895202875	-0.830168640569372	0.713031711977675	-0.517046715487897	0.286968288022325	K11072
K11073	6.55998893785712	10.1877521770944	-0.388372513447765	0.337500406706886	-0.635070483634554	0.662499593293114	K11073
K11074	28.5824506929483	24.5912106559355	0.169590559676704	0.351928083077075	0.216986857750605	0.648071916922925	K11074
K11075	46.1534494821181	37.2615003032443	0.262452299300061	0.495363832180418	0.308752713731493	0.504636167819582	K11075
K11076	2.70644377144052	4.87341850741011	-0.395238405602237	0.343755115283108	-0.848535704848297	0.656244884716892	K11076
K11081	0.498565268477309	0.524720368861749	-0.0530454713138055	0.545935825939681	-0.0737664103855403	0.454064174060319	K11081
K11082	0.485947278575824	0.501969621626558	-0.0326459957504067	0.471018258527595	-0.0468002559382572	0.528981741472405	K11082
K11085	514.102218826961	540.757881841014	-0.164651184932126	0.490696001643686	-0.0729275497412241	0.509303998356314	K11085
K11087	0.491955994972501	0.518616545050823	-0.0542546657755206	0.549054590056366	-0.0761389586444642	0.450945409943634	K11087
K11095	0.469647540673938	0.553053450060448	-0.164830632279283	0.490038425892142	-0.235840462513874	0.509961574107858	K11095
K11098	0.485360931963528	0.524720368861749	-0.0806388831797559	0.592745720315293	-0.112490807666201	0.407254279684707	K11098
K11102	12.6452538088309	18.3611216893537	-0.336842497612984	0.27997827427897	-0.538058202044517	0.72002172572103	K11102
K11103	341.081507978765	143.835478563118	1.50323382892472	0.958824407821865	1.24569696427079	0.0411755921781349	K11103
K11104	35.4876683428172	34.2561886773349	0.0377007131223382	0.0240702539077556	0.0509531406969682	0.975929746092244	K11104
K11105	81.1415925471133	72.9019954985323	0.150526140323429	0.297940649879466	0.154483313222873	0.702059350120534	K11105
K11108	0.491955994972501	0.505498985482747	-0.0283283802829932	0.448499710753454	-0.0391789231533709	0.551500289246546	K11108
K11121	0.604870326615269	0.573698872674764	0.0465044342006931	0.00605097383655673	0.0763322044303361	0.993949026163443	K11121
K11122	0.494908517020346	0.516193968533893	-0.0420696871698288	0.511563737925423	-0.0607514142019629	0.488436262074577	K11122
K11126	0.491955994972501	0.535834997555636	-0.0889998161784349	0.597439670600338	-0.123259538974853	0.402560329399662	K11126
K11127	0.788403452420548	0.524720368861749	0.313324914604673	0.543816411358594	0.587385299623686	0.456183588641406	K11127
K11128	0.499845021803188	0.524720368861749	-0.0500791815456988	0.537792249087747	-0.070067941317406	0.462207750912253	K11128
K11129	0.47135981998465	0.518616545050823	-0.0971411187464514	0.598687254776829	-0.137839447676191	0.401312745223171	K11129
K11131	0.545553049831531	0.550630873543518	-0.0090770251301263	0.321299399469828	-0.0133660115438714	0.678700600530172	K11131
K11132	0.474516034949648	0.524720368861749	-0.103511867443264	0.59805899464878	-0.145091954399961	0.40194100535122	K11132
K11134	0.488785687007627	0.524720368861749	-0.0735111716548435	0.585354731067604	-0.102346754649245	0.414645268932396	K11134
K11136	2.80629093272131	2.01819757984704	0.252144829323269	0.481100877088359	0.47559716324988	0.518899122911641	K11136
K11137	0.479956094147852	0.524720368861749	-0.0916525846675319	0.598150990239918	-0.128646358611713	0.401849009760082	K11137
K11140	0.615583464693364	0.509825073056579	0.155495896772756	0.313415133006421	0.27195215322641	0.686584866993579	K11140
K11142	0.482527489134689	0.543151475661692	-0.120741518892602	0.59059816687809	-0.170743463434278	0.40940183312191	K11142
K11144	60.584277787171	29.4174924825347	0.81915259531113	0.823747319217893	1.04226917083149	0.176252680782107	K11144
K11145	26.2384718273919	21.7920677758633	0.177582211215336	0.370115758607942	0.267880602004978	0.629884241392058	K11145
K11147	0.491209324460951	0.524720368861749	-0.0678136883260691	0.577085462926416	-0.0952108471750229	0.422914537073584	K11147
K11152	0.616868488693961	0.529239995521048	0.134558404258165	0.241779328784229	0.221040858866902	0.758220671215771	K11152
K11153	3.90857169967857	1.44290600522337	0.720675075194619	0.800923358602402	1.43766418126586	0.199076641397598	K11153
K11155	0.476625338568275	0.499962546162954	-0.0474451512586342	0.529889158775851	-0.0689643711471212	0.470110841224149	K11155
K11162	1.70480039883346	1.39284277542761	0.114737349341673	0.15732605288079	0.291570420531334	0.84267394711921	K11162
K11163	0.471066205129552	0.514488524788579	-0.0897138809653226	0.597659578321108	-0.127209064444423	0.402340421678892	K11163
K11164	0.478414468987538	0.507892395547836	-0.0583973621359815	0.558909618258641	-0.0862618507475471	0.441090381741359	K11164
K11165	0.509060559320171	0.524720368861749	-0.0254751798910691	0.432275357077616	-0.043711500640866	0.567724642922384	K11165
K11166	2.19432131900667	1.90854185279939	0.0915997070397856	0.0575056312766291	0.201303973976051	0.942494368723371	K11166
K11175	38.3107486179039	32.0032004281816	0.187559747866412	0.38956909905276	0.259533030566724	0.61043090094724	K11175
K11176	13.4401986879967	18.1345141153448	-0.245447775173098	0.262509962178631	-0.432183625370894	0.737490037821369	K11176
K11177	0.491955994972501	0.539801706526261	-0.0965570425341222	0.598679681118363	-0.133900264196742	0.401320318881637	K11177
K11179	0.479956094147852	0.509893313496013	-0.0616137920540355	0.565757847897684	-0.0872929835333482	0.434242152102316	K11179
K11180	1700.76899386684	1408.99942758733	0.369983329271401	0.580707779491685	0.271516175399498	0.419292220508315	K11180
K11182	0.458665766092685	0.512350179183406	-0.110583290878757	0.596107373309506	-0.159686963629041	0.403892626690494	K11182
K11183	1.08891980249832	0.805937524487596	0.190085453898507	0.394028517072	0.434157793538414	0.605971482928	K11183
K11184	30.0440609051159	46.5951411131608	-0.489643691394716	0.431397273867315	-0.633099692281625	0.568602726132685	K11184
K11192	0.503903721703437	0.524720368861749	-0.0419044241289016	0.510955994302233	-0.0584006826145155	0.489044005697767	K11192
K11194	0.631688075721858	0.599992707708835	0.045779127763459	0.00700514874624136	0.0742673725833556	0.992994851253759	K11194
K11195	6.22698986664503	3.61580681010085	0.410820689116077	0.595313424118631	0.784217333802027	0.404686575881369	K11195
K11196	0.631216796086875	0.488313161971488	0.213019670580389	0.428536183372695	0.370328929785814	0.571463816627305	K11196
K11200	10.5620431807459	6.83481756292252	0.348596717666669	0.570015572735982	0.627914210103745	0.429984427264018	K11200
K11202	1.20358692481116	0.621365234273677	0.374337518727696	0.581574656997498	0.953826909874632	0.418425343002502	K11202
K11203	1.29268951664462	0.978863753128393	0.158075479356775	0.321066962724244	0.40119583254754	0.678933037275756	K11203
K11204	0.555483265048569	0.518616545050823	0.0663961095862022	0.00416223025452278	0.0990752162486667	0.995837769745477	K11204
K11206	0.711363985776351	0.666862502618419	0.0512594602914919	0.00157978011367443	0.09319860766153	0.998420219886326	K11206
K11209	0.491955994972501	0.548979908770247	-0.113550771407181	0.594883393344348	-0.158224077785272	0.405116606655652	K11209
K11210	0.456715843184506	0.511349510715648	-0.112485566549725	0.595353683916566	-0.163012882992888	0.404646316083434	K11210
K11211	0.534011010978625	0.535852836944368	-0.00322611381613742	0.27656827877837	-0.00496735321452224	0.72343172122163	K11211
K11213	0.488071251194841	0.524720368861749	-0.0739771813338155	0.585943642305454	-0.104457019003428	0.414056357694546	K11213
K11214	0.638684917020913	0.791771357082611	-0.169592536529511	0.472109052896593	-0.309979497058325	0.527890947103407	K11214
K11216	2.68603950598752	1.89016731327692	0.28884714780576	0.523562449845978	0.50696657977283	0.476437550154022	K11216
K11220	0.474394525862399	0.524720368861749	-0.105460345188979	0.597650303433108	-0.145461431916168	0.402349696566892	K11220
K11225	0.489954783818272	0.524720368861749	-0.0709822449813319	0.581943286676005	-0.0989001801517368	0.418056713323995	K11225
K11226	0.458237938751066	0.524720368861749	-0.137155763332788	0.569622629056638	-0.195451886147472	0.430377370943362	K11226
K11227	0.631771030377787	0.518616545050823	0.153218081830728	0.30643950085492	0.284733552176577	0.69356049914508	K11227
K11228	0.479357181169815	0.524720368861749	-0.0930833716327634	0.598401275581885	-0.130447749080977	0.401598724418115	K11228
K11229	0.575497410354293	0.516193968533893	0.103132718609658	0.104242952401563	0.156896152110022	0.895757047598437	K11229
K11230	0.488071251194841	0.533240236513658	-0.0906089404695582	0.597907701299211	-0.12769387011366	0.402092298700789	K11230
K11231	0.501862378552657	0.634397637601155	-0.191286524554504	0.385998225363442	-0.33809559824705	0.614001774636558	K11231
K11232	0.491955994972501	0.503837204138429	-0.0242956052199526	0.425263726784546	-0.0344283833523236	0.574736273215454	K11232
K11236	0.531213132307066	0.607554355413689	-0.121674957388196	0.589874733186748	-0.19372267404367	0.410125266813252	K11236
K11237	0.496942820446715	0.518616545050823	-0.0428193900696684	0.514310837414763	-0.0615883711525084	0.485689162585237	K11237
K11238	0.627983091675602	0.555898997899251	0.108221181713598	0.1272909536769	0.175902933962313	0.8727090463231	K11238
K11240	0.598039780596592	0.511602809293673	0.13557308976496	0.245650330292311	0.225217266940984	0.754349669707689	K11240
K11244	1.03427665511287	0.621927260079698	0.360315442670548	0.577178192294935	0.733804379490315	0.422821807705065	K11244
K11245	1.23217802103196	0.911575602926784	0.174006891541827	0.362298296356694	0.434776488456052	0.637701703643306	K11245
K11249	13.8300540939925	13.548147174564	0.0145712403448268	0.141397042633926	0.0297112352279797	0.858602957366074	K11249
K11250	10.2901369795321	5.46132351368898	0.464858037727842	0.660340236746385	0.913939661410284	0.339659763253615	K11250
K11251	0.790208506906049	0.658761614644833	0.136182177224803	0.247952289434285	0.262476884408421	0.752047710565715	K11251
K11252	0.484673804483658	0.555898997899251	-0.138334823031296	0.567335279289555	-0.197808671162971	0.432664720710445	K11252
K11253	1.28875494946914	0.801476779035782	0.280917809810187	0.516453550860266	0.685245340985716	0.483546449139734	K11253
K11254	1.18071044622809	0.74931764736726	0.288497031967494	0.523263801732599	0.656005871792096	0.476736198267401	K11254
K11257	0.470236742377615	0.526423789135703	-0.113207287210651	0.595038911194932	-0.162837416366968	0.404961088805068	K11257
K11262	0.624817364384177	0.603056953094509	0.0284470579757577	0.0591103452253345	0.0511402905445569	0.940889654774665	K11262
K11263	2.26562459272757	1.62383559135961	0.268747001545919	0.503325607363617	0.480503259442025	0.496674392636383	K11263
K11269	0.681287376849819	0.548329457323537	0.165807798390863	0.342409089401429	0.313220496117693	0.657590910598571	K11269
K11270	0.479956094147852	0.522297792344819	-0.0866985935211275	0.596542074275478	-0.121970169995912	0.403457925724522	K11270
K11273	0.980838600762338	5.05798635931564	-1.00461716280903	0.792597320430893	-2.36647548394409	0.207402679569107	K11273
K11274	0.535366236658242	0.512697891014319	0.0413529154268976	0.0148978284368525	0.0624171938049866	0.985102171563147	K11274
K11275	0.63958669680059	0.624947681445695	0.0188753699793213	0.112598669624646	0.0334045143637701	0.887401330375354	K11275
