	Prefeed_HiCHO_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC
K01805	219.872693366021	2655.54192753333	-2.03597487639762	0.997092078466411	-3.59426595997147
K08998	90.9422881390413	213.64292876739	-1.8287521087217	0.997054100786564	-1.23217835860373
K03798	2177.97840766788	3582.05940070008	-1.82993481351717	0.997017019278819	-0.717799610152419
K01005	360.520587896601	733.233625981356	-1.83011784916111	0.997010747402673	-1.02419130077447
K01635	34.2044845224482	493.195035324571	-2.01060307087797	0.996976740435715	-3.84990088392524
K01595	164.004014635243	538.671721064651	-1.96395834636887	0.99695002062708	-1.7156751983973
K01928	999.991318731203	1997.90349109016	-1.83321878358584	0.996895735654844	-0.998499419776106
K10010	43.1326400426586	168.973439377226	-1.83379787388776	0.996871712873516	-1.9699445620629
K02950	1098.47411149409	1659.56051753157	-1.80679095570502	0.996871664543886	-0.59530037052976
K02878	667.26575722645	1359.66719511637	-1.80641114839905	0.996850596929506	-1.0269201925533
K02890	382.587289170026	754.317775544617	-2.01371566724305	0.996826410113612	-0.979383480198739
K00627	18.6789535995677	208.535655253277	-1.8364202471613	0.996756437207015	-3.48080853333431
K01738	366.288482521315	876.857356327305	-1.83722624210221	0.996718367866642	-1.25936183182073
K03111	1609.99648389249	2781.6523164269	-2.01773661373652	0.996698641517459	-0.788884568570941
K03621	331.201942378604	1209.51005439465	-1.90201440454791	0.996690058144498	-1.86863972332358
K15580	434.959183402382	1125.90858093479	-2.01861654990261	0.996682227508177	-1.37213776154269
K02965	348.660926944429	756.395514875464	-2.02505158453089	0.996680621761795	-1.11731611267785
K00610	118.360408938023	315.976395774039	-1.90399391648495	0.996666722835622	-1.41663020330603
K00383	202.199233602108	621.125193781792	-1.83917468815279	0.996623537863513	-1.61910655788575
K00690	83.1020170243317	316.878952644086	-1.83969449691651	0.996597695367406	-1.93097643878862
K06949	491.460228903128	1245.63345414921	-1.9086079029502	0.996533654738817	-1.34173301945763
K00790	1251.05868751891	2462.40821841691	-1.88565975546341	0.996444745213606	-0.976920483531431
K05833	150.939880676366	579.894366950421	-1.96019540187695	0.99641049178437	-1.94181608529246
K00954	123.964510238318	309.703533006896	-1.84381571719946	0.996385723858105	-1.32096068994528
K01533	85.7118850192762	819.908872187545	-1.95969401578332	0.996335182736065	-3.25789640104968
K01919	68.6976865068039	305.239373386436	-1.88182192425078	0.996326302408001	-2.15160764990659
K25261	9.99028723233899	88.3783398531682	-1.84561284957213	0.996293489433422	-3.1450947680992
K02952	455.616435565096	837.09929064294	-1.84690017592473	0.99622887918785	-0.877578964258951
K02348	0.654595914538	10.0568267978403	-1.87883813074895	0.996224572394186	-3.94142675895943
K02119	81.1435541178905	214.191854443891	-1.84760463028005	0.996194243547706	-1.40035521689659
K02892	117.749385176851	302.5015629777	-1.87430613238882	0.996065547699369	-1.36122306969336
K03778	238.38749911065	719.386830946104	-1.91634944236094	0.995999791171533	-1.59345916605254
K02518	135.742004731287	357.678139515161	-1.91659457266631	0.995977045289737	-1.3977947216385
K09790	2.73723292413464	29.2239996606754	-1.91676811736563	0.995960917917167	-3.41636353125703
K00926	343.32248516512	626.628089161071	-1.85548402397681	0.995886065973328	-0.868045094658893
K00849	333.408475550456	614.103733474288	-1.86662803349762	0.99584794517389	-0.881191594618738
K00566	658.313925270068	1340.07279233437	-1.95640490043404	0.995832035641954	-1.02546374913161
K06960	12.790355084262	87.8805672719721	-1.86562018040225	0.995831504039454	-2.78048786573802
K12556	6.46877802617018	123.931442710578	-1.92020489168862	0.995602418871783	-4.25990524256891
K01879	246.970703169938	660.709192495322	-1.79130907574311	0.995533856169944	-1.41967550450927
K00867	7.91387712031505	86.2371330434851	-1.95443557136065	0.995531464225566	-3.44585264673591
K03604	80.3568164143181	251.293171907022	-1.78946456930622	0.995332931999178	-1.64487915764393
K24949	203.170667061986	668.697481855825	-1.92579143424132	0.994957264210292	-1.71866155768747
K07738	47.5731929271776	257.062209523995	-1.92704051411324	0.994816601505943	-2.43389677477801
K01493	49.8236620497939	173.653955589005	-1.94611283245081	0.994458473836582	-1.80131230464421
K05311	47.3839363373543	192.205458337431	-1.9423791722397	0.994178691136503	-2.02017934897105
K01224	13.4646910259067	99.1904284358821	-1.77239614987387	0.993685364052345	-2.88101978708374
K09685	2.66707155581865	43.2926631611317	-1.77127871244225	0.993603419291625	-4.02079411399425
K01804	1633.99288990164	8156.79507748914	-1.77095719152181	0.993579907684168	-2.31960070202136
K25619	12.8167296525886	71.4680965271113	-1.76724585090681	0.993325182767013	-2.47927117682001
K02117	471.405009142776	716.764319373209	-1.57393903773425	0.992560363398194	-0.604531732898591
K27271	228.057371929126	421.025941052658	-1.75246019058663	0.992387242976148	-0.88451232020072
K00788	41.3696576456508	127.126416115719	-1.74856533466597	0.992129651311078	-1.61961892125054
K18881	63.4833935824036	201.850095796423	-1.7437789878779	0.991815522207948	-1.66883311513597
K03292	275.432432776512	1885.83066771713	-1.5980631577245	0.991734913405874	-2.7754297844156
K10762	1.29847459265945	17.1567145675605	-1.74146036073908	0.991669921485318	-3.72388361968526
K07718	63.9170368680711	158.778918316917	-1.59894888801838	0.991617436086592	-1.31274694008475
K16209	35.2247348396543	186.834908795295	-1.73690852873405	0.991406926850985	-2.40710328615658
K25434	1.24489746195091	28.4693163431135	-1.56684558436547	0.99140353055839	-4.51530902656078
K17759	7.13924948723454	42.3469654379402	-1.69685275922011	0.991366257146486	-2.56841426627557
K20118	82.4780259739329	401.276185564	-1.69952038758314	0.991351075613774	-2.28251383058043
K15555	248.220472640353	452.954347166286	-1.67032229489474	0.991341955053874	-0.867743539284026
K00691	9.88342371779896	67.6944496696107	-1.66798966172402	0.991327790095208	-2.77595475311399
K03106	845.903091366496	1195.60213847008	-1.67646748821709	0.991323530198829	-0.499173083143111
K15582	102.638952822113	236.002073345683	-1.66716568612713	0.991315819421582	-1.20122117766781
K02913	169.661905772845	326.383240650784	-1.68357615378907	0.991310190041614	-0.943904306134495
K03702	1004.42608110283	1832.27568809372	-1.66632250758008	0.99130274565292	-0.867265195249127
K00948	1248.6431231996	1902.34680752896	-1.66000246608293	0.991062259547334	-0.607419084088701
K14982	5.42283292589296	59.0636630975723	-1.71389527294505	0.991061218512667	-3.44515220682613
K01916	140.887880446633	471.028397431659	-1.72824593292221	0.991057205935719	-1.74126652738993
K11733	91.9586631356501	286.704990921123	-1.714134305585	0.991056284894929	-1.64050962113202
K02959	664.309762961991	1011.67834731884	-1.71872717726938	0.990984400619498	-0.606822650839184
K15581	111.422673615026	261.201781428372	-1.72352871372542	0.990978109802801	-1.22912189692389
K02243	121.504010898347	337.213027418922	-1.5640635403372	0.990798520468701	-1.4726563338442
K26993	49.0272347624719	166.411137559266	-1.56368221756154	0.990712342980218	-1.76309669531347
K01893	710.930047695097	1008.51286595597	-1.6545415682085	0.990652627815283	-0.504449971773681
K07603	1.64679966561545	24.9850090115211	-1.5633453077985	0.990634452071678	-3.92332577247737
K09951	8.31549496417485	46.6150684755792	-1.60904726421767	0.990295215799476	-2.48692234134508
K19267	2.19193343007899	21.390098953873	-1.64968730284159	0.990171591911406	-3.28666726781271
K01256	79.1758505715979	295.318629287907	-1.6118379836376	0.989976081484873	-1.89914000136514
K05364	75.4344445637005	189.609676768542	-1.61250666652496	0.989903325313324	-1.32973725786358
K07097	1.54205644306336	14.3591769897885	-1.64696205844191	0.989886181176464	-3.2190455845361
K01892	796.805983670048	1185.35142488228	-1.56015537160907	0.98985909149697	-0.57301445631888
K03759	3.02582664293195	22.7564527730734	-1.61372163872371	0.989778055775908	-2.91087445148971
K10213	17.314603535408	101.984656628578	-1.64538073208634	0.989724295017569	-2.55829085953996
K00198	483.540157208138	854.718341075478	-1.6448015348326	0.989666388034962	-0.821813372850633
K03529	116.270129835584	294.302846025267	-1.61506330509912	0.989647404206259	-1.3398209822907
K13292	191.787478953396	421.380567954081	-1.64387379700654	0.989576111707997	-1.13561524995752
K19423	2.23948104876939	13.6445978170525	-1.55870000845228	0.989487105114301	-2.60709350811694
K26212	2.11705615290399	18.0115820598346	-1.55795583656583	0.989294417678099	-3.08879346585035
K13727	0.526719697179791	3.97109761669849	-1.64020103394002	0.989258273999058	-2.91443050877385
K02469	2407.04307282724	3928.47669949342	-1.55775811685369	0.989242861863501	-0.706708045202748
K13048	79.7595739176899	219.404027631195	-1.62035114790368	0.989215801238264	-1.45986040187208
K02315	51.6780637798723	130.423856307816	-1.62089117252412	0.989179435927394	-1.33558385961404
K22394	12.4827669747347	172.366046652976	-1.6212110764234	0.989160324787438	-3.78746594692695
K03319	1.66086969608924	37.8301873769821	-1.62146495366169	0.989145134425275	-4.50952712634419
K02372	5.31883719240079	32.325600831905	-1.63558182363298	0.988979277147309	-2.60349440308176
K00526	91.8752448921785	281.783379601559	-1.634953770188	0.988954666763868	-1.61683842439472
K01775	421.808044681199	902.554762329192	-1.62569094026344	0.988941735740851	-1.09742785955703
K06958	666.128394458658	1496.28200696128	-1.62692453545466	0.988907585089	-1.1675099233761
K21304	11.8080321270414	60.0965421841264	-1.55462096285843	0.988417759115831	-2.34751343222249
K03648	239.626071296326	415.623485241578	-1.55236613613918	0.987820174147714	-0.794492295779169
K09972	5.13199447720487	39.4613867652851	-1.54750988718029	0.986557069772867	-2.9428501336402
K03565	14.2603482916977	62.4951206265497	-1.54482633244011	0.985889472155357	-2.13173433592454
K02919	30.4529484897938	85.3362499151161	-1.5396912910731	0.984713892241392	-1.48657679467802
K02996	802.456718759179	1202.9272089114	-1.53801297182552	0.984364799535204	-0.584053858961121
K02886	2611.06081268514	4178.33523176509	-1.53728113430167	0.984220816511362	-0.678292186822843
K01519	117.231973380524	367.095077279221	-1.53698936131268	0.984163446329932	-1.64678766980714
K10040	8.45107425570519	41.5116574790979	-1.53510720880946	0.983810480261997	-2.29630989117552
K01956	145.410615331093	308.458702565916	-1.5333348924253	0.983503589538593	-1.0849447563201
K07258	161.784219620503	289.63814662856	-1.5328522959036	0.983425372019838	-0.840180729639297
K02956	335.125313044028	523.433152884286	-1.53255035864108	0.983377780487083	-0.643304641958407
K00876	267.671774081735	573.915025041018	-1.53133758082466	0.983188702154152	-1.10037212933301
K00600	826.785143039758	1510.17271276479	-1.52915993528075	0.982882627794754	-0.869129185061128
K23060	166.159579063234	369.826161328	-1.52047967171498	0.981994556923624	-1.1542778174382
K16235	112.794754340886	547.585739036047	-1.51948688187591	0.981919673860126	-2.27938489949609
K07571	6.01602372576176	36.8303277182398	-1.5148866261273	0.981620759177097	-2.61401207268862
K03590	113.846721398253	357.600131145505	-1.51324394144873	0.98152601896897	-1.65125452082709
K02904	24.5035044192283	80.4740626497722	-1.51290858884006	0.981506954448769	-1.71553577350716
K01776	477.858621570267	800.493912477372	-1.51266264564686	0.981493424724209	-0.744306583446752
K01281	89.6684054341011	280.732867142011	-1.51163995040342	0.981437159971942	-1.64652633126562
K02994	505.781288939111	937.405894740561	-1.51103905288811	0.981404441841798	-0.890160200631211
K18940	4.26777478048116	27.6782385181571	-1.50876866444023	0.981283422943471	-2.69719618155495
K01598	1.94395398078451	16.7482372948292	-1.50641017037129	0.981160523001869	-3.10694329239275
K24119	294.106815414764	781.218475468991	-1.50319079168916	0.980998456787675	-1.40938585215846
K03569	543.091739471003	1164.30269343772	-1.50287522127585	0.980982823939336	-1.10019835154247
K04108	110.105159741661	235.411949050965	-1.48350252624213	0.980426095370449	-1.0963054726403
K01921	979.663268435526	1575.42586049605	-1.47239356330028	0.980152620736295	-0.685384008865487
K01261	1.86975192549763	20.0249728272562	-1.47225313938712	0.980145702535022	-3.42088151060836
K06382	20.5691503828554	62.4597197124465	-1.46752849229929	0.979873150275793	-1.60244389130261
K03629	332.755180380282	599.97340911513	-1.46644092698582	0.979794579664103	-0.850437435346509
K03536	138.682080663492	282.855998860021	-1.46031528168164	0.979294151097882	-1.02828638149923
K09787	19.1702708217069	60.4708243963094	-1.45909717550151	0.97918849900469	-1.65736852897628
K03609	82.9513247312274	180.097240851567	-1.45804106538922	0.979098275627381	-1.11843915256251
K07636	652.079061291209	915.908779420173	-1.45744166823769	0.979047083607565	-0.490157024703541
K08300	131.51335603898	279.100894330527	-1.45602487070867	0.978930384258624	-1.08557742523013
K02358	9169.76301834449	11245.2800299418	-1.4234000144625	0.978729558982609	-0.294363232880628
K09157	827.482128276663	1267.90674285994	-1.43076895779054	0.978724189068534	-0.615648577749507
K01839	1053.75523225722	2960.286901975	-1.42277476954251	0.978694869991022	-1.49019720956974
K07456	925.127627572484	1298.726792239	-1.43181105043741	0.978686628221765	-0.489373654993736
K01478	628.477516335342	965.614428173388	-1.42236866202393	0.97867234323391	-0.619586099521536
K11184	12.6569885872173	43.5828210639518	-1.42136425266547	0.978594907176086	-1.78382539088684
K07568	714.60850400636	1029.9724636303	-1.42119038695429	0.978579770096409	-0.527380779851484
K00094	17.9914912822501	67.7002695877727	-1.45001078587347	0.978527697069111	-1.91184680480177
K03177	257.646900261913	418.571155949455	-1.41973757108711	0.978429589525637	-0.700077662230408
K23876	386.863362330016	587.775270147782	-1.44073148356254	0.978377301835467	-0.603440555162215
K07402	90.7689052971359	201.888889825288	-1.44365466043316	0.978355553724541	-1.1532914564698
K07533	52.0102752379735	139.09834823441	-1.41849827466854	0.978268274377895	-1.41923671046342
K02863	5814.1079546391	7566.99079969956	-1.41791785705642	0.978174563342294	-0.380161831777083
K09814	6.06910470969439	56.5152152859919	-1.41738854933147	0.978089116795194	-3.21908371218413
K00547	0.846794041873108	6.88766758740887	-1.41351353191137	0.977232176564181	-3.02393249352301
K02986	3654.46606672389	4624.45794119929	-1.41311524565237	0.977117637987279	-0.339623631517592
K03588	92.6786945753163	181.888609191544	-1.40521656644609	0.97420065040457	-0.972745568375181
K07704	45.9274402978233	118.481324470706	-1.40262777485792	0.973013574756943	-1.36723138902228
K08302	38.5457957006774	105.131747588954	-1.40019717420942	0.971865287803727	-1.44755298383065
K16795	0.807507002678522	7.03905204186636	-1.39864180748263	0.971132152698672	-3.12383447637407
K07586	3.03744053761756	23.1226802904749	-1.3984531710966	0.97104357557404	-2.92838056786421
K17758	1.65525364336681	12.2401990018198	-1.39717468211479	0.97045755740581	-2.88650280267509
K03574	44.1349854668714	105.089135520844	-1.39627564729841	0.970055879048652	-1.25161889842048
K21474	3.30845286110684	17.3046250209699	-1.34702351548465	0.969539293819777	-2.3869290503871
K01258	831.374101287761	1210.42491682761	-1.34747136444939	0.969528535595704	-0.54194387974598
K10039	66.865320744793	177.198222777772	-1.34772485056727	0.969522446931243	-1.40603406862046
K00088	1335.16142205816	1738.4153527518	-1.33791045743653	0.969497926198097	-0.380758645382515
K04487	641.839396065359	905.981358301292	-1.34897668432851	0.969482851019373	-0.497269020446955
K08217	511.206614715784	793.396941391349	-1.35097517676205	0.96940399999811	-0.634136331750119
K20074	66.1499145828826	158.229158003572	-1.39459332537529	0.96933488822099	-1.25820428119044
K03480	0.743655359576907	3.61161538919511	-1.33221677011433	0.969113301375195	-2.27993818723824
K03040	4680.70780359609	6397.21714577449	-1.33220617557303	0.969112228257564	-0.450717747996753
K00962	2410.26828318281	2940.19472236578	-1.33189989230844	0.969081206803852	-0.286717965099992
K16200	69.3493274787973	161.064245331153	-1.35633488695813	0.969062746127298	-1.21568246849501
K25031	49.7445826588788	164.601392678949	-1.36082582419709	0.968603590924972	-1.72636521702906
K25314	49.0148357790617	119.005386178073	-1.32715310232157	0.968459397990036	-1.27973647686956
K07173	318.18559508642	508.990923653641	-1.36794123346255	0.967584193001374	-0.677771406947087
K02902	385.531248085194	595.592872676729	-1.36905186267572	0.967408433267043	-0.627478691400639
K03977	3047.29173202559	4890.71510351218	-1.38675802538578	0.966860294179698	-0.682517803665634
K09748	123.166127987035	304.296848956122	-1.37387193361821	0.966700288837713	-1.30487384069556
K23675	121.456407557696	247.784148674161	-1.31824940947555	0.966571500897842	-1.02864529504537
K11176	3.35467662397197	16.991672046082	-1.3755017014639	0.966511758973897	-2.34058221746273
K03060	4.82396280101006	28.7904855890768	-1.38335965040921	0.966371442740914	-2.57730143468987
K01482	1.90515339951649	8.66111318721855	-1.37707556120892	0.96636890278046	-2.18464529658978
K00616	371.401655701816	613.250560783024	-1.31699732859802	0.966242152239066	-0.723496401250782
K03799	279.861193851529	597.010706028909	-1.31468250796944	0.965601201735972	-1.09304534956001
K01751	237.717691053937	394.695537220056	-1.30983289619682	0.964147644570698	-0.7314909336578
K00806	739.562419073131	990.456976120535	-1.30968379739548	0.96410126401617	-0.421422392158226
K02431	34.2892604197926	85.6625633943851	-1.30636538519599	0.963039520579504	-1.32090806222628
K10844	10.1738747191801	33.6268403396696	-1.30467612919984	0.962483031290373	-1.72474399195647
K02123	327.517412088944	504.980367641395	-1.30121603750233	0.961314599652199	-0.624655692700726
K09825	402.028209643268	653.183403916993	-1.29801815730063	0.960205923808817	-0.700191398931282
K07447	165.766516746551	320.471410367442	-1.10589911603899	0.959986573765393	-0.951043032419095
K21275	0.57456780738646	3.29621602730743	-1.11733597782519	0.959976042024906	-2.52026172982334
K10943	1.88543626270581	12.8093694680245	-1.10456881478177	0.959857667476685	-2.76422917578641
K19108	69.7997710218965	127.292991673444	-1.10387485761634	0.959785505596444	-0.866858782664843
K02838	144.513648928822	288.653712812385	-1.29680340577577	0.959778737442825	-0.998134024289095
K09698	661.58976227426	1032.23182390477	-1.11994023798956	0.959704877103116	-0.641758200076249
K12992	18.7089256624095	51.7660360531057	-1.10186757333321	0.959509529675102	-1.46827913316866
K10003	0.824794297793239	3.25306328241829	-1.12196366015489	0.959430539474084	-1.97969262385906
K19420	19.8255968454475	51.6786842673087	-1.12233666491445	0.959376123850318	-1.38220504105264
K00133	401.432621719772	632.30557328037	-1.1231851906126	0.959234370231336	-0.655464076246165
K00854	458.889269845435	632.643126920265	-1.09989145026413	0.95917036996978	-0.463245834129932
K02108	305.826549564084	434.736141445433	-1.12367211118842	0.959152323816564	-0.507426381830098
K00661	9.32909504156484	30.1676386199088	-1.09978934874659	0.959150728253174	-1.69319272760133
K03501	134.433031271523	223.54807659517	-1.09904280385025	0.959007605576128	-0.73369746961466
K00903	173.216234475204	280.88073770795	-1.09868800505667	0.958936738017776	-0.697383539252797
K18534	0.801506730151419	2.98447402164766	-1.09845462501974	0.958884044328767	-1.89669015623174
K25674	194.367616378669	299.438980532565	-1.09810891551582	0.958806167983476	-0.623474170270118
K06894	118.612245365342	204.762220318704	-1.09732740452035	0.958630906920687	-0.787696595818723
K00763	613.740904137566	913.283016101145	-1.09717920430671	0.958597794002211	-0.57343226608639
K00003	77.3914531371822	132.771764520795	-1.12716360084356	0.958455135826106	-0.77870221952817
K02914	12.481184626005	32.4168139120763	-1.09641984960639	0.958407635429895	-1.37698743134457
K09761	29.1453241764265	66.2000500028847	-1.09572281979604	0.958231604615385	-1.18356785826038
K01966	453.424350195127	590.586894061355	-1.09552456070367	0.958181709096265	-0.381287471389028
K01449	8.03559697208237	21.6879864030201	-1.09538559157393	0.9581459893083	-1.43241900164055
K13694	41.7077097361781	107.640327024808	-1.09470950234668	0.957954283212772	-1.36783268128945
K13684	44.665098464685	95.6435498875422	-1.12989198665308	0.95779391100784	-1.09851973545357
K00945	258.709214924201	442.603135848113	-1.09216490702484	0.957193168949139	-0.774682230612244
K27188	22.7459471958266	62.0011206644951	-1.13230833987111	0.95713549269321	-1.44668477914985
K00887	4.32608726125335	21.3237469698995	-1.28935661662604	0.957121026035626	-2.30132629688878
