	Prefeed_HiCHO_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K03382	4.38471456800122	11.2807173514891	-0.943808256695722	0.979957918575971	-1.36330397735334
K06238	30.9040109633183	88.8695150096092	-0.94152299358013	0.979718665661472	-1.52389452044324
K02379	3.70981143875129	13.0412237175443	-0.940450800683725	0.979604581897747	-1.81366148565536
K21399	6.11198624133079	19.5981035510767	-0.939820224412996	0.979537636423028	-1.6810008550352
K00907	2.33668317687115	6.31088228393258	-0.939642782732635	0.979518629713989	-1.43337957609793
K03271	8.82613474947648	23.7290155442361	-0.939012792250301	0.979450212583379	-1.42679856970717
K01585	774.50945335787	946.056701976061	-0.938322325647844	0.979375357465781	-0.288643806095666
K00889	1.75481419729287	4.76717650407176	-0.938026703137008	0.979343349722939	-1.44181675837177
K18907	0.810436221448108	2.16877441582501	-0.937491291414901	0.979284439951639	-1.42010943931573
K22083	6.23026646803547	15.225124108024	-0.937093470364827	0.97923999906827	-1.28908821470687
K06917	1.06462985650825	3.11412758046922	-0.936922228867938	0.979220883866946	-1.54847611944889
K06183	23.4570052003626	43.1945561419596	-0.936457137348419	0.979169010433019	-0.880830665827272
K12506	11.9604260641485	25.078599501028	-0.935447675161737	0.979055359447298	-1.06818800064935
K03210	42.1350547607977	83.9999942507104	-0.93522038842384	0.979029302013149	-0.995368228963285
K22214	366.228475304676	481.13495355014	-0.933743985222599	0.978859977459971	-0.393697643175201
K19665	4.22612194358619	10.8287282990342	-0.932799978505374	0.978748798571565	-1.35745752454923
K00331	32.1083465204524	63.5110839649855	-0.931818397509218	0.978633156101444	-0.984060020548663
K00891	41.8841015607119	70.5742539562623	-0.931176032350241	0.978555547286407	-0.752739245791391
K01358	378.821066165746	527.439124151291	-0.931009470520286	0.978535445291661	-0.477488029753191
K13714	3.25337017259322	7.85806977198036	-0.93088753823702	0.978520735162663	-1.27223999418173
K07287	2.38628071095397	8.16880408684946	-0.928313219406605	0.978206790100379	-1.77536111829066
K02478	10.2252002750135	23.3829825422284	-0.928298678134653	0.978205008576094	-1.1933298593328
K04107	3.00193952873541	7.1560595201466	-0.928187383933865	0.978191375638712	-1.25327047147061
K11754	96.8776416607982	145.689033418164	-0.926838123172715	0.978023950616618	-0.588656633855766
K05770	5.65574542316388	14.2311279445046	-0.925044649552661	0.977801124242719	-1.33126092489091
K21344	0.87921068555237	2.83906168403501	-0.92488221283718	0.977780945673022	-1.69113336929911
K01948	26.8230343333245	51.4395087589316	-0.922738449921151	0.977516261914176	-0.939404415024954
K03625	67.0470827123075	107.59345507787	-0.921054608973438	0.977312414297456	-0.682343855800539
K06960	13.6085251430954	29.835756901211	-0.920860036685069	0.977289078770066	-1.13253165724443
K26139	14.4751309231158	31.4917359989629	-0.920773056584904	0.977278650963181	-1.12139689200181
K15856	1.93978180197055	5.81656062881531	-0.920717850795547	0.977272033750148	-1.58427195128365
K04760	1.33960157516008	4.62192990932954	-0.919594647090314	0.977139887271102	-1.78669140424102
K03523	17.9044534207884	36.3237773906287	-0.918728878652237	0.977039763999418	-1.02059576212899
K15376	10.0399917102842	23.398583573074	-0.918100522191358	0.976968113203846	-1.22066312119818
K01159	44.7682763492203	76.2286308125733	-0.917960715267686	0.976952779427147	-0.767856190021179
K02895	110.206360602116	161.417429749655	-0.916857642173555	0.976831998153141	-0.550588876297909
K09650	5.58664614001848	13.3987752719617	-0.916747650118776	0.976819974152144	-1.26204678824537
K14056	22.0413306630597	43.7790113431327	-0.916491537375296	0.976791990428142	-0.99002805078857
K16200	73.785446958639	129.531391877386	-0.916150761605397	0.976755879068431	-0.811893576700411
K07671	1.34387517290977	4.30546091279434	-0.915257117358125	0.976664809756989	-1.67976855254334
K02843	6.39481707163982	15.1038854761092	-0.914824960966253	0.97662084818845	-1.23994473526852
K00677	465.749016284418	604.992232739294	-0.913475851369503	0.976490739785326	-0.377363898271881
K10947	29.6780414124027	58.2886690125901	-0.912669074263234	0.97641533871617	-0.973819573771553
K00003	82.3420091889345	121.346142300645	-0.910501938562557	0.976232666766298	-0.559427687958879
K02122	18.8556063492981	34.8237745154378	-0.908961357224219	0.97611920833633	-0.885079039090731
K19540	18.5422724409646	38.3762887594677	-0.908837720430936	0.976110160185384	-1.04939713641549
K21021	2.04754463855615	6.19400087955916	-0.90829292299945	0.976072419231549	-1.59697668344913
K07259	28.8284256068003	56.8244549410543	-0.907589795300897	0.976028130371827	-0.979019891048873
K16329	12.5567921279961	25.7410275436336	-0.905068646045816	0.975884955690651	-1.03560169761409
K02182	2.05942926651659	5.36510578112068	-0.904710252840323	0.975866168949603	-1.3813620401374
K07708	8.05646203369396	16.9434292624836	-0.904031453008968	0.975835547085469	-1.07250756963862
K09925	7.59983827226832	18.3831243620384	-0.902988753990707	0.975790073119173	-1.27434136242159
K08220	1.06666245413099	3.47712627062546	-0.898313525914653	0.975642627735612	-1.70479175216945
K01878	89.9053501924204	132.729744010558	-0.897829782542764	0.975631568889656	-0.562012830030069
K11529	10.5308294148292	23.9431756607844	-0.896952848966312	0.975611558370174	-1.1849954458605
K19820	0.928698159482767	2.21347453465174	-0.896454697695097	0.975601473047074	-1.25303109490158
K10831	1.83277355271579	6.31737731483542	-0.895808530931628	0.975589151984367	-1.78529719638568
K03118	54.0076915049532	87.8161127645624	-0.893452843475833	0.975546639315132	-0.701320790764328
K01421	587.772920622581	747.012184186791	-0.893313154328836	0.975544217834418	-0.345872880476708
K18940	4.54077467143264	10.5725988747438	-0.892964955036629	0.975538185876494	-1.21931970023328
K13043	158.318449785909	219.482438564135	-0.892825324084282	0.975535770490354	-0.471276119038875
K16882	0.677225737914396	3.06830311444284	-0.892448779879963	0.975529266407516	-2.17973230330222
K21471	17.7415630765583	36.3904645069781	-0.891715872604586	0.975516625927776	-1.03642734629467
K10614	0.548703546233896	1.61606270641746	-0.891206243173961	0.975507851167625	-1.55838437359521
K06073	13.311102085241	26.6070803546948	-0.889157419466252	0.975469736000071	-0.999180186064215
K02341	10.3456343640064	20.2454988583406	-0.888488740123419	0.975455795852509	-0.968579082371485
K00768	67.7243917384658	107.893174497036	-0.888015005447942	0.975445614711212	-0.671856164266506
K12700	10.5728345202568	26.3742970218185	-0.887254387872427	0.975429295497527	-1.3187704334831
K10834	1.29256768420974	3.59130639239985	-0.886951213999899	0.975422384663173	-1.47426891379931
K14208	3.78277420059185	8.20862007681619	-0.885944155223093	0.975396335064387	-1.11769505348421
K24697	1.85196202089859	5.17827292004424	-0.885526381883565	0.975385549418781	-1.48341649141219
K11184	13.4666274931614	26.4720463309703	-0.885441107610976	0.975383349397819	-0.975081126188004
K00233	73.6385117468499	128.794990733664	-0.885123009232115	0.975375147157004	-0.806544108467009
K07012	6.89407080090241	22.3795410918482	-0.884635295457257	0.975360422815615	-1.69875243302631
K06351	3.93840055854986	9.14129738440143	-0.88434590361531	0.975351611304316	-1.21478908592847
K22432	258.211762990177	340.790322563798	-0.884216023944571	0.975347658929795	-0.400329642906211
K01966	482.428879376036	579.823247679897	-0.884066247774209	0.975343102813559	-0.26529690550062
K18313	1.14777932470288	4.55817997699942	-0.883339017655512	0.975321007137506	-1.98961259762674
K02899	765.846366133594	911.240752343923	-0.882739108175561	0.975300613351454	-0.250777261464578
K02108	325.389581583231	397.755366491764	-0.881787206480902	0.975266621954187	-0.289713336316253
K01480	4.36638635312522	9.91885899514403	-0.880624897895318	0.975221893097592	-1.18373438066946
K07334	1.07127897554721	2.90805974377091	-0.879452224058831	0.975173369115171	-1.44072268224884
K25113	0.672639160792656	2.08556231280177	-0.878938013839192	0.975150531435043	-1.63253173839875
K05604	0.716849169285867	1.95659354631025	-0.878769250428104	0.975142674730763	-1.44860258673215
K03791	5.37938004416337	22.8191097335148	-0.875818751215572	0.97499758500374	-2.08473068568861
K08717	3.15613247548523	9.00297140814319	-0.874963392477163	0.974951546039006	-1.51224347562332
K08152	3.80657581841591	8.26696055346615	-0.874953428914465	0.97495098403955	-1.11886318913821
K18209	31.561414900017	56.2611967550534	-0.873923396890597	0.97489296590269	-0.833978358237023
K07460	7.64629025432498	15.6127836230165	-0.873907911455765	0.974892094888859	-1.02989590893446
K27190	30.4213478213565	63.6249426507998	-0.873576761355034	0.97487347727512	-1.06450837754614
K02669	32.9039180028571	55.3217340635646	-0.871712712404715	0.974762043860548	-0.749586996838606
K16785	53.5962483342774	84.139564799439	-0.871321096656565	0.97473809476858	-0.650652338486865
K03639	82.1040111631981	121.621976127052	-0.870527686425326	0.974687531917226	-0.566879324687462
K15581	118.55012979794	170.459076423571	-0.870440644155646	0.974681991385182	-0.523928178217968
