	Prefeed_HiCHO_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K17724	0.540991516509015	0.402094881284735	0.353531658551068	0.969301965764551	0.428070000210006
K01692	0.60023017328764	0.438874240170933	0.35348712274901	0.969300248239279	0.451708251007977
K09827	0.57048120347046	0.433472710652105	0.353472188115825	0.969299672380716	0.396238181389241
K12412	0.5298863335849	0.401583184545963	0.353403529081033	0.969297025606187	0.399984058272801
K07686	0.568609772609869	0.433472710652105	0.353287747730783	0.969292564600106	0.391497723413874
K13648	0.548054796740083	0.415063520010721	0.353251690797401	0.969291175934266	0.400988008045696
K02584	7.88274475553073	4.01887438130472	0.398262531352041	0.969288999217187	0.971906577091693
K04568	0.557428845619308	0.425964993247423	0.353115605696568	0.969285937402183	0.388052788987838
K02266	1.02212470891175	0.430191381521843	0.858008761061642	0.969283641099724	1.24852070236684
K14665	10.8087768321561	3.91775568258066	0.858007504655925	0.969283586091772	1.46410393392447
K12690	0.581523215305872	0.423240985381666	0.398419045235927	0.969283411672979	0.458357447007596
K20344	0.54483232473955	0.411237625288309	0.353018332275065	0.969282195359984	0.405840033754138
K09899	0.552983091637056	0.395957407588717	0.398483333958306	0.969281113610308	0.481890117778195
K12354	0.531284391072167	0.385901190083579	0.398701517454202	0.969272309445153	0.461252834592877
K13274	0.54426187159737	0.414058482788393	0.352724808853787	0.969270916089057	0.394466418803509
K13747	0.628360962791642	0.423753727722458	0.398780808606334	0.969269095826792	0.568367495775651
K07703	0.622816201071978	0.438834100702909	0.398787955234239	0.969268806031269	0.505130834832932
K15075	0.675131309471764	0.444399358692103	0.39881851180852	0.969267566688145	0.603311391224459
K03187	0.529912351425766	0.399941664065986	0.352606268345894	0.969266366176332	0.405964172482531
K04705	0.547328556988002	0.415589308880631	0.352597947106844	0.969266046897739	0.397248590344067
K07521	0.545292165149712	0.418313316746388	0.352573794854648	0.96926512028151	0.382445500699482
K14080	0.55090602441624	0.419569766091481	0.352521652108255	0.969263120220283	0.39289551748833
