	Prefeed_HiCHO_mean	T1_LoCHO_FAT_mean	theta	prob	log2FC
Q3SGT4	86.2173920994715	20.4695855315344	3.11942334850997	1	2.07449703364257
Q48EU9	171.693758371105	52.2572373931716	3.19472618989986	1	1.71613483067565
Q4A159	44.4646066658008	4.26768233295557	2.98096065470969	1	3.38113272606217
Q4L4T1	157.365843125586	40.3763842746075	3.02701748467116	1	1.96253880469471
Q50294	171.708463400261	46.8127863992709	3.17153398468629	1	1.87498660553027
Q55731	1248.09105335722	476.498205496989	3.02907042229275	1	1.38918050251925
Q59998	386.571750104227	177.24474599647	3.45711495248696	1	1.12499334931478
Q5AVF0	683.090140426709	283.235700886246	3.18174551065677	1	1.27007284517019
Q5FIN5	69.380848621276	4.5395795456473	3.45685535026825	1	3.93390689995673
Q5FIS5	126.808254939897	5.88038106803832	3.29117497347524	1	4.43059520512327
Q5FJH9	90.0056031067204	4.1729848382599	3.23410652878974	1	4.43086323217082
Q5FJN6	134.574811574396	7.24502705265678	3.11388546750248	1	4.21527351837578
Q5FJT2	164.603152558613	15.6810936221444	3.65674702058328	1	3.3918938834995
Q5FJT7	226.083965754351	28.4563200617201	3.1755883928381	1	2.99003766602785
Q5FKD8	42.8834504779485	2.34937377101885	3.20095589988595	1	4.19007283155698
Q5FKG6	120.834927082957	5.05396789276488	3.94194326060052	1	4.57947721365325
Q5FKK7	35.2633576922512	2.27420097988751	3.03567676740036	1	3.95473818966998
Q5FKQ9	24.521527161309	1.17280261404848	3.2391240277136	1	4.38601670124586
Q5FL49	113.020966384498	4.30796558012301	3.25571111132178	1	4.71343989682446
Q5FL82	354.482716306878	20.5629158477231	3.7930061574633	1	4.10759852681838
Q5FM02	96.1034150559773	5.72933727977711	3.10898211913718	1	4.06814752314409
Q5FM60	84.3536658799794	3.39672540823653	3.13525203924866	1	4.63423426680053
Q5FM92	150.579330992973	6.42012109544707	2.97566923334521	1	4.55177943485603
Q5FM93	71.2553298465818	2.80012513593763	3.06209482091997	1	4.66943472382282
Q5FMG0	205.869594230543	10.0553282709122	3.23681314292923	1	4.35569868142628
Q5FMJ2	205.500355064009	10.1346981314708	3.25222109411629	1	4.34176586364722
Q5FMJ3	53.8827841743544	2.54019282830822	3.11582362475865	1	4.40681447560452
Q5HL56	567.608829292123	168.610245831176	3.12128712196548	1	1.75120482476971
Q5KWZ3	83.1027681251814	19.5052769197182	3.26405141989878	1	2.09103205278771
Q5LD60	151.399967332624	46.6500995849541	2.99779335683114	1	1.69841282809065
Q5LGK5	711.951106366166	259.521759937076	3.03783871635497	1	1.45592265843487
Q5LH03	600.617383621968	234.828333288376	3.26494263397989	1	1.35483974352314
Q5UQ46	141.514807929262	46.070144178489	2.96284242104239	1	1.61904900468979
Q6FAX7	159.336270464475	38.9485154673716	3.19281181555891	1	2.03243446594629
Q6G8C3	126.517537155618	24.3285059225084	3.09622093138704	1	2.37861774870869
Q6PFE3	85.5272052268496	2.5510432263254	4.17640713912923	1	5.06722414770583
Q7AKG9	918.701776428161	276.405157040225	3.16829274047645	1	1.73281208520586
Q7NA81	369.252013765083	139.701601004846	3.08618064691584	1	1.40225723456098
Q84BU6	247.153730878935	24.2687775788959	3.02996597404652	1	3.34823533795124
Q8A1G0	2797.88755805833	1076.68383937555	3.12249672271961	1	1.37774330958062
Q8G5L0	104.633623265367	30.932569053373	3.22064410219151	1	1.75814796163886
Q8R0F3	115.275191830742	28.6652064187906	3.26291182145172	1	2.00770949349114
Q93G07	224.120311434533	17.6368190726977	3.25669271369353	1	3.66761111339958
Q97E05	157.444817823894	34.7161307998194	3.45616134100404	1	2.18116820318756
Q9CEU8	65.2408914851678	7.656486629637	3.22888094341901	1	3.09102206350359
Q9LYV8	100.113384567747	25.8777047587591	3.08516585359111	1	1.95185329960247
Q9UTN9	14.7218791874587	0.735472443677368	3.10324211862771	1	4.32314673872604
Q9X2H4	130.271438838744	24.4491298899822	3.2386312939918	1	2.41366578939516
A0AIS8	2879.30585598828	1261.11530943549	3.24725726036527	1	1.19102085440309
A0K1L3	340.716342773731	95.8652031978489	3.59629467072764	1	1.82949199810988
A0M4Z3	2108.46021457074	902.844383201298	2.98540618785506	1	1.22364055178035
A0QVU1	82.1598488049281	18.7779459157049	2.99464863742919	1	2.12939426881474
A6KWL1	276.715702191383	113.093761177537	3.09060218962873	1	1.29088516660079
A6L100	1661.08955065146	681.208763245114	3.08930935654322	1	1.28596095277825
A6L6E8	578.28097441616	216.011070296688	3.13840169320438	1	1.4206653872901
A8MET3	117.297683190123	32.495236667523	2.99494487256234	1	1.85187435770808
A8YUE3	150.88055225078	13.6180720088445	3.02003882853578	1	3.46981248963315
A8YUL5	177.001991126504	10.4904649689737	3.03387709841005	1	4.0766150604993
A8YVK0	98.2166370475399	5.94987667219751	3.01989744183527	1	4.04503575532192
B2RKJ1	426.754443603803	183.142028812047	2.96237139120629	1	1.22044326581796
B7GFA1	140.961245699301	40.0777127464308	3.04161586153724	1	1.81442649805382
B8GWS6	987.028059329717	389.242451015649	3.03917268672083	1	1.3424220384519
B8IN25	166.476110863937	23.5407576991057	3.06133466438008	1	2.82208250520472
F4K410	521.591733651066	157.943695472508	3.14654350961908	1	1.72351065427789
O69266	154.77562244074	43.4351661298064	3.13102017758729	1	1.83324280055413
P17894	126.225886758406	44.5762913997299	3.04015910076541	1	1.50165931336479
P40892	626.29500231595	232.939011925669	3.00920101751418	1	1.42689008861436
P42892	295.680593564997	111.303724695964	2.98919063375958	1	1.40953768581347
P44099	194.957573050638	100.847160307232	3.09828754354856	1	0.950989736182238
