	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K17979	0.596455861923935	0.433885325528472	0.340700466630572	0.951362782033648	0.459101588138233
K26518	0.974743662403329	0.581876645457659	0.368366453509872	0.951360142360037	0.744309527129579
K19177	0.612233160357647	0.444429864883861	0.340633866698426	0.951357674134687	0.462125421124631
K13179	0.645529236465968	0.44641163699739	0.368425709613519	0.951356182453594	0.532107802035287
K01907	0.604680238347705	0.442827123591837	0.34049359901863	0.951346924649076	0.449428839511128
K18478	0.713046047880235	0.477476613003902	0.368640759388813	0.951341506868	0.578565176544661
K06666	0.609528808995804	0.435440510226841	0.368645180874235	0.951341174832388	0.485218778878079
K05343	4.66630966073199	2.86506178601812	0.340336712328067	0.951334915002635	0.703715797589286
K22373	242.916231369948	207.310874251926	0.340325877055876	0.951334086088127	0.228663099008809
K07432	0.659225017576621	0.448751091305851	0.340321528019937	0.951333753399392	0.554855546417162
K08670	0.597935591664235	0.415279701411671	0.368764083450646	0.951332237974795	0.525906733248836
K25556	0.650776880063664	0.442827123591837	0.368793144355528	0.951330051445975	0.555419406468612
K01913	0.582440846511793	0.427845467280404	0.340256564865464	0.951328785200917	0.445021728794464
K03133	0.582440846511793	0.427845467280404	0.340256564865464	0.951328785200917	0.445021728794464
K17498	0.580727759548973	0.425723840062629	0.340253910047943	0.951328582219625	0.447944116701928
K19265	286.089459944135	236.781023756201	0.340250263693673	0.951328303434305	0.272912882844929
K11407	0.566375803109952	0.411141409567288	0.340229699700866	0.951326731338795	0.462124946079005
K17637	0.633515216474321	0.457479220059833	0.340167926344175	0.95132201029341	0.469673058254475
K11322	0.582440846511793	0.427809502062155	0.34002682400069	0.951311234732769	0.445143008618465
K11360	0.582440846511793	0.427809502062155	0.34002682400069	0.951311234732769	0.445143008618465
K24664	0.582440846511793	0.427809502062155	0.34002682400069	0.951311234732769	0.445143008618465
K04416	0.676984894736046	0.442827123591837	0.369100513185826	0.951306870224799	0.612380052644581
K17348	0.58963778501483	0.42033429963729	0.369138058343638	0.951304031736768	0.488291791363844
K19814	0.602548650368562	0.442827123591837	0.339909537345667	0.951302286600318	0.444334139357232
K07753	0.600466167550252	0.433921290746721	0.339858251249301	0.951298376316006	0.468649586481651
K24965	0.680090264763942	0.449797306150836	0.369286992720848	0.951292757158932	0.596451219512394
K22883	0.603302052392368	0.430008885833018	0.369347099123815	0.951288200277529	0.488514017915505
K13655	0.673108619488662	0.457550554606695	0.369362766241501	0.95128701186064	0.5569081761221
K00729	2.81177993339578	1.666726636515	0.339696874194892	0.951286082022146	0.754466180789001
K22746	0.591861714432037	0.433636678594617	0.339551374819705	0.951275010111908	0.448773346314718
K22277	0.582440846511793	0.428384045190902	0.339539103153879	0.951274076840892	0.443206786020907
K02136	0.80268089327513	0.504383644552401	0.369571354143025	0.951271164452901	0.67030506189679
K00563	84.0043823970575	66.455651937726	0.339486276579868	0.951270060314433	0.338072689912956
K18652	0.582440846511793	0.405739038023964	0.369736348932567	0.951258595805164	0.521559417561923
K13612	0.652590274889326	0.442827123591837	0.369741376717539	0.951258212346605	0.559433896783657
K02210	0.580727759548973	0.425878205664666	0.339268215622339	0.95125182305178	0.447421096607978
K02999	0.580727759548973	0.425878205664666	0.339268215622339	0.95125182305178	0.447421096607978
K10684	0.580727759548973	0.425878205664666	0.339268215622339	0.95125182305178	0.447421096607978
K05880	0.819089850694758	0.529656017151004	0.339215529950522	0.951247204769752	0.628966006463532
K23678	0.61183457498524	0.431612931919638	0.369918346186093	0.95124469781348	0.503403545121467
K07509	0.582440846511793	0.425768332631172	0.339129068044654	0.951239629511911	0.452042884667586
K18922	0.644618104840367	0.442827123591837	0.369994460458084	0.95123887478266	0.541701117415192
K09633	0.606677879930282	0.432410000233924	0.370016656089247	0.951237175546243	0.48853082196311
K07326	0.582617211996612	0.426701065337607	0.3390936170333	0.95123652486204	0.44932261049774
K18586	0.607815722032984	0.434448480015878	0.370051502192776	0.951234506742788	0.484448890571159
K12609	0.576634940144456	0.425084216117404	0.338977680876391	0.951226377135182	0.439909565972406
K17917	0.696743695986881	0.468737948300571	0.37016153476994	0.951226070850303	0.571846446231721
K11401	0.579448750181821	0.425596674771522	0.338937398059241	0.951222853198208	0.445194187566983
K21023	5.48330484028773	21.6812559217773	-1.06604126542889	0.951222435606878	-1.98333074300992
K01002	58.0854384269393	41.5414724387648	0.370254434745667	0.951218938177733	0.483624182937195
K06884	0.62689978342972	0.442827123591837	0.370336878205408	0.951212600429685	0.5014912400772
K07354	0.62689978342972	0.442827123591837	0.370336878205408	0.951212600429685	0.5014912400772
K08172	0.62689978342972	0.442827123591837	0.370336878205408	0.951212600429685	0.5014912400772
K14054	0.62689978342972	0.442827123591837	0.370336878205408	0.951212600429685	0.5014912400772
K19845	0.615221617446995	0.447044447428542	0.338796142524074	0.951210504158803	0.460687918510655
K19066	0.582440846511793	0.427890575467646	0.338785206819133	0.951209548639925	0.444869631991603
K21843	0.582440846511793	0.427890575467646	0.338785206819133	0.951209548639925	0.444869631991603
K13485	0.607946856235839	0.442827123591837	0.338604900134509	0.951193804863401	0.457201624481047
K12761	0.596455861923935	0.420482546489092	0.370578449679478	0.951192837940568	0.504369463688491
K00066	0.620102646175484	0.439397885623744	0.370589252873627	0.951191919728353	0.496979118386596
K01929	933.892066073582	839.589638804204	0.370595874078313	0.951191356891424	0.153571458343342
K18671	0.566417487002034	0.415225483024981	0.338476555388292	0.951182610521957	0.447970819598577
K22736	126.700089527551	28.5007573356463	1.18693129390502	0.951179623614199	2.15234538302535
K18738	0.576634940144456	0.423026449847478	0.338426923506283	0.951178284323186	0.446910385883371
K02140	0.609528808995804	0.433885325528472	0.370808478023904	0.951173255769703	0.490380617059416
K10849	0.609528808995804	0.433885325528472	0.370808478023904	0.951173255769703	0.490380617059416
K13345	0.609528808995804	0.433885325528472	0.370808478023904	0.951173255769703	0.490380617059416
K24029	0.609528808995804	0.433885325528472	0.370808478023904	0.951173255769703	0.490380617059416
K04354	0.647999145639071	0.454298909137181	0.338314465214952	0.95116848745853	0.512350069776908
K07823	0.569759912826155	0.406003409294626	0.370872809339891	0.951167767610569	0.48886227800977
K24699	7.37519934470297	1.42793670983732	1.18690244668157	0.951167510864179	2.36875000808842
K12437	0.582440846511793	0.413063936589197	0.370892417007634	0.951166093846867	0.495746426942657
K00315	0.582440846511793	0.428247454518057	0.338165476385304	0.951155520262489	0.443666864101347
K14309	0.580727759548973	0.427188995563344	0.338148438471343	0.951154038246921	0.442987514887721
K26414	0.619665374168963	0.434448480015878	0.371153107060761	0.951143795375022	0.512304253088113
K01989	412.128831824903	337.189716192062	0.37119883304108	0.951139875442833	0.289534858815904
K11727	0.606287095790254	0.421491372183421	0.371251208659341	0.951135382261357	0.524498016570926
K17316	0.851772490616901	0.563190032757491	0.33791299853674	0.951133577221109	0.596846334822239
K11884	0.582440846511793	0.428026660172271	0.337817962861564	0.951125327775278	0.444410875649325
K11639	0.582440846511793	0.42853356053847	0.337742974525594	0.951118822435048	0.44270334192962
K00306	0.612233160357647	0.432410000233924	0.37144649567061	0.951118598874591	0.501681299316572
K16505	0.579448750181821	0.410784530516876	0.371467324137982	0.951116806017612	0.496299213422713
K06418	5.35614234381413	2.75913600610513	0.337703818331286	0.951115426956041	0.95697772874114
K01280	0.582440846511793	0.429347807032514	0.337664035770469	0.951111978125867	0.439964712146592
K12878	0.582440846511793	0.429347807032514	0.337664035770469	0.951111978125867	0.439964712146592
K14832	0.579193395343474	0.425596674771522	0.337654611159019	0.951111161229815	0.444558272213244
K05799	3.96337709634015	2.60602277223721	0.337623061123458	0.951108426967721	0.604880548677903
K01573	0.582440846511793	0.426345189014297	0.337588146562334	0.951105401833801	0.450089558146568
K21507	70.9737226320642	52.1927078447746	0.371673126212099	0.951099061900394	0.443436725579825
K24611	0.615079360524794	0.43866457787597	0.371768989528676	0.951090778455458	0.487654352409185
K08989	0.580727759548973	0.42730932725056	0.337434655283834	0.951090187646735	0.4425811900889
K00085	0.582440846511793	0.427820890703496	0.337373913294308	0.951084158059376	0.445104603399282
K21988	0.582440846511793	0.427820890703496	0.337373913294308	0.951084158059376	0.445104603399282
K03038	0.609528808995804	0.435158979333697	0.37185751248016	0.951083118996495	0.486151844524049
K16954	0.582440846511793	0.415144566656098	0.371871101815692	0.951081942301809	0.488497718477365
K14080	0.582440846511793	0.42862388321542	0.337329563932155	0.951079757237503	0.44239929492041
K15619	0.582440846511793	0.42862388321542	0.337329563932155	0.951079757237503	0.44239929492041
K23353	0.582440846511793	0.42862388321542	0.337329563932155	0.951079757237503	0.44239929492041
K12599	2.40115393737903	1.41461577405404	0.371994206701697	0.951071272064742	0.763317643686923
K21097	0.621164580724523	0.442827123591837	0.3720040618912	0.951070417027231	0.48823197720545
K10841	0.609528808995804	0.433264819029661	0.372028286250425	0.951068314795643	0.492445315559634
K11366	0.609528808995804	0.433264819029661	0.372028286250425	0.951068314795643	0.492445315559634
K16578	0.609528808995804	0.433264819029661	0.372028286250425	0.951068314795643	0.492445315559634
K02337	1850.54916677924	1716.86093068361	0.337210415169116	0.951067940453842	0.108180283986712
K19789	10.6850718505226	6.83063984611636	0.372034522542794	0.951067773479064	0.64550397782138
K00999	0.582440846511793	0.427199416063546	0.337201966824857	0.951067102930988	0.447201860112119
K26797	0.582440846511793	0.412773861885434	0.372062852335188	0.951065313803118	0.496759917375255
