	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
P13633	0.594251657307492	0.421599541826888	0.354889366193249	0.981905464054849	0.495200722575408
B3DVV9	0.932108539411096	0.611642755828234	0.354889440706716	0.981905456937843	0.607808700011715
Q9KV38	0.570387589538346	0.419944006606408	0.32188213199347	0.981904786648462	0.441745613620834
P0AB58	1.10078216355185	0.713898544274498	0.354899214286267	0.98190452334307	0.624738033471812
Q22067	0.654522619545825	0.464190229671545	0.354903868467614	0.981904078701662	0.495726893912929
B2UY16	0.633608438108975	0.453719672701377	0.354904420441031	0.981904025965675	0.481790334255778
Q6D022	0.60245991696007	0.426337208237733	0.354906131809442	0.981903862456497	0.498870287877335
P37009	0.590864112724346	0.433812099221777	0.321872998593299	0.981903854096457	0.445756085688132
Q9AJU0	0.60456415201575	0.442430060891121	0.321869971213239	0.981903544987608	0.450446023302982
Q44064	0.562185919829273	0.394676247084974	0.354918927817863	0.981902639713076	0.510377625588004
B9DP23	0.594251657307492	0.422315593463194	0.3549213133111	0.981902411729221	0.492752503911168
A7Z9S5	0.585590640918199	0.4291348051333	0.321858643630483	0.981902388379167	0.448461580096099
P20506	0.580499550087768	0.424598726483837	0.321857013845635	0.981902221967579	0.451194904824196
Q6LV39	0.580499550087768	0.424598726483837	0.321857013845635	0.981902221967579	0.451194904824196
A1QZM8	0.594251657307492	0.423893732319924	0.354931012831007	0.98190148462628	0.487371386798313
C1KVV9	0.59408753788904	0.423450259289527	0.35493227294674	0.98190136416842	0.48848301268593
A8FFB2	0.570215385351262	0.403127703267827	0.354932816681332	0.981901312190438	0.500270036304609
