	T1_LoCHO_FAT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC	P	id
K12627	0.511823243461706	0.488523108785629	0.0515137986387819	0.64824202991936	0.0672188579332024	0.35175797008064	K12627
K12659	0.609261612287639	0.473108862372918	0.210820267451464	0.65609396708571	0.364889657448778	0.34390603291429	K12659
K12660	0.572205305469186	0.536050419191057	0.0617618825868411	0.668215643727587	0.094164171990484	0.331784356272413	K12660
K12661	0.559388463755255	0.484398151643882	0.147897802331065	0.686557257802489	0.207657141443955	0.313442742197511	K12661
K12662	0.524804478311356	0.493340213427884	0.0689532819607842	0.679086946178206	0.0891971410470016	0.320913053821794	K12662
K12666	0.516436502046917	0.484961139727345	0.06942096417967	0.679714500030712	0.0907218270377884	0.320285499969288	K12666
K12667	0.547003505969858	0.493340213427884	0.112961764423624	0.709518548976302	0.1489671899681	0.290481451023698	K12667
K12668	0.506123729061128	0.488523108785629	0.0388336597326468	0.614836849334856	0.0510633069876899	0.385163150665144	K12668
K12669	0.571047530471892	0.509350735927176	0.11297611063961	0.709517664898459	0.164951401785625	0.290482335101541	K12669
K12670	0.556768847523793	0.460620831617647	0.196716335913802	0.656082970511446	0.27349883277814	0.343917029488554	K12670
K12681	70.8885997214863	94.9698363823233	-0.445004449063999	0.592283246565529	-0.421915735624108	0.407716753434471	K12681
K12683	0.518777875196138	0.504218709852906	0.0316742131691829	0.591679623203408	0.0410673002119412	0.408320376796592	K12683
K12684	34.401018907373	31.7815058951268	0.0922915962632984	0.70260760692681	0.114263810893118	0.29739239307319	K12684
K12688	0.562154099725692	0.480225310646617	0.156519316720744	0.678181434528536	0.227254217540044	0.321818565471464	K12688
K12690	0.518777875196138	0.481487936073458	0.0823211538921155	0.694370818132638	0.107617301881392	0.305629181867362	K12690
K12700	19.4187505722454	29.7457400484068	-0.368393036634593	0.540333325121972	-0.615232692883666	0.459666674878028	K12700
K12703	0.529090648181926	0.481487936073458	0.104218870366197	0.708545344218701	0.136015266892334	0.291454655781299	K12703
K12705	0.512365627938204	0.53097270002493	-0.0373511518685838	0.206685252069116	-0.0514639910429759	0.793314747930884	K12705
K12710	0.518262591808228	0.487076266343258	0.0677571771327654	0.677428515773171	0.0895355767473466	0.322571484226829	K12710
K12732	0.589722286380591	0.485589842330262	0.196269843977919	0.656165833840132	0.28029747321952	0.343834166159868	K12732
K12733	22.3304438960646	33.5975811497512	-0.495090348362971	0.59999006037702	-0.589345440159427	0.40000993962298	K12733
K12734	42.2789641372033	28.788670597947	0.468691743544635	0.662007135002727	0.554438860436735	0.337992864997273	K12734
K12736	0.799903504706656	0.781132315968523	0.0183376889135124	0.540832326609006	0.0342590257863384	0.459167673390994	K12736
K12737	0.573179335856282	0.547488359260002	0.0456376187492386	0.634000313768083	0.0661583084462777	0.365999686231917	K12737
K12743	0.552382249563908	0.499547887440403	0.105665414665933	0.708917266134154	0.145043976649596	0.291082733865846	K12743
K12761	0.571978384206253	0.467666420786197	0.188593790190447	0.6584001567609	0.290480782133112	0.3415998432391	K12761
K12762	0.517849846576924	0.484961139727345	0.0730141258331524	0.684312755447351	0.094664693375301	0.315687244552649	K12762
K12763	0.556849108775396	0.488143214262741	0.132420748094361	0.700966330421176	0.189981972670916	0.299033669578824	K12763
K12766	0.575756644202928	0.493340213427884	0.146459361842556	0.688007621968536	0.222876264839232	0.311992378031464	K12766
K12767	0.700935891045789	0.701383416717632	-0.000494469488795747	0.448863648872481	-0.000920821792559496	0.551136351127519	K12767
K12771	0.598804028448256	0.486402794853528	0.207229168382558	0.655630872035815	0.299932408664981	0.344369127964185	K12771
K12776	0.518777875196138	0.483588907844241	0.0783057808572342	0.690326583830472	0.101335799299976	0.309673416169528	K12776
K12778	0.605872766103631	0.493340213427884	0.185215413016741	0.659749571978138	0.296431968177636	0.340250428021862	K12778
K12779	0.506123729061128	0.493340213427884	0.0281789753083907	0.579315395494394	0.0369072252180734	0.420684604505606	K12779
K12780	0.508108807370271	0.482485460303324	0.0563151634987309	0.658330736902473	0.0746520040662809	0.341669263097527	K12780
K12784	0.508835318799223	0.586393358131147	-0.133694525118031	0.107946270479609	-0.204669949580111	0.892053729520391	K12784
K12789	0.51199541134933	0.493340213427884	0.0408914036225172	0.620932642040106	0.0535479905301145	0.379067357959894	K12789
K12790	0.501850216914419	0.504218709852906	-0.00532330399500148	0.420572859354385	-0.00679281357077591	0.579427140645615	K12790
K12795	8.1811869505743	12.7411104388744	-0.37238979273905	0.544937736891195	-0.639108945844112	0.455062263108805	K12795
K12796	0.492161190478677	0.493340213427884	-0.00258116770327286	0.436879132120836	-0.00345199178145348	0.563120867879164	K12796
K12811	0.509586204585367	0.51099152834087	-0.0028991008761803	0.435018564013281	-0.00397315134147173	0.564981435986719	K12811
K12812	1.74795033480995	1.01271701595338	0.360112852586494	0.659852444625515	0.787433096146849	0.340147555374485	K12812
K12814	0.539155037345433	0.540029450759022	-0.00161604559373699	0.442468246150106	-0.00233789900696824	0.557531753849894	K12814
K12815	0.499169097326697	0.489994848599083	0.0196370265226167	0.54623369935174	0.0267620402698971	0.45376630064826	K12815
K12816	0.518777875196138	0.505133802384365	0.0287249419657695	0.581291702614576	0.0384513661298506	0.418708297385424	K12816
K12817	0.518777875196138	0.514839798971573	0.00828331027707019	0.495192118727279	0.0109933695461139	0.504807881272721	K12817
K12818	0.518777875196138	0.493172897288536	0.0557528241288004	0.657217193024683	0.0730234354826362	0.342782806975317	K12818
K12820	0.582190274703379	0.489028945850731	0.174957380254272	0.664801969040072	0.251570878421626	0.335198030959928	K12820
K12821	0.562489927814859	0.500208070000707	0.123858193033655	0.706441505493506	0.169298929925928	0.293558494506494	K12821
K12823	1.4714195966224	0.882249345884706	0.354136031245519	0.660018641279151	0.737950350183674	0.339981358720849	K12823
K12825	0.518777875196138	0.480225310646617	0.0857520832244058	0.697500342010764	0.111405509009929	0.302499657989236	K12825
K12826	0.496181172664213	0.493340213427884	0.00627716358564975	0.485176835220136	0.00828410405439551	0.514823164779864	K12826
K12827	0.506123729061128	0.493340213427884	0.0281789753083907	0.579315395494394	0.0369072252180734	0.420684604505606	K12827
K12828	0.598973753536638	0.573957743942918	0.0346612263212477	0.601701416413817	0.0615482605026183	0.398298583586183	K12828
K12830	0.518308147494252	0.493340213427884	0.054995769681099	0.655694414241369	0.0712271823008147	0.344305585758631	K12830
K12831	0.506123729061128	0.493340213427884	0.0281789753083907	0.579315395494394	0.0369072252180734	0.420684604505606	K12831
K12834	0.508108807370271	0.482485460303324	0.0563151634987309	0.658330736902473	0.0746520040662809	0.341669263097527	K12834
K12835	3.57159225794901	4.53149209279842	-0.145193842713757	0.153688249019829	-0.343418779239954	0.846311750980171	K12835
K12837	0.511823243461706	0.493340213427884	0.0408374857551593	0.620775997979186	0.0530627761635857	0.379224002020814	K12837
K12845	0.545328211546417	0.470633182948898	0.147484278427776	0.6869754081679	0.212521748253614	0.3130245918321	K12845
K12847	0.506123729061128	0.486248701827651	0.0442886008553506	0.630432245712218	0.0577957166821875	0.369567754287782	K12847
K12851	0.536690732984069	0.493340213427884	0.0918134503548278	0.702274162965278	0.121508087468785	0.297725837034722	K12851
K12853	0.618571555289633	0.494402431178389	0.202804370092223	0.655458092213409	0.323254655747151	0.344541907786591	K12853
K12854	7.72791567993276	2.25872408797136	0.866949151329401	0.82166633018371	1.77457130224665	0.17833366981629	K12854
K12855	0.580546223058494	0.502157707683623	0.128556621131257	0.703737284423895	0.209270410721898	0.296262715576105	K12855
K12856	0.823086407230903	0.639272041915839	0.188574590337536	0.658407210672123	0.364613892022417	0.341592789327877	K12856
K12858	0.609335051479226	0.56266480920739	0.0718923410915566	0.682928128870439	0.114959996924841	0.317071871129561	K12858
K12859	0.50115417563584	0.482485460303324	0.0412111193013723	0.621860048662873	0.0547690366059072	0.378139951337127	K12859
K12860	0.511823243461706	0.483588907844241	0.0630513003490695	0.670340003641475	0.0818645124265454	0.329659996358525	K12860
K12862	0.518777875196138	0.515570391812915	0.00680320012825857	0.48783290462508	0.0089475379827861	0.51216709537492	K12862
K12867	0.518395767809596	0.481487936073458	0.0809669764255958	0.693054451621762	0.106554289028513	0.306945548378238	K12867
K12869	0.515202010371132	0.493340213427884	0.0481493349508937	0.640356010495275	0.0625553331039677	0.359643989504725	K12869
K12872	0.518777875196138	0.483588907844241	0.0783057808572342	0.690326583830472	0.101335799299976	0.309673416169528	K12872
K12878	0.518777875196138	0.478926679534587	0.0884486513428329	0.699744683157084	0.11531214701781	0.300255316842916	K12878
K12879	0.502780573074531	0.487690814101045	0.0325555280971853	0.594687420332302	0.0439621078279147	0.405312579667698	K12879
K12880	0.518777875196138	0.489123279885073	0.0652991789735321	0.673844104572164	0.0849188213758749	0.326155895427836	K12880
K12881	0.573771565893785	0.507670520437613	0.114305000512014	0.70939854326454	0.176583987316137	0.29060145673546	K12881
K12882	0.74657234108983	0.556449712837276	0.226163880622358	0.659116517195758	0.424030745834627	0.340883482804242	K12882
K12883	0.506123729061128	0.493340213427884	0.0281789753083907	0.579315395494394	0.0369072252180734	0.420684604505606	K12883
K12903	0.625015209320502	0.656793619376495	-0.0425949867365399	0.172723688229981	-0.0715488144737773	0.827276311770019	K12903
K12904	0.518777875196138	0.486248701827651	0.0724271347755577	0.683590010932873	0.0934225545011303	0.316409989067127	K12904
K12908	2.29579277691284	2.65101714262925	-0.120763243013938	0.0632872902269839	-0.207553572128673	0.936712709773016	K12908
K12909	0.524400121549322	0.502293761540456	0.0472400483300471	0.638099511172009	0.0621366630263604	0.361900488827991	K12909
K12940	79.5313244939343	68.6927734979048	0.197921576780918	0.655876321671216	0.211364862354401	0.344123678328784	K12940
K12941	154.139957948198	216.243345661198	-0.679760445549912	0.627463309516453	-0.488414835680304	0.372536690483547	K12941
K12942	98.9835293215422	92.7925171245605	0.0908326542665537	0.701569499606855	0.0931800135786846	0.298430500393145	K12942
K12943	0.732230211648053	0.742512445316273	-0.0116711762610277	0.380640834276352	-0.0201179071222881	0.619359165723648	K12943
K12944	0.55144048163082	0.478918527041179	0.133081647066009	0.700448285182978	0.203424932940122	0.299551714817022	K12944
K12946	0.488470680198192	0.484961139727345	0.00780087969237134	0.49281180615659	0.0104028211681931	0.50718819384341	K12946
K12948	0.772732014739687	0.482485460303324	0.375839159619772	0.660984132534443	0.679482703462858	0.339015867465557	K12948
K12950	6.59956145791823	8.38284779125826	-0.217015963120476	0.341606067653181	-0.3450702741207	0.658393932346819	K12950
K12952	722.765030614436	406.023329728314	1.7574773226148	0.970718469120111	0.831964080559512	0.0292815308798894	K12952
K12956	43.6555978311667	14.7838580158506	0.941565209444736	0.866983802811066	1.56214385204047	0.133016197188934	K12956
K12960	216.919995656009	220.588457899497	-0.0404687137822736	0.186330988096069	-0.024194258557735	0.813669011903931	K12960
K12961	0.493726229188624	0.475621653508111	0.0414981865317485	0.62268222664908	0.0538968924432216	0.37731777335092	K12961
