	Prefeed_HiCHO_mean	T1_LoCHO_PROT_mean	theta	prob	log2FC
K02528	1261.01670380316	851.949613494943	1.88243746610726	0.990590457741448	0.565747372792989
K26905	146.531277639267	34.078770505602	1.83989349156813	0.990508924533025	2.10426345403078
K02938	13.1715391544451	1.37725435848399	1.82229062573225	0.990254676988775	3.25755700734136
K03856	957.585700197432	583.800370114859	1.7610005773148	0.990196730761188	0.713926482940003
K12411	7.60259904559255	0.80839653192691	1.75923646398648	0.990188608389475	3.23335766901777
K01934	290.249743185623	138.76981898499	1.76457989987495	0.990186828372139	1.06460095995778
K03576	55.1531052142023	8.38701527283349	1.7661982772369	0.990165487470311	2.71721272596236
K12267	342.245020136831	112.195524784234	1.75585882279813	0.990163024450648	1.60901441820762
K01342	8.26898079412407	0.85804450848884	1.75182462556251	0.990133541405839	3.26858512850798
K06148	357.332673786378	168.790801040736	1.74847900478562	0.990118298473962	1.08203155661005
K02757	425.623685326601	205.529444167916	1.74728355975929	0.990114527999152	1.05023334756849
K14194	141.4643993492	36.2815976024281	1.74590065821774	0.990110572452912	1.963129143796
K10907	875.629788229445	406.173567173563	1.74540898760846	0.990109014797516	1.10822467922479
K02072	137.920006168531	39.2270396692069	1.74270217913371	0.990097388415307	1.81391137469963
K07260	210.474420181943	85.7628297792338	1.74206256182946	0.9900923627904	1.29522049331049
K01535	59.6778451527241	8.60493894532457	1.73861088971754	0.990047663773302	2.79395858265814
K21591	351.456852743687	105.808239228306	1.77168586514766	0.989979310341539	1.73189561133954
K02940	4.49302482385772	0.653366077944277	1.73577126487464	0.989972615809797	2.78172357406342
K03545	8562.5782152222	5158.80141582558	1.73514692915692	0.989950213092299	0.731009349277161
K26318	136.416195766717	42.7815181458389	1.77365969537571	0.989861410341873	1.67295535186614
K07481	153.411371355409	46.1736782131548	1.77366159632001	0.989861285650128	1.73226285638029
K01216	53.1409291616405	1.33977305385463	1.7328840278155	0.989848675345484	5.30976290713011
K03525	814.523136887995	472.063346033189	1.84578192929087	0.989816658524612	0.786975212344968
K02987	31.383852378274	3.32665850925716	1.77660067118241	0.989630717438842	3.23787677219195
K03189	46.9633210945475	6.18724339739462	1.84763258562066	0.989609600895517	2.92416574103345
K18118	930.757137636119	224.686969008939	1.77697814479106	0.98959677482942	2.0504883185103
K11254	7.81163135520958	0.805659476478281	1.72870994028529	0.989561105112233	3.27738177051983
K07484	1417.08827157592	979.693916447061	1.81723964147068	0.989372885854585	0.532526640906277
K01486	646.112299305087	361.470285279118	1.72644354270775	0.989355496485196	0.83790788316645
K03737	4052.98840101135	2909.2044054431	1.8504450182041	0.989341750688516	0.478361380529453
K27323	5.61858853348255	0.668062229581654	1.77994683164928	0.989293226170513	3.0721533509578
K02400	76.4224814751028	14.0887198562156	1.78100803073703	0.989172725537963	2.43945657350593
K07137	593.51496175561	333.980338375606	1.85767738935524	0.989058172735683	0.82952122595837
K26046	6.86372525226219	0.62829214163859	1.81494632153856	0.988938494310941	3.44948436361365
K27043	171.046379112625	49.4471254367321	1.81438249196495	0.988832654934436	1.79042900517999
K25288	141.779068582572	33.5809980326907	1.67568613798474	0.988774591408355	2.07792754423866
K15192	30.7564151301127	3.77634872001978	1.67708232969122	0.988768074260572	3.02582345815487
K15633	1348.79049754923	867.594049628228	1.6708111252952	0.988599752922456	0.636574213935292
K11661	15.9061843269279	1.54100702673294	1.68158151866513	0.98859251133682	3.36764244920882
K18126	8.91488795145433	0.955686309588249	1.81249156216087	0.988488446529424	3.22160760823291
K21961	236.550180037162	62.308847786493	1.66872674072977	0.988428222044568	1.92463731489217
K11535	169.245635262097	15.9054520552319	1.68464583800225	0.988369277404776	3.41152534710015
K02984	10.4570964049841	1.09770980975573	1.66769225851424	0.988316860922005	3.25191369835508
K03969	148.682824555556	41.0586395905043	1.66764626360193	0.988311849372278	1.85648026866268
