	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
Q5L9E0	14.8050064157864	35.4149337366757	-1.41774683448535	0.974142844509277	-1.25827272721593
Q9F410	0.636524131731448	4.39479444666176	-1.41728182795187	0.974101989671955	-2.78750857386823
B3R5N3	13.8258989924896	32.0733444695986	-1.41698274172097	0.974075727788803	-1.21400150868416
Q890U0	165.435000786266	282.958869427464	-1.41592876361351	0.973988644469527	-0.774327864618918
Q0AXB7	19.9712476042889	41.1139398357141	-1.4159259750434	0.973988433865211	-1.04170316723311
A3MZC5	2.82680428741699	10.5286752592871	-1.41518781892023	0.973932714378152	-1.89708001740278
A5IRE8	12.8065334152244	36.2243663085596	-1.41463049024576	0.973890682985549	-1.50008044501872
Q55G10	2.62580074535386	9.42908160796242	-1.41462104443328	0.973889970906363	-1.84435981552178
O84367	1.41736772468549	6.54199960031998	-1.41438279369435	0.973872013340811	-2.20651756880718
Q59477	19.1862500532249	41.5006860582356	-1.41424221575798	0.97386142045004	-1.11306242143394
P20703	4.47936675040354	18.935280295402	-1.41370501452063	0.973826203368164	-2.07971007980089
C6DZ51	23.6644832735879	51.2714899136507	-1.41266365193138	0.973761357285679	-1.11543340163678
P37587	3.36139402317229	13.6606767863157	-1.4124758890615	0.973749674487206	-2.02289738972761
P00805	17.1052338034047	38.6085856619576	-1.41206226465025	0.973723948336788	-1.17448388162301
P50868	1.52779786086909	9.69373973182243	-1.4118532118177	0.973710951124059	-2.66559967135111
Q84R21	14.5356057808281	34.0011196598222	-1.41133743711722	0.973686328572133	-1.22599105723662
Q9PKA8	8.78860582612434	24.9946879354193	-1.41131065489912	0.973685055530641	-1.50791528695648
P64854	70.6058446470612	135.546175773767	-1.41100952304331	0.973670744584262	-0.940924892627793
Q8A2E8	3.7173725798485	12.4101483768289	-1.41080643286078	0.973661095838322	-1.73916516749201
O22190	13.1166347993303	30.409418968548	-1.41038628800625	0.973641142264336	-1.21312062118403
O06914	3.12113208548591	10.9397443765339	-1.40976358408717	0.973611586983351	-1.80943770966502
A6VD86	2.11747966811472	9.58890807073925	-1.40939871687233	0.97359619492952	-2.17901842187776
Q9CPN6	1.6903617477173	10.3602128210088	-1.40893832962855	0.97357912312988	-2.6156497091877
Q8ABA8	2.8819224742052	18.6404721794663	-1.40875787339884	0.973572433859513	-2.69333497357314
A6LHB6	0.639412719650535	2.69857676339467	-1.40868657234218	0.973569791181512	-2.07737937799861
A1VCU3	52.1272222724554	95.6061088335386	-1.40849145141305	0.973562560318307	-0.875065818956023
