	T1_LoCHO_PROT_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC	P	id
K11737	168.911195025576	215.357982791535	-0.306379186394536	0.805888595516066	-0.350471852086092	0.194111404483934	K11737
K11738	0.543899491954403	0.511805466954446	0.0616314768100345	0.875083074415014	0.0877445203104887	0.124916925584986	K11738
K11739	0.729711691351036	0.499092197011809	0.335270893124059	0.814958270915686	0.54802022022885	0.185041729084314	K11739
K11740	0.569611894347752	0.507765765108986	0.114124041624419	0.875915515049969	0.165816144242334	0.124084484950031	K11740
K11741	5.24182629173102	4.05640643804254	0.167586703496335	0.840522266272216	0.369867332466853	0.159477733727784	K11741
K11743	0.58584088437314	0.650385450246319	-0.0859352273778818	0.669547705048006	-0.15078610446908	0.330452294951994	K11743
K11744	1.35012231647494	0.593853663249211	0.630017718585398	0.835414802612501	1.18491074379859	0.164585197387499	K11744
K11745	0.524858878173736	0.485241093177277	0.0779252688550696	0.880761315786901	0.113227837349584	0.119238684213099	K11745
K11746	12.2593757595399	6.3315509554738	0.402449868195119	0.812679914887823	0.953254673893233	0.187320085112177	K11746
K11747	0.61537922536757	0.502849165631939	0.185173599793304	0.829649154674031	0.29135002556075	0.170350845325969	K11747
K11748	0.564326251909864	0.489759496366147	0.131607272486815	0.865499437381853	0.204455997503991	0.134500562618147	K11748
K11749	276.210142451238	250.894473817689	0.254724651408094	0.820409313733961	0.13868560200042	0.179590686266039	K11749
K11750	2.08311565693995	1.41438952094931	0.278634669893256	0.819947595366642	0.55856345054595	0.180052404633358	K11750
K11751	106.188352279792	79.4057133445975	0.39537542372246	0.812605721294837	0.419310806685921	0.187394278705163	K11751
K11752	120.703423311878	156.387020625749	-0.406716061329529	0.797239591029294	-0.373654187379757	0.202760408970706	K11752
K11753	156.15946246792	220.022977756551	-0.651203919065568	0.780635784627657	-0.494634205247115	0.219364215372343	K11753
K11754	171.025223920669	153.900227717565	0.194946311955075	0.8252621843023	0.152213752578665	0.1747378156977	K11754
K11755	6.0166232327182	8.91576845438857	-0.343348408455534	0.800367267766803	-0.567405133277739	0.199632732233197	K11755
K11756	0.553340990077902	0.55240651786821	0.00161770174667941	0.726866653479644	0.0024384567616686	0.273133346520356	K11756
K11759	0.535820379103833	0.489759496366147	0.0883374350191739	0.881449318159507	0.129675986496995	0.118550681840493	K11759
K11762	0.548070286002578	0.507828836200656	0.0718724198491306	0.879465099638512	0.110018601822774	0.120534900361488	K11762
K11763	0.516882208920878	0.494978393271389	0.0430131266823043	0.855013861795448	0.0624699953518511	0.144986138204552	K11763
K11766	0.533788949016546	0.494978393271389	0.0762791785560949	0.880484164583188	0.108903887564867	0.119515835416812	K11766
K11770	0.564320934159224	0.479053543972936	0.159630375861541	0.845854942667868	0.236328953595862	0.154145057332132	K11770
K11771	0.541370466156481	0.554889659185081	-0.0238733970644679	0.644753045449123	-0.0355847323276516	0.355246954550877	K11771
K11773	0.528750060561725	0.474649110390792	0.107441573735666	0.878470267650361	0.155724544284064	0.121529732349639	K11773
K11774	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K11774
K11776	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K11776
K11781	0.542159666432432	0.468084680530485	0.142191389804631	0.857898959801239	0.211948239619325	0.142101040198761	K11781
K11783	0.528750060561725	0.480935320751948	0.0948163440835273	0.881070387362399	0.136743039261202	0.118929612637601	K11783
K11784	0.571393271862832	0.454504613570925	0.218470894667191	0.820508945896193	0.33018910973069	0.179491054103807	K11784
K11785	0.535820379103833	0.474585294485729	0.118497604270541	0.873769476564089	0.175082055077951	0.126230523435911	K11785
K11786	0.541473138437056	0.502500591340656	0.0735746461533479	0.879908664416219	0.107764475907341	0.120091335583781	K11786
K11787	54.7716282555117	45.5013686965982	0.217836982360142	0.820553214931787	0.267518826841867	0.179446785068213	K11787
K11788	8.88341021406125	9.41192328345521	-0.0435556584953256	0.635318251171583	-0.0833759483214803	0.364681748828417	K11788
K11805	0.578831806877322	0.502061641707338	0.138366841436098	0.86065572310071	0.205279695249214	0.13934427689929	K11805
K11806	0.528750060561725	0.507994011053209	0.0401952074844664	0.850018856365953	0.0577744348927743	0.149981143634047	K11806
K11808	1.16036110861202	0.852381515299811	0.240490505128034	0.820367005440997	0.445002634825804	0.179632994559003	K11808
K11809	0.516882208920878	0.45578988267337	0.118783386827511	0.873616708430352	0.181466644638684	0.126383291569648	K11809
K11810	5.86175767901531	4.02678921555164	0.263449001236168	0.820326192082251	0.541703373638905	0.179673807917749	K11810
K11811	9.79847430555886	10.884790655897	-0.0643036353185228	0.65765890592022	-0.151684627237001	0.34234109407978	K11811
K11814	0.541304531624332	0.494978393271389	0.0863620940168478	0.881446261879078	0.129074915632085	0.118553738120922	K11814
K11815	0.972240948052877	0.943615935128086	0.020559275773446	0.798061575322084	0.0431141156503305	0.201938424677916	K11815
K11817	0.510758779563729	0.478275214861215	0.0659581905154424	0.877333992915911	0.0948010679891387	0.122666007084089	K11817
K11825	0.5234793564864	0.511828243313962	0.022077477530255	0.803086191161377	0.0324728860427645	0.196913808838623	K11825
K11826	0.528750060561725	0.487847652268149	0.0804893280989611	0.881092443967546	0.116155238048792	0.118907556032454	K11826
K11836	0.533788949016546	0.508497817357618	0.0490163687763947	0.863743066704918	0.07002785623914	0.136256933295082	K11836
K11838	0.516214444253715	0.479053543972936	0.0751319103084834	0.880259823744254	0.107783594731722	0.119740176255746	K11838
K11841	0.553340990077902	0.499382634123386	0.10280837342313	0.879739683508299	0.148023146014079	0.120260316491701	K11841
K11843	0.541240129584485	0.474649110390792	0.12976784097797	0.866780457082979	0.189407430940284	0.133219542917021	K11843
K11849	0.560614762845998	0.550752980126229	0.0174037387450612	0.787175599971107	0.0256043394407903	0.212824400028893	K11849
K11855	0.528750060561725	0.513515075578138	0.0291238878275077	0.824338665376247	0.0421792922238467	0.175661334623753	K11855
K11870	0.514165931164684	0.517172027682693	-0.00575660901786437	0.698353591161769	-0.00841022631537668	0.301646408838231	K11870
K11871	0.539917967914997	0.484660497431045	0.105290326797689	0.87910905306699	0.155765729495324	0.12089094693301	K11871
K11872	0.528750060561725	0.526406916156918	0.00415418210065497	0.736888096218836	0.00640747953943756	0.263111903781164	K11872
K11873	0.528750060561725	0.487727754298011	0.0806726384754601	0.881112609188131	0.116509851760122	0.118887390811869	K11873
K11874	0.516882208920878	0.494978393271389	0.0430131266823043	0.855013861795448	0.0624699953518511	0.144986138204552	K11874
K11880	0.533788949016546	0.499382634123386	0.0672832924328507	0.877900812956444	0.0961237849418049	0.122099187043556	K11880
K11882	0.551440221844195	0.521308706741546	0.0558110579842045	0.870861373367815	0.0810665452297327	0.129138626632185	K11882
K11883	0.531072671260352	0.489759496366147	0.0810375270078527	0.881150254568551	0.116835824547127	0.118849745431449	K11883
K11884	0.528750060561725	0.517497250840309	0.0217419879727413	0.801988076743596	0.0310347250364743	0.198011923256404	K11884
K11885	0.508227462422196	0.485441212168065	0.0455628356778358	0.859024976617149	0.0661777413461621	0.140975023382851	K11885
K11886	0.56997435324949	0.489759496366147	0.150500675594014	0.852049293793878	0.218823538351463	0.147950706206122	K11886
K11887	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K11887
K11893	0.514203772536206	0.494978393271389	0.0382282276517328	0.846167047197368	0.0549746445260474	0.153832952802632	K11893
K11896	0.600132891005092	0.542658529368628	0.0844065824771448	0.881387246107358	0.145237340297816	0.118612753892642	K11896
K11900	1.11721676389903	2.15555357029186	-0.362429915187087	0.794759041479091	-0.948149290525291	0.205240958520909	K11900
K11901	0.649365096285671	1.5708856950498	-0.527099718882253	0.80523423011031	-1.27447646104342	0.19476576988969	K11901
K11903	0.567287490980224	0.494978393271389	0.132010589400093	0.865214686623775	0.196714501851535	0.134785313376225	K11903
K11904	17.267973973504	19.1562028101292	-0.0828955293337931	0.668943273751802	-0.149712791370119	0.331056726248198	K11904
K11907	0.593256792686491	0.548202177422174	0.0682271892617791	0.878269701708672	0.113948655656893	0.121730298291328	K11907
K11908	0.528750060561725	0.486336163824082	0.0836548137645441	0.881350149891519	0.120632049501392	0.118649850108481	K11908
K11921	22.5031456133674	22.9511469269167	-0.0184591736527407	0.656950615207866	-0.0284395671837848	0.343049384792134	K11921
K11922	15.8315683815349	18.850180416129	-0.159629096536968	0.753650213813922	-0.25177414605567	0.246349786186078	K11922
K11923	0.582277337318958	0.458476194803108	0.228120120179714	0.820223895629302	0.344859641530127	0.179776104370698	K11923
K11924	41.8923799746998	41.6900934025834	0.00550545135864689	0.742208853834393	0.00698324403293499	0.257791146165607	K11924
K11925	0.604830401480243	0.476617036553866	0.230415368464653	0.820230975730584	0.343700136470259	0.179769024269416	K11925
K11927	112.164054977975	84.7175085438323	0.390144043845764	0.81283735260575	0.404878345145676	0.18716264739425	K11927
K11928	27.3524375379849	30.7911449114624	-0.133549029205448	0.713728721705848	-0.170846106451104	0.286271278294152	K11928
K11929	0.57085444171133	0.884646267203902	-0.299285124214094	0.806359172321638	-0.631977768002715	0.193640827678362	K11929
K11931	0.764578461848818	0.512144547836522	0.33710700506214	0.814783454812475	0.578113505675586	0.185216545187525	K11931
K11932	1.29930713346649	1.02181512584253	0.174363581738915	0.836061434381892	0.346608301856473	0.163938565618108	K11932
K11935	0.600576631467672	0.494978393271389	0.18810142607961	0.828172141497239	0.278982790251858	0.171827858502761	K11935
K11936	52.7176819873883	85.4952576444502	-0.424192445941465	0.803247102800766	-0.697557461046263	0.196752897199234	K11936
K11937	0.539890614041594	0.499092197011809	0.078760830982148	0.880882224075725	0.113360787459693	0.119117775924275	K11937
K11938	4.96197180368329	3.68084414881532	0.200275494564093	0.823526676646514	0.430876871520745	0.176473323353486	K11938
K11939	0.564320934159224	0.494978393271389	0.128198079504324	0.867850782991888	0.189150318829413	0.132149217008112	K11939
K11940	1.06226735110372	0.601047282632939	0.420002527082518	0.815382247094438	0.821596515748126	0.184617752905562	K11940
K11941	0.558509021872652	0.474584652257831	0.161657890872223	0.844493447393237	0.234915139945768	0.155506552606763	K11941
K11942	0.517238085578486	0.494978393271389	0.0442734078246703	0.85705748294475	0.0634629581862477	0.14294251705525	K11942
K11951	0.537936375353898	0.498363004597287	0.0726679548296551	0.879680533886048	0.110238571987785	0.120319466113952	K11951
K11952	0.572183345461916	0.565600572107043	0.0108384079664419	0.762946068108642	0.0166939263147536	0.237053931891358	K11952
K11968	0.607041784053834	0.965462941638847	-0.293369251844055	0.806468912712632	-0.669425059935775	0.193531087287368	K11968
K11991	45.7374968795633	44.0064184508392	0.0384564290142146	0.846628741719748	0.0556634522077068	0.153371258280252	K11991
K11992	0.697685140179073	0.7357195226053	-0.0408694648215232	0.633740809610835	-0.0765797679735068	0.366259190389165	K11992
K11996	40.7714347227714	38.0999393876394	0.0728945183808098	0.879739356319949	0.0977700227399646	0.120260643680051	K11996
K12041	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K12041
K12077	0.539250008944755	0.5907827111444	-0.0783917586723851	0.667535660600499	-0.131673311911673	0.332464339399501	K12077
K12083	0.849740490065958	0.992138417407209	-0.0962607936722134	0.67085288984081	-0.22351910028418	0.32914711015919	K12083
K12108	0.533788949016546	0.495455335479008	0.0752944652647781	0.880292208390422	0.107514431226829	0.119707791609578	K12108
K12111	11.4282189268798	11.2201604861609	0.0173636251758114	0.78703343866004	0.0265072674152216	0.21296656133996	K12111
K12112	0.528750060561725	0.503651961368566	0.0490903533274714	0.863833971058107	0.0701587910506272	0.136166028941893	K12112
K12113	5.00014794229882	7.18181125854266	-0.241517494142679	0.791642807157328	-0.522376957400534	0.208357192842672	K12113
K12132	700.643575200302	614.812741722607	0.357588432294215	0.813777992643152	0.188533652059963	0.186222007356848	K12132
K12136	0.715332108914664	0.499092197011809	0.285520222914223	0.819595420992462	0.519306852433635	0.180404579007538	K12136
K12137	4.26285303496738	5.68920239298415	-0.228247024679734	0.786876749523297	-0.416407087549148	0.213123250476703	K12137
K12138	1.54480164962066	1.23200515190745	0.148525236095151	0.853418170683631	0.326413320987687	0.146581829316369	K12138
K12141	1.46206402495563	1.7587058192945	-0.117572993464355	0.685525361233377	-0.266507692318432	0.314474638766623	K12141
K12142	0.549810591125785	0.536186653251299	0.0254604936054938	0.813734406764157	0.0361993898515051	0.186265593235843	K12142
K12143	0.528750060561725	0.503651961368566	0.0490903533274714	0.863833971058107	0.0701587910506272	0.136166028941893	K12143
K12144	0.543899491954403	0.494978393271389	0.0952086690664443	0.88102896482824	0.135974527969767	0.11897103517176	K12144
K12145	0.581980719515738	0.494978393271389	0.15383892607304	0.849765351347928	0.233605808528059	0.150234648652072	K12145
K12146	4.57352538084959	5.78951389483775	-0.143217152369805	0.731468337744717	-0.340135562894853	0.268531662255283	K12146
K12148	2.97592963639521	1.45754355550039	0.418157328922678	0.814953661692864	1.02980141956149	0.185046338307136	K12148
K12151	0.528750060561725	0.582198820019004	-0.0837888483219413	0.669146862235667	-0.138925991982514	0.330853137764333	K12151
K12152	0.541475714803524	0.753920944202819	-0.234642099513136	0.789143590995152	-0.477516616714979	0.210856409004848	K12152
K12164	1.02996179930496	2.25052311606634	-0.543604848134785	0.802474314375792	-1.12766955365964	0.197525685624208	K12164
K12176	0.5234793564864	0.494978393271389	0.0563033026969888	0.871275818213132	0.0807670950674317	0.128724181786868	K12176
K12182	0.510159198217003	0.4624702635329	0.0996623903677351	0.880385503788304	0.141586914448059	0.119614496211696	K12182
K12185	0.553340990077902	0.494978393271389	0.111753947304745	0.876923015182431	0.160803248637141	0.123076984817569	K12185
K12186	0.510159198217003	0.488171934908185	0.0428833224243845	0.854795515699103	0.0635581622176628	0.145204484300897	K12186
K12190	0.528750060561725	0.492946651203252	0.0705734113911826	0.879078308117068	0.101154403057027	0.120921691882932	K12190
K12194	0.528750060561725	0.504481633058489	0.0477172653532702	0.862060007311531	0.0677841781829158	0.137939992688469	K12194
K12195	0.527194890039666	0.494978393271389	0.0636380151349526	0.876210437724906	0.0909708365114806	0.123789562275094	K12195
K12196	0.528750060561725	0.51920376975083	0.0183467260104973	0.790487681196517	0.0262850652132231	0.209512318803483	K12196
K12197	0.533788949016546	0.494978393271389	0.0762791785560949	0.880484164583188	0.108903887564867	0.119515835416812	K12197
K12198	0.516882208920878	0.494978393271389	0.0430131266823043	0.855013861795448	0.0624699953518511	0.144986138204552	K12198
K12200	0.542159666432432	0.489759496366147	0.102041746626865	0.879913528719824	0.146644322523465	0.120086471280176	K12200
K12232	0.516882208920878	0.51920376975083	-0.00444374487658866	0.703300336333361	-0.0064653126686323	0.296699663666639	K12232
K12234	37.3354057994814	66.1056739965179	-0.477500485962296	0.817413971319574	-0.824229694945903	0.182586028680426	K12234
K12236	0.498291346576156	0.58401179912532	-0.151121433495896	0.743527016649044	-0.229007996877024	0.256472983350956	K12236
K12243	0.680625936583087	0.477548752442362	0.308921174434057	0.817713041613926	0.511214105204321	0.182286958386074	K12243
K12251	461.964649420096	403.991570508038	0.291508193919787	0.819197097029145	0.19345726686042	0.180802902970855	K12251
K12252	5.91488815402714	5.35787752285286	0.0778272720959185	0.880745639128636	0.142689285964887	0.119254360871364	K12252
K12255	0.594135711198253	0.51619207373246	0.122964467275521	0.87121866458047	0.202884517325576	0.12878133541953	K12255
K12257	1882.00116426893	1521.97121987656	0.632542922299627	0.835649608722719	0.306326442496038	0.164350391277281	K12257
K12261	0.760787897469606	0.745551682944382	0.014347439200708	0.776125881914389	0.0291859300321394	0.223874118085611	K12261
K12264	396.29118276353	311.772176766884	0.420924698001649	0.815604311215788	0.346068684071172	0.184395688784212	K12264
K12265	0.516882208920878	0.494978393271389	0.0430131266823043	0.855013861795448	0.0624699953518511	0.144986138204552	K12265
K12266	2.28062391108774	1.69320080959837	0.159663803677188	0.845832521756658	0.429675473388223	0.154167478243342	K12266
K12267	114.257979612617	103.22494295777	0.116055434685088	0.875013152617575	0.146503303264872	0.124986847382425	K12267
K12274	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K12274
K12275	0.528750060561725	0.505742536040721	0.0451307179549068	0.85838220528597	0.0641828004297707	0.14161779471403	K12275
K12292	69.1878371250378	31.4433895831422	0.80166087361214	0.87336187317493	1.13776169374407	0.12663812682507	K12292
K12297	89.0120294386096	76.7463030279633	0.194104330215614	0.825576934816813	0.213903065175805	0.174423065183187	K12297
K12298	0.536902131728064	0.489262346704826	0.090502662618924	0.881389682522834	0.134050874797386	0.118610317477166	K12298
K12299	0.528066108932817	0.494978393271389	0.0652536304008504	0.877012958851016	0.0933530025603983	0.122987041148984	K12299
K12303	0.543899491954403	0.494978393271389	0.0952086690664443	0.88102896482824	0.135974527969767	0.11897103517176	K12303
K12306	0.540891756603115	0.485241093177277	0.107149199520095	0.878562996822418	0.15663817858261	0.121437003177582	K12306
K12308	95.6633538550764	157.735040413344	-0.680700142063045	0.792920844299548	-0.721464909868122	0.207079155700452	K12308
K12309	5.13734482717246	5.60253170814051	-0.0446365884231717	0.63613058559016	-0.125055995811337	0.36386941440984	K12309
K12316	0.516882208920878	0.504988528028622	0.0228992069884449	0.805743092522487	0.033584931479938	0.194256907477513	K12316
K12317	0.5234793564864	0.463039768237293	0.120927494467537	0.872423674365961	0.176996540430674	0.127576325634039	K12317
K12331	0.528750060561725	0.489879394336286	0.0765145418822872	0.880526136785798	0.110159314267415	0.119473863214202	K12331
K12333	0.528750060561725	0.504481633058489	0.0477172653532702	0.862060007311531	0.0677841781829158	0.137939992688469	K12333
K12339	41.7505403278793	41.3696165975845	0.0083850846899901	0.753481461758288	0.0132232816760009	0.246518538241712	K12339
K12340	23.9847773219962	23.8899313411743	0.0036502531132122	0.734894506269112	0.00571633787525125	0.265105493730888	K12340
K12341	4.26487740773522	0.899765607864447	0.845282889446077	0.862569549924886	2.24488314410611	0.137430450075114	K12341
K12343	0.545986567100472	0.546815055464415	-0.00145316949520142	0.714818424008946	-0.0021875082511085	0.285181575991054	K12343
K12346	0.799888736053929	0.778237506979001	0.0185476276985423	0.791187396667737	0.03958882377199	0.208812603332263	K12346
K12349	0.542159666432432	0.494978393271389	0.0921189719610204	0.881300703243661	0.131352238695127	0.118699296756339	K12349
K12351	3.26926511958802	0.500762124978039	0.902770593028949	0.837461402792439	2.70676902293655	0.162538597207561	K12351
K12354	0.523920423168403	0.472735693549101	0.0979532732276536	0.880668610588213	0.148313903020694	0.119331389411787	K12354
K12368	135.785441877112	113.194199393859	0.258602548020234	0.820379142209519	0.262528780981711	0.179620857790481	K12368
K12369	55.9724776009834	48.9972801041237	0.162996706979152	0.8435952080922	0.192015943733729	0.1564047919078	K12369
K12370	2.26481932183879	1.56631624894437	0.277372271948912	0.819998903164128	0.532020431367061	0.180001096835872	K12370
K12371	7.33926370671223	4.1809151232227	0.438890588888261	0.819890659036354	0.811816580033323	0.180109340963646	K12371
K12372	6.69323690986737	5.05297400969594	0.234799551034282	0.82028212828065	0.405571320611878	0.17971787171935	K12372
K12373	1962.40998908017	1392.14197815729	0.506799864953605	0.81979114913617	0.495320130126914	0.18020885086383	K12373
K12374	1.14523394797605	5.04035244888534	-0.612029687745143	0.791818939559342	-2.13788227669579	0.208181060440658	K12374
K12376	0.51600338700299	0.472011122899818	0.0834228315910236	0.88133622588995	0.128559678441895	0.11866377411005	K12376
K12382	0.530647691449193	0.480935320751948	0.0983570901681591	0.880607266727195	0.141911458004007	0.119392733272805	K12382
K12389	0.553340990077902	0.494978393271389	0.111753947304745	0.876923015182431	0.160803248637141	0.123076984817569	K12389
K12392	0.533788949016546	0.492946651203252	0.0802371614078488	0.881064738191835	0.114837917388188	0.118935261808165	K12392
K12393	0.528750060561725	0.492946651203252	0.0705734113911826	0.879078308117068	0.101154403057027	0.120921691882932	K12393
K12394	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K12394
K12396	0.528750060561725	0.487727754298011	0.0806726384754601	0.881112609188131	0.116509851760122	0.118887390811869	K12396
K12397	0.528750060561725	0.485514762792754	0.0852095496658355	0.881418258275869	0.123070759892459	0.118581741724131	K12397
K12398	0.542159666432432	0.504481633058489	0.0733643648985015	0.879857814215562	0.103916043644336	0.120142185784438	K12398
K12404	0.551785317851214	0.469429759781923	0.156262580255481	0.848122569314947	0.233197764051532	0.151877430685053	K12404
K12405	0.547497575372763	0.488029409498307	0.115643619162828	0.8752121679973	0.165884485950616	0.1247878320027	K12405
K12409	0.526510938410758	0.48476265602354	0.0823756489931681	0.881265077530937	0.119184939721847	0.118734922469063	K12409
K12410	623.607680322701	618.023320430098	0.0288597593683515	0.823608272751959	0.0129774186420141	0.176391727248041	K12410
K12411	0.821443671596304	0.770780605811328	0.0390954892813264	0.847900934402104	0.091841378077189	0.152099065597896	K12411
K12412	0.569008970255682	0.487727754298011	0.153557061320537	0.849955392413346	0.222375324650366	0.150044607586654	K12412
K12414	0.520318791721064	0.524312670556834	-0.00747040545309276	0.692017124291629	-0.0110315981723155	0.307982875708371	K12414
K12423	0.52603378280553	0.494978393271389	0.0612698224073034	0.874860846152434	0.0877899046389746	0.125139153847566	K12423
K12430	0.922813249846793	0.758000031891606	0.121519562042536	0.872080142999902	0.283840809436804	0.127919857000098	K12430
K12433	0.528750060561725	0.485241093177277	0.0855544675807588	0.88142919975082	0.123884191622223	0.11857080024918	K12433
K12440	0.812977369509039	1.00575857064495	-0.143451503699574	0.73186492719196	-0.306996933737842	0.26813507280804	K12440
K12442	0.600154373312929	0.667533262435849	-0.0817726800557555	0.668658318132997	-0.153506084138652	0.331341681867003	K12442
K12448	0.516882208920878	0.494978393271389	0.0430131266823043	0.855013861795448	0.0624699953518511	0.144986138204552	K12448
K12449	0.498647223233764	0.494978393271389	0.00748398554829427	0.749971690185855	0.0106539661599562	0.250028309814145	K12449
K12452	9.91113437735969	14.6333041635061	-0.368444640501671	0.793236903291656	-0.562133467780325	0.206763096708344	K12452
K12453	0.528750060561725	0.515686757596958	0.0249106082432843	0.812057247381313	0.0360909246601092	0.187942752618687	K12453
K12460	0.669102539923155	1.23508850872187	-0.332414724918776	0.802569075717877	-0.884315205854885	0.197430924282123	K12460
K12462	0.553340990077902	0.612634942406206	-0.0815820495063633	0.668605495367274	-0.146858856335113	0.331394504632726	K12462
K12471	0.541473138437056	0.698474057905241	-0.19972183627028	0.778236595623315	-0.36731676339158	0.221763404376685	K12471
K12472	0.76613985087112	0.614187051321027	0.158011470877479	0.846944065664403	0.318929668354774	0.153055934335597	K12472
K12479	0.528750060561725	0.479954156680094	0.097615267975808	0.880719345303012	0.13968931157653	0.119280654696988	K12479
K12481	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K12481
K12483	0.516882208920878	0.485365157385052	0.0622242539114451	0.875429122431915	0.0907649992634774	0.124570877568085	K12483
K12486	0.528750060561725	0.517172027682693	0.0222391252624506	0.803612982772449	0.0319416773580821	0.196387017227551	K12486
K12488	0.516882208920878	0.494978393271389	0.0430131266823043	0.855013861795448	0.0624699953518511	0.144986138204552	K12488
K12492	0.550525343807879	0.489759496366147	0.113853384308036	0.87603693634306	0.168735514350612	0.12396306365694	K12492
K12493	0.557207904213218	0.550752980126229	0.0110423618225679	0.763721715198781	0.0168103269057505	0.236278284801219	K12493
K12503	0.528750060561725	0.486336163824082	0.0836548137645441	0.881350149891519	0.120632049501392	0.118649850108481	K12503
K12506	15.172240442904	12.7695001478055	0.156731739271941	0.847806687861263	0.248732087148158	0.152193312138737	K12506
K12507	0.736403306104175	0.688680391506952	0.0522034849438673	0.867409117071911	0.0966615033290362	0.132590882928089	K12507
K12516	0.782166781698361	0.540361522093395	0.285039860428817	0.819624039973448	0.53355131939582	0.180375960026552	K12516
K12518	0.516882208920878	0.494978393271389	0.0430131266823043	0.855013861795448	0.0624699953518511	0.144986138204552	K12518
K12524	126.951822475073	136.147097617893	-0.114758856365681	0.681874801198659	-0.100885121405461	0.318125198801341	K12524
K12525	1.04453440589613	0.648462546965131	0.367252089460845	0.813827627680119	0.687764857348426	0.186172372319881	K12525
K12527	364.465356289534	368.186623857899	-0.0256115760942223	0.6417072068755	-0.014655526988997	0.3582927931245	K12527
K12528	219.847854348102	216.922368351058	0.0298191548281843	0.826237175898994	0.0193266254828936	0.173762824101006	K12528
K12529	3.54980439162049	3.21174197998746	0.0786496410635328	0.880866292933064	0.144383532073033	0.119133707066936	K12529
K12536	0.528750060561725	0.487386351148513	0.0817713073099951	0.881216744682379	0.117520073329267	0.118783255317621	K12536
K12538	57.6370622709742	66.3251972532446	-0.136949318269783	0.720225742189553	-0.202560257058979	0.279774257810447	K12538
K12555	6408.08949611056	2272.21001346991	1.51492521146744	0.890084400896369	1.49579811180538	0.109915599103631	K12555
K12556	333.316747300723	126.583847089124	1.0610938923873	0.828046874996298	1.39680048724952	0.171953125003702	K12556
K12562	0.558509021872652	0.491395507655029	0.128880995812727	0.867388315802968	0.184695916842799	0.132611684197032	K12562
K12567	0.543899491954403	0.642923269036563	-0.135691272879642	0.71784249559311	-0.241306488290536	0.28215750440689	K12567
K12571	0.528750060561725	0.531894164375035	-0.00581152342484321	0.698147984054675	-0.00855328518128671	0.301852015945325	K12571
K12572	0.528750060561725	0.504481633058489	0.0477172653532702	0.862060007311531	0.0677841781829158	0.137939992688469	K12572
K12573	1625.41912617202	1641.66071662185	-0.0320256211974176	0.634403105043326	-0.0143442193984152	0.365596894956674	K12573
K12574	2533.37147307921	2535.12723799784	-0.00217385437835459	0.712019018808055	-0.00099952020776958	0.287980981191945	K12574
K12577	0.553340990077902	0.494978393271389	0.111753947304745	0.876923015182431	0.160803248637141	0.123076984817569	K12577
K12578	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K12578
K12579	0.5219210973757	0.47563021143087	0.0919861796853012	0.881309475665031	0.13399136437046	0.118690524334969	K12579
K12580	0.563547910327474	0.487727754298011	0.143662126005439	0.856846118280315	0.208462195387947	0.143153881719685	K12580
K12581	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K12581
K12582	0.55195965994912	0.541056001012636	0.018561684784523	0.791236221555242	0.0287849059882743	0.208763778444758	K12582
K12583	0.61845340469544	0.848219349768088	-0.241938642116778	0.791797663440336	-0.455772490128743	0.208202336559664	K12583
K12584	0.553340990077902	0.554889659185081	-0.00275279315846387	0.709784708091345	-0.00403211857882155	0.290215291908655	K12584
K12585	0.529517500738293	0.552462588749921	-0.0414732392176404	0.634038996859128	-0.0611984058831463	0.365961003140872	K12585
K12589	0.527194890039666	0.494978393271389	0.0636380151349526	0.876210437724906	0.0909708365114806	0.123789562275094	K12589
K12597	0.580954297330811	0.489759496366147	0.165834212991148	0.841693249489283	0.246351207358314	0.158306750510717	K12597
K12598	3.61575015548573	3.42607499751658	0.037672829273657	0.845022711697301	0.0777382598231148	0.154977288302699	K12598
K12599	2.17980984233989	1.63073786278547	0.207105209409941	0.821917997090389	0.418677394792907	0.178082002909611	K12599
K12600	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K12600
K12601	0.528750060561725	0.487386351148513	0.0817713073099951	0.881216744682379	0.117520073329267	0.118783255317621	K12601
K12603	0.532233778494487	0.579114438874938	-0.0750364450948479	0.665985116652574	-0.121788392870397	0.334014883347426	K12603
K12604	0.547182378443053	0.561338437759717	-0.0227507436492181	0.646939177816552	-0.0368490813397546	0.353060822183448	K12604
K12605	0.527194890039666	0.494978393271389	0.0636380151349526	0.876210437724906	0.0909708365114806	0.123789562275094	K12605
